query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC
query_1	TRUE	5.7399978380003e-06	150	320	15	0.046875	0.1	GO:0071706	GO:BP	tumor necrosis factor superfamily cytokine production	16592	19741	GO:0001816	IDA IMP,IDA TAS,IGI,IMP IBA,IDA,ISS,TAS,IDA,ISS,IMP,IMP,ISS,ISS,IMP,IMP	ENSG00000167207,ENSG00000006210,ENSG00000168610,ENSG00000134242,ENSG00000116824,ENSG00000081237,ENSG00000136634,ENSG00000163737,ENSG00000113520,ENSG00000135077,ENSG00000113302,ENSG00000172724,ENSG00000096968,ENSG00000120217,ENSG00000165025	NOD2, CX3CL1, STAT3, PTPN22, CD2, PTPRC, IL10, PF4, IL4, HAVCR2, IL12B, CCL19, JAK2, CD274, SYK	PC13
query_1	TRUE	5.81174908508453e-06	76	320	11	0.034375	0.144736842105263	GO:0042509	GO:BP	regulation of tyrosine phosphorylation of STAT protein	16592	11842	GO:0007260|GO:0050730	TAS,TAS,IDA,IDA,IDA,IGI IBA,IDA,ISS,ISS,IC,IDA	ENSG00000168610,ENSG00000162891,ENSG00000168811,ENSG00000138684,ENSG00000145777,ENSG00000113520,ENSG00000113302,ENSG00000164485,ENSG00000096968,ENSG00000162594,ENSG00000128342	STAT3, IL20, IL23R, LIF, IL12A, IL21, TSLP, IL4, IL12B, IL22RA2, JAK2	PC13
query_1	TRUE	6.37041194715283e-06	11223	320	257	0.803125	0.0228994030116725	GO:0065007	GO:BP	biological regulation	16592	18663	GO:0008150	IBA,TAS,TAS,IMP TAS,IMP TAS NAS,IDA IBA TAS IC,IDA IMP ISS IBA TAS,IDA IMP ISS IBA TAS IC,IDA TAS,IMP IBA TAS,IDA IMP ISO IBA TAS,ISS,ISS IBA,TAS NAS,IMP TAS,IDA IMP ISS IBA TAS IC,ISS IBA TAS NAS,IMP,IDA IMP ISS IBA TAS,IDA IMP ISS IBA TAS,IDA IMP IBA,IDA IMP IBA TAS,ISS,IMP,IMP ISS IBA,IBA,ISS,IMP IBA NAS,ISS,IDA IMP IGI ISS IBA,IDA IMP ISS,IBA,IDA IEP IBA TAS,IBA TAS,IDA TAS,IMP IGI ISS TAS IC,IDA ISS IBA,IDA IMP ISS IBA TAS,IMP,IDA ISS,IDA IMP,IDA IMP ISS TAS,IDA IMP IGI ISS IBA TAS,ISS IBA TAS,IDA IBA TAS,IDA IMP ISS,IDA IBA TAS,IDA ISS IBA,TAS,IDA IMP ISS IBA TAS NAS,IMP ISS TAS,IMP ISS,ISS,IDA IMP ISS IBA TAS IC,IDA IMP IGI IEP ISS IBA TAS NAS,IBA TAS,IDA IBA,IBA,IDA ISS IBA TAS,IDA IBA TAS,IDA IMP ISS IBA TAS NAS,IDA ISS IBA TAS,IMP ISS IBA TAS,IDA IMP IBA,IDA IBA TAS NAS,IDA ISS IBA TAS IC,IDA IMP ISS IBA,IDA IMP ISS TAS,IBA,IBA,ISS IBA TAS,IDA IMP IGI ISS IBA TAS NAS,IDA IMP ISS IBA NAS,IBA NAS,IBA TAS,ISS,IDA IMP IBA TAS,IMP IBA,IPI IMP TAS,IDA IMP HMP ISS IBA TAS NAS,IDA IMP ISS IBA TAS,TAS,TAS,TAS,ISS IBA,TAS,IDA IBA TAS,IMP IBA TAS,TAS,ISS,IDA IMP,IMP IBA,IMP TAS,IMP TAS,IDA IMP ISS IBA TAS,IMP ISS IBA TAS,TAS,IMP,IDA IMP IGI ISS IBA TAS NAS,IDA IMP TAS,IBA,IMP HMP ISS IBA TAS,IDA ISS IBA,IDA IMP ISS IBA,IDA ISS IBA TAS NAS,IMP ISS,IBA,ISS,IDA IMP TAS NAS,TAS,IDA IMP IBA TAS NAS IC,IDA IMP TAS NAS,ISS,IDA TAS,IDA IBA,TAS,IDA TAS,IDA,IBA TAS,IBA TAS,IDA IMP IGI IEP IBA TAS,IDA TAS NAS,IMP ISS IBA,IDA IMP IGI ISS IBA TAS NAS,IDA IMP IGI ISS TAS NAS,TAS NAS,TAS,IDA IBA,IDA IBA TAS,IDA IBA,IDA,IDA IBA TAS,IDA IBA,IBA,IDA IMP IGI ISS TAS,IDA IBA,IMP ISS IBA,NAS,IDA,IDA IGI IBA TAS,IGI,IBA TAS,IDA IMP ISS IBA TAS,IDA IMP IGI HMP,IBA,IDA IMP IGI HMP ISS IBA TAS,IDA IMP TAS,IMP IGI ISS IBA,IBA TAS,TAS,ISS,TAS,IDA ISS IBA TAS,IDA IBA TAS,IBA,IDA IMP IGI ISO IBA TAS,IDA ISS IC,IDA IMP TAS,IDA IMP IBA TAS,IDA IBA TAS,IDA IBA TAS,IDA IBA TAS,IBA,IBA,IDA IBA TAS,IDA IMP IBA,IMP IGI ISS,ISS,IMP ISS IBA TAS,IGI,IDA TAS,IBA,IDA IMP IGI ISO TAS,IBA,IBA,ISS,IDA ISS IBA,IDA IMP ISS ISO IBA TAS IC,IBA,NAS,IDA ISS IBA TAS NAS IC,IBA TAS,IBA TAS,IBA TAS,IDA IBA TAS,IMP IBA,IDA IMP TAS,IDA IBA TAS,TAS,IMP,IDA IMP ISS IBA TAS,IDA IMP IGI ISS IBA TAS IC,IMP IGI ISS TAS NAS,ISS IBA TAS,IDA IMP HMP IBA,IDA IBA,IMP,IDA ISS IBA TAS,ISS IBA TAS,IDA IMP,IDA IBA TAS,IDA IMP IGI ISS IBA TAS IC,IBA,IDA IMP,IDA IMP TAS,IBA,IDA TAS,IMP IGI IBA TAS IC,IBA,ISS IBA,ISS IBA TAS,IDA IMP,TAS,IBA,ISS,IDA IMP IBA TAS IC,IBA,IDA,IMP ISS IBA TAS,IMP ISS IBA,IDA IMP ISS IBA,IDA IMP IBA TAS,IDA IMP ISS IBA TAS,IDA IBA,IMP,IDA IBA,IDA IMP ISS IBA TAS IC,IDA IBA TAS NAS,IDA IBA TAS,IMP IBA TAS,IDA,IDA IMP IBA,IDA IMP IEP IBA TAS,IBA,IDA ISS IBA TAS,IDA IMP ISS IBA TAS,IBA TAS,IDA IGI ISS IBA TAS,IBA,IDA IMP IBA TAS,IDA IMP ISS IBA TAS NAS,IMP IBA,IDA IMP ISS IBA TAS,IDA ISS IBA TAS NAS,IDA IMP IBA TAS,IDA IMP IGI TAS IC,TAS NAS,IDA IMP ISS IBA TAS IC,IDA IMP IGI ISS TAS NAS IC,IDA IMP ISS ISO IBA TAS,ISS IBA,IDA IBA,IDA IMP IBA TAS,ISS IBA TAS,IDA IMP ISS IBA,IGI,IDA IMP TAS	ENSG00000119919,ENSG00000136754,ENSG00000108094,ENSG00000134460,ENSG00000148660,ENSG00000122861,ENSG00000107485,ENSG00000152804,ENSG00000110367,ENSG00000160683,ENSG00000134954,ENSG00000180176,ENSG00000124920,ENSG00000149485,ENSG00000168496,ENSG00000069696,ENSG00000070031,ENSG00000099834,ENSG00000185507,ENSG00000002330,ENSG00000126432,ENSG00000162302,ENSG00000168071,ENSG00000173113,ENSG00000173153,ENSG00000182450,ENSG00000086991,ENSG00000204842,ENSG00000135148,ENSG00000135100,ENSG00000139370,ENSG00000111540,ENSG00000123374,ENSG00000123411,ENSG00000197728,ENSG00000123384,ENSG00000166886,ENSG00000166888,ENSG00000135506,ENSG00000179630,ENSG00000178235,ENSG00000185650,ENSG00000170345,ENSG00000156127,ENSG00000140030,ENSG00000103811,ENSG00000172349,ENSG00000005513,ENSG00000103227,ENSG00000166501,ENSG00000140678,ENSG00000188827,ENSG00000213918,ENSG00000167207,ENSG00000006210,ENSG00000102962,ENSG00000257017,ENSG00000261701,ENSG00000140968,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000161405,ENSG00000172057,ENSG00000073584,ENSG00000126353,ENSG00000108771,ENSG00000108773,ENSG00000108774,ENSG00000089558,ENSG00000161610,ENSG00000168610,ENSG00000108798,ENSG00000167083,ENSG00000153933,ENSG00000108423,ENSG00000108443,ENSG00000189050,ENSG00000177885,ENSG00000172175,ENSG00000141655,ENSG00000076662,ENSG00000105371,ENSG00000105376,ENSG00000220201,ENSG00000267673,ENSG00000079999,ENSG00000105401,ENSG00000099817,ENSG00000167468,ENSG00000011243,ENSG00000011451,ENSG00000105122,ENSG00000105127,ENSG00000105647,ENSG00000105649,ENSG00000216490,ENSG00000254858,ENSG00000245848,ENSG00000073008,ENSG00000105355,ENSG00000127666,ENSG00000141965,ENSG00000105538,ENSG00000105550,ENSG00000174951,ENSG00000176909,ENSG00000176920,ENSG00000125735,ENSG00000162694,ENSG00000134242,ENSG00000116824,ENSG00000163462,ENSG00000185499,ENSG00000160856,ENSG00000163554,ENSG00000122223,ENSG00000179914,ENSG00000143226,ENSG00000203747,ENSG00000117560,ENSG00000090104,ENSG00000213047,ENSG00000081237,ENSG00000136634,ENSG00000142224,ENSG00000162891,ENSG00000123685,ENSG00000157873,ENSG00000183682,ENSG00000196581,ENSG00000081985,ENSG00000067208,ENSG00000168734,ENSG00000100985,ENSG00000124140,ENSG00000198026,ENSG00000019186,ENSG00000101132,ENSG00000124205,ENSG00000101311,ENSG00000159128,ENSG00000180509,ENSG00000185651,ENSG00000100284,ENSG00000100292,ENSG00000100385,ENSG00000187045,ENSG00000278195,ENSG00000100316,ENSG00000100321,ENSG00000115602,ENSG00000115604,ENSG00000115607,ENSG00000180251,ENSG00000153094,ENSG00000078098,ENSG00000115232,ENSG00000163599,ENSG00000163464,ENSG00000180871,ENSG00000115009,ENSG00000079263,ENSG00000135899,ENSG00000075426,ENSG00000213626,ENSG00000115970,ENSG00000152527,ENSG00000198369,ENSG00000169621,ENSG00000163519,ENSG00000151967,ENSG00000168811,ENSG00000085274,ENSG00000188306,ENSG00000174004,ENSG00000163508,ENSG00000163513,ENSG00000109684,ENSG00000138688,ENSG00000138684,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000112977,ENSG00000145777,ENSG00000152495,ENSG00000197208,ENSG00000197375,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000081059,ENSG00000131507,ENSG00000145908,ENSG00000237693,ENSG00000145901,ENSG00000113263,ENSG00000135077,ENSG00000155868,ENSG00000113302,ENSG00000164611,ENSG00000173545,ENSG00000169230,ENSG00000213347,ENSG00000168685,ENSG00000145623,ENSG00000066230,ENSG00000172673,ENSG00000164485,ENSG00000112406,ENSG00000164691,ENSG00000112182,ENSG00000091138,ENSG00000128604,ENSG00000050344,ENSG00000153814,ENSG00000146535,ENSG00000185811,ENSG00000083307,ENSG00000136573,ENSG00000104415,ENSG00000171033,ENSG00000147324,ENSG00000173281,ENSG00000106799,ENSG00000181634,ENSG00000056558,ENSG00000119403,ENSG00000160360,ENSG00000165689,ENSG00000187796,ENSG00000213221,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000096968,ENSG00000107020,ENSG00000120217,ENSG00000165025,ENSG00000149212,ENSG00000065361,ENSG00000141068,ENSG00000150637,ENSG00000177628,ENSG00000023572,ENSG00000162594,ENSG00000116288,ENSG00000087460,ENSG00000155307,ENSG00000157557,ENSG00000128342,ENSG00000115896,ENSG00000177311,ENSG00000182247,ENSG00000122565	NKX2-3, ABI1, CUL2, IL2RA, PLAU, CAMK2G, GATA3, HHEX, DDX6, CXCR5, ETS1, TH, DRD4, SCT, CDHR5, IRF7, MYRF, FADS1, FEN1, BAD, PRDX5, RPS6KA4, CCDC88B, TRMT112, ESRRA, KCNK4, NOX4, SESN3, TRAFD1, ATXN2, HNF1A, SLC15A4, ERBB3, RAB5B, CDK2, IKZF4, RPS26, LRP1, NAB2, STAT6, OS9, LACC1, SLITRK1, ZFP36L1, BATF, FOS, GPR65, CTSH, IL16, SOX8, LMF1, PRKCB, ITGAX, SLX4, DNASE1, NOD2, CX3CL1, CCL22, HP, HPR, IRF8, KSR1, CCL7, CCL2, CCL11, SMARCE1, IKZF3, ORMDL3, CCR7, KCNH4, DHX58, KAT2A, RAB5C, HCRT, STAT3, ABI3, GNGT2, DGKE, TUBD1, RPS6KB1, RNFT1, GRB2, MALT1, TNFRSF11A, CD226, ICAM3, KEAP1, ICAM4, ICAM5, CDC37, ZGLP1, FDX2, POLR2E, GPX4, AKAP8L, WIZ, RASAL3, AKAP8, PIK3R2, RAB3A, IFI30, MPV17L2, CEBPA, PVR, PLIN3, TICAM1, FEM1A, RASIP1, FGF21, FUT1, MAMSTR, FUT2, TNFSF14, EXTL2, PTPN22, CD2, TRIM46, GBA, MUC1, FCRL3, SPTA1, CD244, ITLN1, FCGR2A, FCGR3A, FASLG, RGS1, DENND1B, PTPRC, IL10, IL19, IL20, BATF3, TNFRSF14, BMP8A, AJAP1, IL12RB2, IL23R, PARK7, EVI5, PKIG, MMP9, SLC12A5, ZNF335, CYP24A1, PFDN4, GNAS, EDN3, FERMT1, SAMSN1, IFNGR2, KCNE1, ETS2, UBE2L3, LIF, TOM1, HMOX1, IL2RB, TMPRSS6, SSTR3, RPL3, SYNGR1, IL1RL1, IL18R1, IL18RAP, SLC9A4, BCL2L11, FAP, ITGA4, PLCL1, CTLA4, CXCR1, CXCR2, CCL20, SP140, SP110, FOSL2, LBH, THADA, PLEKHH2, SPRED2, APLF, TRAT1, ZBTB38, SCHIP1, IL12A, MYNN, LRRIQ4, NRROS, UBE2E2, EOMES, TGFBR2, CLNK, IL21, KIAA1109, CXCL3, CXCL5, PPBP, PF4, DAP, TSLP, CAMK4, IL4, IRF1, IL13, SLC22A4, SLC22A5, TCF7, NDFIP1, TNIP1, ZNF300, IRGM, ITK, HAVCR2, MED7, IL12B, PTTG1, ZNF622, PRELID1, MXD3, IL7R, OSMR, SLC9A3, THEMIS, IL22RA2, HECA, TAGAP, BACH2, SLC26A3, IRF5, NFE2L3, CBX3, GNA12, JAZF1, IKZF1, GRHL2, BLK, CCN4, PKIA, MFHAS1, PPP1R3B, TGFBR1, TNFSF15, TRAF1, PHF19, GPSM1, ENTR1, CARD9, DNLZ, CCL21, CCL19, CCL27, JAK2, PLGRKT, CD274, SYK, GLRX2	PC13
query_1	TRUE	6.50143621179849e-06	112	320	13	0.040625	0.116071428571429	GO:0050729	GO:BP	positive regulation of inflammatory response	16592	15326	GO:0006954|GO:0031349|GO:0032103|GO:0050727	IDA,IDA,IEP,ISS,ISS,ISS,IC,IMP,ISS,IC,IC,IDA,ISS	ENSG00000134954,ENSG00000172349,ENSG00000006210,ENSG00000126353,ENSG00000141655,ENSG00000245848,ENSG00000138684,ENSG00000145777,ENSG00000145901,ENSG00000113302,ENSG00000145623,ENSG00000104415,ENSG00000116288	ETS1, IL16, CX3CL1, CCR7, TNFRSF11A, CEBPA, PARK7, IL21, TSLP, TNIP1, IL12B, OSMR, CCN4	PC13
query_1	TRUE	6.66774268464435e-06	1322	320	53	0.165625	0.0400907715582451	GO:0010941	GO:BP	regulation of cell death	16592	5075	GO:0008219|GO:0050794	IMP,IDA ISO,TAS,IDA IMP TAS,IMP,IGI,IMP,ISS,ISS,ISS,ISS,IMP IGI,IDA IBA,IBA,IDA IMP,IMP,IMP,IC,IMP,IDA NAS,TAS,ISS,IDA,IDA TAS,IDA ISS NAS,IMP,IMP,IDA,IDA IMP ISO IBA TAS,ISS,IMP,IMP,IDA,IDA,IDA,IMP ISS IBA,IMP,IDA,IDA,IDA IMP TAS,IMP,IBA,IBA,IDA IMP,IDA,IDA,IDA,IBA,IDA,IMP,ISS,IGI,IDA IMP IGI IC	ENSG00000107485,ENSG00000134954,ENSG00000185507,ENSG00000002330,ENSG00000126432,ENSG00000123384,ENSG00000185650,ENSG00000170345,ENSG00000103811,ENSG00000005513,ENSG00000167207,ENSG00000006210,ENSG00000257017,ENSG00000261701,ENSG00000108691,ENSG00000161405,ENSG00000172057,ENSG00000126353,ENSG00000108443,ENSG00000172175,ENSG00000105401,ENSG00000167468,ENSG00000185499,ENSG00000117560,ENSG00000136634,ENSG00000100985,ENSG00000100292,ENSG00000100385,ENSG00000153094,ENSG00000078098,ENSG00000115232,ENSG00000163599,ENSG00000168811,ENSG00000163737,ENSG00000145777,ENSG00000113520,ENSG00000169194,ENSG00000113302,ENSG00000173545,ENSG00000169230,ENSG00000128604,ENSG00000136573,ENSG00000104415,ENSG00000106799,ENSG00000056558,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000120217,ENSG00000165025,ENSG00000065361,ENSG00000177628,ENSG00000116288	GATA3, ETS1, IRF7, BAD, PRDX5, ERBB3, LRP1, ZFP36L1, FOS, CTSH, SOX8, NOD2, CX3CL1, HP, HPR, CCL2, IKZF3, ORMDL3, CCR7, RPS6KB1, MALT1, CDC37, GPX4, GBA, MUC1, FASLG, IL10, PARK7, MMP9, HMOX1, IL2RB, BCL2L11, FAP, ITGA4, CTLA4, IL12A, PF4, TSLP, IL4, IL13, IL12B, ZNF622, PRELID1, IRF5, BLK, CCN4, TGFBR1, TRAF1, CCL21, CCL19, JAK2, CD274, SYK	PC13
query_1	TRUE	6.90518600581909e-06	1624	320	61	0.190625	0.0375615763546798	GO:0012501	GO:BP	programmed cell death	16592	5130	GO:0008219	IDA IBA TAS,TAS,TAS,IMP,IDA ISO,TAS,IDA IMP IBA TAS,IMP,IMP,TAS,ISS,ISS,ISS,IMP IGI,IDA IMP,IBA,IMP,IMP,IDA IBA,IC,IMP,IDA NAS,TAS,ISS,TAS,TAS,TAS,IDA,IDA IBA TAS,IDA ISS NAS,IMP,IMP,IDA,TAS,IDA IMP IGI ISO IBA TAS,ISS,IMP,IMP,IDA,IDA,IDA,IMP IGI IBA,IDA,IDA,IMP ISS IBA,IMP,IDA,IDA,IDA IMP TAS,IMP,IBA,IDA IMP,IDA,IDA,IDA,ISS IBA,IDA,IMP,IMP ISS,NAS,IDA IMP IGI IC	ENSG00000165806,ENSG00000108094,ENSG00000134460,ENSG00000107485,ENSG00000134954,ENSG00000185507,ENSG00000002330,ENSG00000126432,ENSG00000185650,ENSG00000140030,ENSG00000103811,ENSG00000005513,ENSG00000167207,ENSG00000006210,ENSG00000108691,ENSG00000073605,ENSG00000161405,ENSG00000172057,ENSG00000167914,ENSG00000126353,ENSG00000108443,ENSG00000172175,ENSG00000105401,ENSG00000167468,ENSG00000127666,ENSG00000125735,ENSG00000116824,ENSG00000185499,ENSG00000117560,ENSG00000136634,ENSG00000100985,ENSG00000100292,ENSG00000100385,ENSG00000278195,ENSG00000153094,ENSG00000078098,ENSG00000115232,ENSG00000163599,ENSG00000168811,ENSG00000163513,ENSG00000163737,ENSG00000112977,ENSG00000145777,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000113302,ENSG00000173545,ENSG00000169230,ENSG00000128604,ENSG00000136573,ENSG00000106799,ENSG00000056558,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000120217,ENSG00000165025,ENSG00000065361,ENSG00000023572,ENSG00000116288	CASP7, CUL2, IL2RA, GATA3, ETS1, IRF7, BAD, PRDX5, ERBB3, ZFP36L1, GPR65, CTSH, SOX8, NOD2, CX3CL1, CCL2, GSDMB, IKZF3, GSDMA, ORMDL3, CCR7, RPS6KB1, MALT1, CDC37, GPX4, TICAM1, TNFSF14, CD2, MUC1, FASLG, IL10, PARK7, MMP9, HMOX1, IL2RB, SSTR3, BCL2L11, FAP, ITGA4, CTLA4, IL12A, TGFBR2, PF4, DAP, TSLP, IL4, IRF1, IL13, IL12B, ZNF622, PRELID1, IRF5, BLK, TGFBR1, TRAF1, CCL21, CCL19, JAK2, CD274, SYK, GLRX2	PC13
query_1	TRUE	8.13048987259864e-06	706	320	35	0.109375	0.0495750708215298	GO:0001934	GO:BP	positive regulation of protein phosphorylation	16592	673	GO:0001932|GO:0006468|GO:0031401|GO:0042327	IDA,IMP,ISS,ISS,ISS TAS,IGI,IC,TAS,IMP,IMP,IBA,IDA,ISS IBA NAS,TAS,IBA,IBA,IMP,IDA,IDA,ISS,IDA,IDA,IGI IBA,IMP,IDA,IDA,IDA,IDA,IDA ISS,ISS,IMP,IDA,IC,IMP IC,IDA	ENSG00000069696,ENSG00000162302,ENSG00000086991,ENSG00000166886,ENSG00000167207,ENSG00000006210,ENSG00000126353,ENSG00000168610,ENSG00000172175,ENSG00000141655,ENSG00000105550,ENSG00000179914,ENSG00000081237,ENSG00000162891,ENSG00000157873,ENSG00000183682,ENSG00000100985,ENSG00000124205,ENSG00000168811,ENSG00000163513,ENSG00000138684,ENSG00000145777,ENSG00000113520,ENSG00000237693,ENSG00000113302,ENSG00000106799,ENSG00000181634,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000065361,ENSG00000141068,ENSG00000162594,ENSG00000116288,ENSG00000128342	DRD4, RPS6KA4, NOX4, ERBB3, NAB2, NOD2, CX3CL1, KSR1, CCR7, STAT3, MALT1, TNFRSF11A, FGF21, ITLN1, PTPRC, IL20, TNFRSF14, BMP8A, IL23R, PARK7, MMP9, EDN3, LIF, IL12A, TGFBR2, IL21, TSLP, IL4, IRGM, IL12B, TGFBR1, TNFSF15, CCL21, CCL19, JAK2	PC13
query_1	TRUE	8.2871666060379e-06	63	320	10	0.03125	0.158730158730159	GO:0042531	GO:BP	positive regulation of tyrosine phosphorylation of STAT protein	16592	11843	GO:0007260|GO:0042509|GO:0050731	TAS,TAS,IDA,IDA,IDA,IGI IBA,IDA,ISS,IC,IDA	ENSG00000168610,ENSG00000162891,ENSG00000168811,ENSG00000138684,ENSG00000145777,ENSG00000113520,ENSG00000113302,ENSG00000096968,ENSG00000162594,ENSG00000128342	STAT3, IL20, IL23R, LIF, IL12A, IL21, TSLP, IL4, IL12B, JAK2	PC13
query_1	TRUE	8.32680841107927e-06	271	320	20	0.0625	0.0738007380073801	GO:0070371	GO:BP	ERK1 and ERK2 cascade	16592	18874	GO:0000165	IDA,IDA,ISS,IBA TAS,IBA,IBA,IBA,IBA,IC,IMP,IDA,IMP IBA,ISS,IBA,ISS,IDA IBA,IMP,IDA IBA,IDA IMP IBA,ISS	ENSG00000185650,ENSG00000103811,ENSG00000167207,ENSG00000006210,ENSG00000102962,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000126353,ENSG00000141655,ENSG00000105550,ENSG00000134242,ENSG00000081237,ENSG00000115009,ENSG00000198369,ENSG00000145901,ENSG00000147324,ENSG00000137077,ENSG00000172724,ENSG00000165025	ZFP36L1, CTSH, NOD2, CX3CL1, CCL22, CCL7, CCL2, CCL11, CCR7, TNFRSF11A, FGF21, PTPN22, PTPRC, CCL20, SPRED2, TNIP1, MFHAS1, CCL21, CCL19, SYK	PC13
query_1	TRUE	8.33409367296584e-06	79	320	11	0.034375	0.139240506329114	GO:0007260	GO:BP	tyrosine phosphorylation of STAT protein	16592	3165	GO:0007259|GO:0018108	TAS,TAS,IDA,IDA,IDA,IGI IBA,IDA,ISS,ISS IBA,IC,IDA	ENSG00000168610,ENSG00000162891,ENSG00000168811,ENSG00000138684,ENSG00000145777,ENSG00000113520,ENSG00000113302,ENSG00000164485,ENSG00000096968,ENSG00000162594,ENSG00000128342	STAT3, IL20, IL23R, LIF, IL12A, IL21, TSLP, IL4, IL12B, IL22RA2, JAK2	PC13
