query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection	intersection_genes	PC
query_1	TRUE	0.000321644800598059	61	320	8	0.025	0.131147540983607	GO:0002526	GO:BP	acute inflammatory response	16592	1180	GO:0006954	ISS,IBA,IBA,ISS,ISS,IBA,IC,ISS	ENSG00000213918,ENSG00000257017,ENSG00000261701,ENSG00000126353,ENSG00000141655,ENSG00000113520,ENSG00000145623,ENSG00000116288	DNASE1, HP, HPR, CCR7, TNFRSF11A, PARK7, IL4, OSMR	PC13
query_1	TRUE	0.000361132959890607	31	320	6	0.01875	0.193548387096774	GO:0002347	GO:BP	response to tumor cell	16592	1011	GO:0009607	IMP,IMP,IDA,IDA,IMP,IMP IBA	ENSG00000108798,ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000120217,ENSG00000150637	ABI3, CD226, PVR, IL12A, IL12B, CD274	PC13
query_1	TRUE	0.000459582176661986	20	320	5	0.015625	0.25	GO:0002418	GO:BP	immune response to tumor cell	16592	1074	GO:0002347|GO:0006955	IMP,IDA,IDA,IMP,IMP IBA	ENSG00000073008,ENSG00000168811,ENSG00000113302,ENSG00000120217,ENSG00000150637	CD226, PVR, IL12A, IL12B, CD274	PC13
query_1	TRUE	0.00080222119586824	36	320	6	0.01875	0.166666666666667	GO:0002673	GO:BP	regulation of acute inflammatory response	16592	1323	GO:0002526|GO:0050727	ISS,ISS,ISS,IBA,IC,ISS	ENSG00000213918,ENSG00000126353,ENSG00000141655,ENSG00000113520,ENSG00000145623,ENSG00000116288	DNASE1, CCR7, TNFRSF11A, PARK7, IL4, OSMR	PC13
query_1	TRUE	0.000805661267942528	12	320	4	0.0125	0.333333333333333	GO:0002468	GO:BP	dendritic cell antigen processing and presentation	16592	1123	GO:0019882	ISS,ISS,ISS,ISS	ENSG00000167207,ENSG00000126353,ENSG00000137077,ENSG00000172724	NOD2, CCR7, CCL21, CCL19	PC13
query_1	TRUE	0.000826125674261427	159	320	12	0.0375	0.0754716981132076	GO:0001659	GO:BP	temperature homeostasis	16592	492	GO:0048871	ISS,ISS IBA,ISS,ISS,ISS,ISS,ISS,ISS,ISS,ISS,ISS,ISS	ENSG00000166888,ENSG00000161610,ENSG00000168610,ENSG00000141655,ENSG00000105550,ENSG00000115604,ENSG00000113520,ENSG00000169194,ENSG00000096968,ENSG00000165025,ENSG00000087460,ENSG00000115896	STAT6, HCRT, STAT3, TNFRSF11A, FGF21, GNAS, IL18R1, PLCL1, IL4, IL13, JAK2, SYK	PC13
query_1	TRUE	0.00146314514970867	673	320	28	0.0875	0.0416047548291233	GO:0043066	GO:BP	negative regulation of apoptotic process	16592	12163	GO:0006915|GO:0042981|GO:0043069	IMP,TAS,IMP,ISS,ISS,ISS,IMP IGI,IDA,IMP,IC,IMP,NAS,IDA,TAS,NAS,IMP,IMP,IDA,IDA,IDA,IMP ISS IBA,IMP,IDA IMP,IMP,IDA,IDA,ISS,IDA IMP IGI IC	ENSG00000107485,ENSG00000185507,ENSG00000126432,ENSG00000103811,ENSG00000005513,ENSG00000167207,ENSG00000006210,ENSG00000108691,ENSG00000172057,ENSG00000126353,ENSG00000108443,ENSG00000172175,ENSG00000185499,ENSG00000117560,ENSG00000136634,ENSG00000100985,ENSG00000100292,ENSG00000100385,ENSG00000163737,ENSG00000145777,ENSG00000113520,ENSG00000169194,ENSG00000169230,ENSG00000106799,ENSG00000137077,ENSG00000172724,ENSG00000065361,ENSG00000116288	GATA3, IRF7, PRDX5, ERBB3, CTSH, SOX8, NOD2, CX3CL1, CCL2, ORMDL3, CCR7, RPS6KB1, MALT1, MUC1, FASLG, IL10, PARK7, MMP9, HMOX1, IL2RB, PF4, TSLP, IL4, IL13, PRELID1, TGFBR1, CCL21, CCL19	PC13
query_1	TRUE	0.00146314514970867	170	320	12	0.0375	0.0705882352941176	GO:0043123	GO:BP	positive regulation of I-kappaB kinase/NF-kappaB signaling	16592	12195	GO:0007249|GO:0043122|GO:1902533	ISS,IDA IBA,ISS,IC,HMP,IMP HMP ISS IBA,IEP IBA,HMP,HMP,IEP IBA,IDA,IDA	ENSG00000166501,ENSG00000167207,ENSG00000006210,ENSG00000126353,ENSG00000172175,ENSG00000127666,ENSG00000117560,ENSG00000100292,ENSG00000131507,ENSG00000187796,ENSG00000137077,ENSG00000172724	PRKCB, NOD2, CX3CL1, CCR7, MALT1, TICAM1, FASLG, HMOX1, NDFIP1, CARD9, CCL21, CCL19	PC13
query_1	TRUE	0.0015354277375283	931	320	35	0.109375	0.037593984962406	GO:0045944	GO:BP	positive regulation of transcription by RNA polymerase II	16592	13695	GO:0006357|GO:0006366|GO:0045893	IDA IMP ISS,IDA IMP,IDA,IDA,IMP,ISS,IGI ISS,IDA,IDA IMP IGI ISS,IDA,IDA,ISS,IDA,IDA,IDA IMP IGI,ISS,IDA,ISS,IDA IMP IGI,IDA,IDA,IBA,IMP ISS,IDA,IDA,IDA,IMP ISS,ISS,IDA,ISS IBA,IDA,IDA IMP ISS,IDA IMP IGI,IDA IMP,ISS	ENSG00000107485,ENSG00000152804,ENSG00000134954,ENSG00000185507,ENSG00000162302,ENSG00000173153,ENSG00000135100,ENSG00000166888,ENSG00000170345,ENSG00000005513,ENSG00000167207,ENSG00000006210,ENSG00000140968,ENSG00000108773,ENSG00000168610,ENSG00000220201,ENSG00000011243,ENSG00000105647,ENSG00000245848,ENSG00000185499,ENSG00000136634,ENSG00000198026,ENSG00000187045,ENSG00000075426,ENSG00000163508,ENSG00000163737,ENSG00000125347,ENSG00000113520,ENSG00000145908,ENSG00000145901,ENSG00000128604,ENSG00000083307,ENSG00000116288,ENSG00000128342,ENSG00000177311	GATA3, HHEX, ETS1, IRF7, RPS6KA4, ESRRA, HNF1A, STAT6, FOS, SOX8, NOD2, CX3CL1, IRF8, KAT2A, STAT3, ZGLP1, AKAP8L, PIK3R2, CEBPA, MUC1, IL10, PARK7, ZNF335, LIF, TMPRSS6, FOSL2, ZBTB38, EOMES, PF4, IL4, IRF1, TNIP1, ZNF300, IRF5, GRHL2	PC13
query_1	TRUE	0.00156290553585987	1439	320	48	0.15	0.0333564975677554	GO:0010557	GO:BP	positive regulation of macromolecule biosynthetic process	16592	4721	GO:0009059|GO:0009891|GO:0010556|GO:0010604	IDA IMP ISS,IDA IMP,IDA IMP ISO,ISS IBA,IDA IMP,IMP,ISS,IDA IGI ISS,IDA,IDA IMP IGI ISS,IDA ISS,IDA ISS,ISS,IDA,ISS,ISS,IDA,IDA IMP IGI ISS,IMP,ISS,IDA,IMP,ISS,IMP,IDA IMP IGI,IDA,IDA IMP,IBA,IMP ISS,IDA,IDA IBA,IDA ISS,IDA,IDA,IDA IMP ISS,IDA ISS IBA,IDA,ISS IBA,IDA,IDA IMP ISS,IDA ISS,ISS,ISS,ISS,IDA IMP IGI,IDA,IDA IMP,ISS	ENSG00000107485,ENSG00000152804,ENSG00000134954,ENSG00000124920,ENSG00000185507,ENSG00000162302,ENSG00000173153,ENSG00000135100,ENSG00000166888,ENSG00000170345,ENSG00000005513,ENSG00000167207,ENSG00000006210,ENSG00000140968,ENSG00000108691,ENSG00000126353,ENSG00000108773,ENSG00000168610,ENSG00000108443,ENSG00000220201,ENSG00000011243,ENSG00000011451,ENSG00000105647,ENSG00000254858,ENSG00000245848,ENSG00000185499,ENSG00000136634,ENSG00000198026,ENSG00000187045,ENSG00000075426,ENSG00000213626,ENSG00000163508,ENSG00000163737,ENSG00000152495,ENSG00000125347,ENSG00000113520,ENSG00000145908,ENSG00000145901,ENSG00000128604,ENSG00000083307,ENSG00000106799,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000116288,ENSG00000157557,ENSG00000128342,ENSG00000177311	GATA3, HHEX, ETS1, IRF7, MYRF, RPS6KA4, ESRRA, HNF1A, STAT6, FOS, SOX8, NOD2, CX3CL1, IRF8, CCL2, CCR7, KAT2A, STAT3, RPS6KB1, ZGLP1, AKAP8L, WIZ, PIK3R2, MPV17L2, CEBPA, MUC1, IL10, PARK7, ZNF335, ETS2, LIF, TMPRSS6, FOSL2, LBH, ZBTB38, EOMES, PF4, CAMK4, IL4, IRF1, TNIP1, ZNF300, IRF5, GRHL2, TGFBR1, CCL21, CCL19, JAK2	PC13
query_1	TRUE	0.00166106999043257	59	320	7	0.021875	0.11864406779661	GO:0031343	GO:BP	positive regulation of cell killing	16592	8300	GO:0001906|GO:0031341|GO:0048522	IDA IMP,IDA,IDA IBA,IDA ISS,IMP,IMP IBA,ISS	ENSG00000073008,ENSG00000168811,ENSG00000138684,ENSG00000113302,ENSG00000165025,ENSG00000150637,ENSG00000162594	CD226, PVR, IL23R, IL12A, IL21, IL12B, SYK	PC13
query_1	TRUE	0.00168084841605063	6	320	3	0.009375	0.5	GO:2000669	GO:BP	negative regulation of dendritic cell apoptotic process	16592	29851	GO:0097048|GO:2000107|GO:2000668	IC,IDA,IDA	ENSG00000126353,ENSG00000137077,ENSG00000172724	CCR7, CCL21, CCL19	PC13
query_1	TRUE	0.00168496332382466	2368	320	70	0.21875	0.0295608108108108	GO:0032879	GO:BP	regulation of localization	16592	9109	GO:0050789|GO:0051179	TAS,IDA,IMP,IMP,IDA IC,IBA,ISS TAS,IMP,IBA,IGI ISS,IMP,IMP,IDA ISS,IDA,IDA ISS,IMP,IDA IGI TAS,IDA,IDA ISS,IDA,IDA,IDA ISS IC,IBA,IBA,IMP,IDA ISS IBA,ISS,IDA,ISS,IMP ISS IBA TAS,IBA,IDA IBA,IMP,IDA,ISS,IDA,IDA,IDA,IDA IMP ISS,IBA,IDA,IDA IMP IGI TAS,IDA,IGI,IDA IMP ISS IBA,HMP,IGI TAS,IMP,IDA,ISS,IDA,IMP IGI,IDA IGI ISS IBA,IMP,IGI,IDA,ISS,IMP IBA,ISS,IMP,IDA IMP,IMP IBA,IDA ISS,IDA ISS,IBA,ISS IBA,IDA TAS,IDA IMP IGI,TAS,IDA	ENSG00000148660,ENSG00000122861,ENSG00000107485,ENSG00000134954,ENSG00000069696,ENSG00000070031,ENSG00000002330,ENSG00000204842,ENSG00000111540,ENSG00000123384,ENSG00000135506,ENSG00000185650,ENSG00000103811,ENSG00000172349,ENSG00000166501,ENSG00000140678,ENSG00000006210,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000172057,ENSG00000126353,ENSG00000108774,ENSG00000161610,ENSG00000168610,ENSG00000108798,ENSG00000141655,ENSG00000011243,ENSG00000105647,ENSG00000105649,ENSG00000105355,ENSG00000105550,ENSG00000174951,ENSG00000125735,ENSG00000163462,ENSG00000160856,ENSG00000179914,ENSG00000117560,ENSG00000081237,ENSG00000157873,ENSG00000183682,ENSG00000100985,ENSG00000124205,ENSG00000101311,ENSG00000180509,ENSG00000185651,ENSG00000100292,ENSG00000100385,ENSG00000115009,ENSG00000115970,ENSG00000163519,ENSG00000168811,ENSG00000113520,ENSG00000131507,ENSG00000113302,ENSG00000169230,ENSG00000146535,ENSG00000136573,ENSG00000104415,ENSG00000147324,ENSG00000106799,ENSG00000165689,ENSG00000137077,ENSG00000172724,ENSG00000213927,ENSG00000165025,ENSG00000065361,ENSG00000116288,ENSG00000087460,ENSG00000128342	PLAU, CAMK2G, GATA3, ETS1, DRD4, SCT, BAD, ATXN2, ERBB3, RAB5B, LRP1, OS9, ZFP36L1, CTSH, IL16, PRKCB, ITGAX, CX3CL1, CCL7, CCL2, CCL11, ORMDL3, CCR7, RAB5C, HCRT, STAT3, ABI3, TNFRSF11A, AKAP8L, PIK3R2, RAB3A, PLIN3, FGF21, FUT1, TNFSF14, TRIM46, FCRL3, ITLN1, FASLG, PTPRC, TNFRSF14, BMP8A, PARK7, MMP9, GNAS, EDN3, FERMT1, KCNE1, UBE2L3, LIF, HMOX1, IL2RB, CCL20, THADA, TRAT1, IL12A, IL4, NDFIP1, IL12B, PRELID1, GNA12, BLK, CCN4, MFHAS1, TGFBR1, ENTR1, CCL21, CCL19, CCL27, SYK	PC13
query_1	TRUE	0.00189608823829376	230	320	14	0.04375	0.0608695652173913	GO:0043122	GO:BP	regulation of I-kappaB kinase/NF-kappaB signaling	16592	12194	GO:0007249|GO:1902531	ISS,IDA IBA,ISS,IC,HMP,IMP HMP ISS IBA,IEP IBA,HMP,HMP,IDA IBA,IBA,IEP IBA,IDA,IDA	ENSG00000166501,ENSG00000167207,ENSG00000006210,ENSG00000126353,ENSG00000172175,ENSG00000127666,ENSG00000117560,ENSG00000100292,ENSG00000131507,ENSG00000145901,ENSG00000056558,ENSG00000187796,ENSG00000137077,ENSG00000172724	PRKCB, NOD2, CX3CL1, CCR7, MALT1, TICAM1, FASLG, HMOX1, NDFIP1, TNIP1, TRAF1, CARD9, CCL21, CCL19	PC13
query_1	TRUE	0.00189608823829376	15	320	4	0.0125	0.266666666666667	GO:0033005	GO:BP	positive regulation of mast cell activation	16592	9209	GO:0002696|GO:0033003|GO:0045576	IMP,IBA,IBA,IDA IBA	ENSG00000145777,ENSG00000113520,ENSG00000165025,ENSG00000150637	CD226, TSLP, IL4, SYK	PC13
query_1	TRUE	0.00189608823829376	15	320	4	0.0125	0.266666666666667	GO:0034694	GO:BP	response to prostaglandin	16592	10045	GO:0009725	IC,IDA,IDA,ISS	ENSG00000126353,ENSG00000137077,ENSG00000172724,ENSG00000087460	CCR7, GNAS, CCL21, CCL19	PC13
query_1	TRUE	0.00204922340121722	232	320	14	0.04375	0.0603448275862069	GO:0002833	GO:BP	positive regulation of response to biotic stimulus	16592	1476	GO:0002831|GO:0009607|GO:0048584	IDA,ISS,TAS,TAS,IMP,TAS,IDA,IDA IBA,IMP,IDA,TAS,IMP,TAS,IMP IBA	ENSG00000139370,ENSG00000108771,ENSG00000172175,ENSG00000076662,ENSG00000073008,ENSG00000185499,ENSG00000168811,ENSG00000138684,ENSG00000237693,ENSG00000113302,ENSG00000187796,ENSG00000120217,ENSG00000165025,ENSG00000150637	SLC15A4, DHX58, MALT1, CD226, ICAM3, PVR, MUC1, IL12A, IL21, IRGM, IL12B, CARD9, CD274, SYK	PC13
query_1	TRUE	0.00224220942979681	153	320	11	0.034375	0.0718954248366013	GO:0051092	GO:BP	positive regulation of NF-kappaB transcription factor activity	16592	15615	GO:0051091	TAS,ISS,IDA IMP TAS,IGI,ISS,IMP IBA,IDA IMP IBA,IBA,IDA,IDA IBA,IDA	ENSG00000162302,ENSG00000166501,ENSG00000167207,ENSG00000006210,ENSG00000168610,ENSG00000172175,ENSG00000141655,ENSG00000127666,ENSG00000115604,ENSG00000115607,ENSG00000056558	RPS6KA4, PRKCB, NOD2, CX3CL1, STAT3, MALT1, TNFRSF11A, TICAM1, IL18R1, IL18RAP, TRAF1	PC13
query_1	TRUE	0.00231300660569286	3381	320	92	0.2875	0.0272108843537415	GO:0065008	GO:BP	regulation of biological quality	16592	18664	GO:0065007	NAS,IBA TAS,IMP TAS,TAS,IBA,IDA,TAS,ISS IC,ISS IBA NAS,IMP,IMP ISS IBA TAS,IBA,IBA,IMP,ISS,TAS,ISS,IDA,IDA IMP,IDA IMP ISS TAS,IBA,IDA IMP,ISS,TAS,IMP ISS,IMP,IGI ISS TAS,IDA TAS,IDA TAS,IDA ISS TAS,IBA,IBA TAS IC,IMP ISS,IBA,ISS IBA,IMP ISS,ISS,TAS,ISS IBA,TAS,IBA,IMP,ISS,ISS IBA TAS,ISS,IDA,ISS,NAS,ISS,IDA,ISS,IDA,IDA IBA,IDA IBA,IDA IMP IBA,IDA IMP IBA TAS,IMP ISS IBA,ISS,ISS,IBA,TAS,IC,IBA,IBA,IMP IGI,ISS,IDA,TAS,IMP,TAS,ISS,ISS,IMP,IMP,IDA,IBA,ISS,TAS,IMP,IMP IBA,IMP,IBA,IDA,IDA TAS,ISS IBA TAS,ISS IBA TAS,IMP,TAS,IDA IMP ISS,IDA IMP ISS ISO TAS,IDA,ISS	ENSG00000148660,ENSG00000122861,ENSG00000107485,ENSG00000110367,ENSG00000160683,ENSG00000134954,ENSG00000168496,ENSG00000069696,ENSG00000070031,ENSG00000099834,ENSG00000002330,ENSG00000126432,ENSG00000182450,ENSG00000135100,ENSG00000139370,ENSG00000123374,ENSG00000166888,ENSG00000179630,ENSG00000178235,ENSG00000185650,ENSG00000140030,ENSG00000103811,ENSG00000005513,ENSG00000166501,ENSG00000188827,ENSG00000167207,ENSG00000006210,ENSG00000108688,ENSG00000108691,ENSG00000172156,ENSG00000172057,ENSG00000126353,ENSG00000108773,ENSG00000089558,ENSG00000161610,ENSG00000168610,ENSG00000108798,ENSG00000153933,ENSG00000141655,ENSG00000267673,ENSG00000105401,ENSG00000011451,ENSG00000105647,ENSG00000105649,ENSG00000245848,ENSG00000105538,ENSG00000105550,ENSG00000125735,ENSG00000163462,ENSG00000117560,ENSG00000081237,ENSG00000183682,ENSG00000124140,ENSG00000124205,ENSG00000180509,ENSG00000100292,ENSG00000187045,ENSG00000100321,ENSG00000115604,ENSG00000180251,ENSG00000153094,ENSG00000078098,ENSG00000163464,ENSG00000180871,ENSG00000115970,ENSG00000152527,ENSG00000163737,ENSG00000197208,ENSG00000197375,ENSG00000125347,ENSG00000113520,ENSG00000169194,ENSG00000131507,ENSG00000237693,ENSG00000169230,ENSG00000066230,ENSG00000091138,ENSG00000146535,ENSG00000185811,ENSG00000136573,ENSG00000147324,ENSG00000213221,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000165025,ENSG00000177628,ENSG00000023572,ENSG00000116288,ENSG00000087460,ENSG00000128342,ENSG00000115896	PLAU, CAMK2G, GATA3, DDX6, CXCR5, ETS1, DRD4, SCT, CDHR5, FEN1, BAD, PRDX5, KCNK4, HNF1A, SLC15A4, CDK2, STAT6, LACC1, SLITRK1, ZFP36L1, GPR65, CTSH, SOX8, PRKCB, SLX4, NOD2, CX3CL1, CCL7, CCL2, CCL11, ORMDL3, CCR7, KCNH4, KAT2A, HCRT, STAT3, ABI3, DGKE, TNFRSF11A, CDC37, FDX2, WIZ, PIK3R2, RAB3A, CEBPA, RASIP1, FGF21, TNFSF14, TRIM46, GBA, FASLG, PTPRC, BMP8A, PARK7, SLC12A5, GNAS, EDN3, KCNE1, LIF, HMOX1, TMPRSS6, SYNGR1, IL18R1, SLC9A4, BCL2L11, FAP, PLCL1, CXCR1, CXCR2, THADA, PLEKHH2, PF4, IL4, IRF1, IL13, SLC22A4, SLC22A5, NDFIP1, IRGM, PRELID1, SLC9A3, SLC26A3, GNA12, IKZF1, BLK, MFHAS1, DNLZ, CCL21, CCL19, JAK2, SYK, GLRX2	PC13
query_1	TRUE	0.00234024023234006	420	320	20	0.0625	0.0476190476190476	GO:0051090	GO:BP	regulation of DNA-binding transcription factor activity	16592	15613	GO:0006355|GO:0065009	TAS,TAS,ISS,IDA IMP TAS,IGI,ISS,IMP IBA,IDA IMP ISS IBA,IBA TAS,IBA,IDA NAS,ISS,IDA,IDA IBA,ISS,IMP,IMP,IDA,IMP,IMP TAS	ENSG00000162302,ENSG00000170345,ENSG00000166501,ENSG00000167207,ENSG00000006210,ENSG00000168610,ENSG00000172175,ENSG00000141655,ENSG00000079999,ENSG00000127666,ENSG00000136634,ENSG00000100292,ENSG00000115604,ENSG00000115607,ENSG00000163508,ENSG00000112977,ENSG00000135077,ENSG00000056558,ENSG00000165025,ENSG00000116288	RPS6KA4, FOS, PRKCB, NOD2, CX3CL1, STAT3, MALT1, TNFRSF11A, KEAP1, TICAM1, IL10, PARK7, HMOX1, IL18R1, IL18RAP, EOMES, DAP, HAVCR2, TRAF1, SYK	PC13
query_1	TRUE	0.00248303890283896	1554	320	50	0.15625	0.0321750321750322	GO:0009891	GO:BP	positive regulation of biosynthetic process	16592	4224	GO:0009058|GO:0009889|GO:0009893	IDA IMP ISS,IDA IMP,IDA IMP ISO,ISS IBA,IDA IMP,IMP,ISS,IDA IGI ISS,IDA,IDA IMP IGI ISS,IDA ISS,IDA ISS,ISS,IDA,ISS,ISS,IDA,IDA IMP IGI ISS,IMP,ISS,IDA,IMP,ISS,IMP,IDA IMP IGI,IDA,IDA,IDA IMP,IBA,IMP ISS,IDA,IDA IBA,IDA ISS,IDA,IDA,IDA IMP ISS,IDA ISS IBA,IDA,ISS IBA,IDA,IDA IMP ISS,IDA ISS,ISS,ISS,ISS,IGI,IDA IMP IGI IC,IDA,IDA IMP,ISS	ENSG00000107485,ENSG00000152804,ENSG00000134954,ENSG00000124920,ENSG00000185507,ENSG00000162302,ENSG00000173153,ENSG00000135100,ENSG00000166888,ENSG00000170345,ENSG00000005513,ENSG00000167207,ENSG00000006210,ENSG00000140968,ENSG00000108691,ENSG00000126353,ENSG00000108773,ENSG00000168610,ENSG00000108443,ENSG00000220201,ENSG00000011243,ENSG00000011451,ENSG00000105647,ENSG00000254858,ENSG00000245848,ENSG00000185499,ENSG00000122223,ENSG00000136634,ENSG00000198026,ENSG00000187045,ENSG00000075426,ENSG00000213626,ENSG00000163508,ENSG00000163737,ENSG00000152495,ENSG00000125347,ENSG00000113520,ENSG00000145908,ENSG00000145901,ENSG00000128604,ENSG00000083307,ENSG00000106799,ENSG00000137077,ENSG00000172724,ENSG00000096968,ENSG00000177628,ENSG00000116288,ENSG00000157557,ENSG00000128342,ENSG00000177311	GATA3, HHEX, ETS1, IRF7, MYRF, RPS6KA4, ESRRA, HNF1A, STAT6, FOS, SOX8, NOD2, CX3CL1, IRF8, CCL2, CCR7, KAT2A, STAT3, RPS6KB1, ZGLP1, AKAP8L, WIZ, PIK3R2, MPV17L2, CEBPA, GBA, MUC1, CD244, IL10, PARK7, ZNF335, ETS2, LIF, TMPRSS6, FOSL2, LBH, ZBTB38, EOMES, PF4, CAMK4, IL4, IRF1, TNIP1, ZNF300, IRF5, GRHL2, TGFBR1, CCL21, CCL19, JAK2	PC13
query_1	TRUE	0.00286099722054215	86	320	8	0.025	0.0930232558139535	GO:0097305	GO:BP	response to alcohol	16592	21822	GO:0010033|GO:1901700	IDA IBA,TAS,IC,IDA,IDA,IDA,IDA,ISS	ENSG00000180176,ENSG00000069696,ENSG00000126353,ENSG00000163513,ENSG00000106799,ENSG00000137077,ENSG00000172724,ENSG00000087460	TH, DRD4, CCR7, GNAS, TGFBR2, TGFBR1, CCL21, CCL19	PC13
query_1	TRUE	0.00311118385880843	110	320	9	0.028125	0.0818181818181818	GO:0032652	GO:BP	regulation of interleukin-1 production	16592	8925	GO:0001817|GO:0032612	IDA,IDA IMP,ISS TAS,ISS,IGI,IMP,TAS,ISS,ISS	ENSG00000172349,ENSG00000167207,ENSG00000006210,ENSG00000126353,ENSG00000168610,ENSG00000172175,ENSG00000136634,ENSG00000172724,ENSG00000096968	IL16, NOD2, CX3CL1, CCR7, STAT3, MALT1, IL10, CCL19, JAK2	PC13
query_1	TRUE	0.00311118385880843	110	320	9	0.028125	0.0818181818181818	GO:0032612	GO:BP	interleukin-1 production	16592	8885	GO:0001816	IDA,IDA IMP,ISS TAS,ISS,IGI,IMP,TAS,ISS,ISS	ENSG00000172349,ENSG00000167207,ENSG00000006210,ENSG00000126353,ENSG00000168610,ENSG00000172175,ENSG00000136634,ENSG00000172724,ENSG00000096968	IL16, NOD2, CX3CL1, CCR7, STAT3, MALT1, IL10, CCL19, JAK2	PC13
