#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCL27	TNFSF14	9606.ENSP00000259631	9606.ENSP00000469049	0	0	0	0	0	0	0	0.155	0.154
CCL27	IL6R	9606.ENSP00000259631	9606.ENSP00000357470	0	0	0	0	0	0	0	0.156	0.156
CCL27	TNFRSF14	9606.ENSP00000259631	9606.ENSP00000347948	0	0	0	0	0	0	0	0.161	0.161
CCL27	IRF8	9606.ENSP00000259631	9606.ENSP00000268638	0	0	0	0	0	0	0	0.161	0.161
CCL27	IKZF1	9606.ENSP00000259631	9606.ENSP00000331614	0	0	0	0	0	0	0	0.172	0.172
CCL27	IL12RB2	9606.ENSP00000259631	9606.ENSP00000262345	0	0	0	0	0	0	0	0.181	0.181
CCL27	ETS1	9606.ENSP00000259631	9606.ENSP00000376436	0	0	0	0	0	0	0	0.202	0.202
CCL27	HAVCR2	9606.ENSP00000259631	9606.ENSP00000312002	0	0	0	0	0	0	0	0.213	0.213
CCL27	FASLG	9606.ENSP00000259631	9606.ENSP00000356694	0	0	0	0	0	0	0	0.234	0.234
CCL27	FOS	9606.ENSP00000259631	9606.ENSP00000306245	0	0	0	0	0	0	0	0.239	0.239
CCL27	FCGR2A	9606.ENSP00000259631	9606.ENSP00000271450	0	0	0	0	0	0	0	0.244	0.244
CCL27	MMP9	9606.ENSP00000259631	9606.ENSP00000361405	0	0	0	0	0	0	0	0.264	0.264
CCL27	RUNX3	9606.ENSP00000259631	9606.ENSP00000382800	0	0	0	0	0	0	0	0.294	0.294
CCL27	PF4	9606.ENSP00000259631	9606.ENSP00000296029	0	0	0	0	0	0	0	0.321	0.321
CCL27	TCF7	9606.ENSP00000259631	9606.ENSP00000340347	0	0	0	0	0	0	0	0.331	0.331
CCL27	STAT3	9606.ENSP00000259631	9606.ENSP00000264657	0	0	0	0	0	0	0	0.338	0.338
CCL27	FCGR3A	9606.ENSP00000259631	9606.ENSP00000356946	0	0	0	0	0	0	0	0.380	0.380
CCL27	IL2RA	9606.ENSP00000259631	9606.ENSP00000369293	0	0	0	0	0	0	0	0.471	0.471
CCL27	ITGAX	9606.ENSP00000259631	9606.ENSP00000454623	0	0	0	0	0	0	0	0.479	0.479
CCL27	IL23R	9606.ENSP00000259631	9606.ENSP00000321345	0	0	0	0	0	0	0	0.504	0.504
CCL27	IL10	9606.ENSP00000259631	9606.ENSP00000412237	0	0	0	0	0	0	0	0.520	0.520
CCL27	PTPRC	9606.ENSP00000259631	9606.ENSP00000411355	0	0	0	0	0	0	0	0.522	0.522
CCL27	CCL7	9606.ENSP00000259631	9606.ENSP00000367832	0	0	0	0	0	0	0	0.563	0.563
CCL27	RORC	9606.ENSP00000259631	9606.ENSP00000327025	0	0	0	0	0	0	0	0.571	0.571
CCL27	EOMES	9606.ENSP00000259631	9606.ENSP00000388620	0	0	0	0	0	0	0	0.576	0.576
CCL27	CCRL2	9606.ENSP00000259631	9606.ENSP00000349967	0	0	0	0	0	0	0	0.634	0.634
CCL27	ENSP00000383715	9606.ENSP00000259631	9606.ENSP00000383715	0	0	0	0	0	0	0	0.643	0.643
CCL27	GATA3	9606.ENSP00000259631	9606.ENSP00000368632	0	0	0	0	0	0	0	0.661	0.661
CCL27	TSLP	9606.ENSP00000259631	9606.ENSP00000339804	0	0	0	0	0	0	0	0.681	0.681
CCL27	IL13	9606.ENSP00000259631	9606.ENSP00000304915	0	0	0	0	0	0	0	0.683	0.683
CCL27	NCR1	9606.ENSP00000259631	9606.ENSP00000291890	0	0	0	0	0	0	0	0.695	0.695
CCL27	CXCR2	9606.ENSP00000259631	9606.ENSP00000319635	0	0	0	0	0	0	0.600	0.325	0.718
CCL27	GPR29	9606.ENSP00000259631	9606.ENSP00000343952	0	0	0	0	0	0	0.600	0.643	0.851
CCL7	IL12B	9606.ENSP00000367832	9606.ENSP00000231228	0	0	0	0	0.062	0	0	0.282	0.298
CCL7	IL4	9606.ENSP00000367832	9606.ENSP00000231449	0	0	0	0	0	0	0	0.691	0.691
CCL7	IRF1	9606.ENSP00000367832	9606.ENSP00000245414	0	0	0	0	0.072	0	0	0.323	0.344
CCL7	STAT3	9606.ENSP00000367832	9606.ENSP00000264657	0	0	0	0	0	0	0	0.406	0.406
CCL7	IRF8	9606.ENSP00000367832	9606.ENSP00000268638	0	0	0	0	0.061	0	0	0.202	0.218
CCL7	FCGR2A	9606.ENSP00000367832	9606.ENSP00000271450	0	0	0	0	0.081	0	0	0.303	0.333
CCL7	PF4	9606.ENSP00000367832	9606.ENSP00000296029	0	0	0	0	0.062	0	0	0.573	0.582
CCL7	IL13	9606.ENSP00000367832	9606.ENSP00000304915	0	0	0	0	0	0	0	0.691	0.691
CCL7	FOS	9606.ENSP00000367832	9606.ENSP00000306245	0	0	0	0	0	0	0	0.236	0.236
CCL7	HAVCR2	9606.ENSP00000367832	9606.ENSP00000312002	0	0	0	0	0.088	0	0	0.113	0.156
CCL7	CXCR2	9606.ENSP00000367832	9606.ENSP00000319635	0	0	0	0	0	0.057	0.600	0.573	0.825
CCL7	IL23R	9606.ENSP00000367832	9606.ENSP00000321345	0	0	0	0	0	0	0	0.180	0.179
CCL7	PDGFB	9606.ENSP00000367832	9606.ENSP00000330382	0	0	0	0	0	0	0	0.209	0.209
CCL7	TSLP	9606.ENSP00000367832	9606.ENSP00000339804	0	0	0	0	0.065	0	0	0.342	0.358
CCL7	GPR29	9606.ENSP00000367832	9606.ENSP00000343952	0	0	0	0	0	0.057	0.600	0.479	0.786
CCL7	CCRL2	9606.ENSP00000367832	9606.ENSP00000349967	0	0	0	0	0.098	0.057	0	0.501	0.538
CCL7	FASLG	9606.ENSP00000367832	9606.ENSP00000356694	0	0	0	0	0	0	0	0.259	0.258
CCL7	FCGR3A	9606.ENSP00000367832	9606.ENSP00000356946	0	0	0	0	0.086	0	0	0.294	0.327
CCL7	IL6R	9606.ENSP00000367832	9606.ENSP00000357470	0	0	0	0	0	0	0	0.285	0.284
CCL7	MMP9	9606.ENSP00000367832	9606.ENSP00000361405	0	0	0	0	0.127	0	0	0.537	0.578
CCL7	SYK	9606.ENSP00000367832	9606.ENSP00000364907	0	0	0	0	0.143	0	0	0.150	0.240
CCL7	GATA3	9606.ENSP00000367832	9606.ENSP00000368632	0	0	0	0	0	0	0	0.180	0.179
CCL7	IRGM	9606.ENSP00000367832	9606.ENSP00000428220	0	0	0	0	0.053	0	0	0.180	0.190
CCL7	TNFSF14	9606.ENSP00000367832	9606.ENSP00000469049	0	0	0	0	0.062	0	0	0.193	0.210
CCL7	JAK2	9606.ENSP00000367832	9606.ENSP00000371067	0	0	0	0	0.062	0	0	0.216	0.233
CCL7	TNFAIP3	9606.ENSP00000367832	9606.ENSP00000481570	0	0	0	0	0.089	0	0	0.262	0.299
CCL7	IL2RA	9606.ENSP00000367832	9606.ENSP00000369293	0	0	0	0	0	0	0	0.369	0.369
CCL7	ENSP00000383715	9606.ENSP00000367832	9606.ENSP00000383715	0	0	0	0	0	0.057	0	0.479	0.488
CCL7	ITGAX	9606.ENSP00000367832	9606.ENSP00000454623	0	0	0	0	0.074	0	0	0.491	0.509
CCL7	PTPRC	9606.ENSP00000367832	9606.ENSP00000411355	0	0	0	0	0.062	0	0	0.517	0.527
CCL7	IL10	9606.ENSP00000367832	9606.ENSP00000412237	0	0	0	0	0.069	0	0	0.749	0.757
CCRL2	IL4	9606.ENSP00000349967	9606.ENSP00000231449	0	0	0	0	0	0	0	0.661	0.661
CCRL2	IRF1	9606.ENSP00000349967	9606.ENSP00000245414	0	0	0	0	0.121	0	0	0.244	0.307
CCRL2	IL12RB2	9606.ENSP00000349967	9606.ENSP00000262345	0	0	0	0	0	0	0	0.450	0.450
CCRL2	STAT3	9606.ENSP00000349967	9606.ENSP00000264657	0	0	0	0	0	0.056	0	0.599	0.605
CCRL2	GPR65	9606.ENSP00000349967	9606.ENSP00000267549	0	0	0	0.588	0.138	0	0	0.144	0.176
CCRL2	IRF8	9606.ENSP00000349967	9606.ENSP00000268638	0	0	0	0	0.175	0	0	0.338	0.430
CCRL2	FCGR2A	9606.ENSP00000349967	9606.ENSP00000271450	0	0	0	0	0.147	0	0	0.391	0.458
CCRL2	NCR1	9606.ENSP00000349967	9606.ENSP00000291890	0	0	0	0	0	0	0	0.597	0.597
CCRL2	PF4	9606.ENSP00000349967	9606.ENSP00000296029	0	0	0	0	0.090	0	0	0.274	0.311
CCRL2	IL13	9606.ENSP00000349967	9606.ENSP00000304915	0	0	0	0	0	0	0	0.601	0.601
CCRL2	FOS	9606.ENSP00000349967	9606.ENSP00000306245	0	0	0	0	0	0	0	0.167	0.167
CCRL2	HAVCR2	9606.ENSP00000349967	9606.ENSP00000312002	0	0	0	0	0.152	0	0	0.366	0.439
CCRL2	CXCR2	9606.ENSP00000349967	9606.ENSP00000319635	0	0	0	0.683	0	0	0	0.602	0.218
CCRL2	IL23R	9606.ENSP00000349967	9606.ENSP00000321345	0	0	0	0	0	0	0	0.733	0.733
CCRL2	KIR3DL2	9606.ENSP00000349967	9606.ENSP00000325525	0	0	0	0	0.076	0	0	0.123	0.155
CCRL2	RORC	9606.ENSP00000349967	9606.ENSP00000327025	0	0	0	0	0	0	0	0.710	0.710
CCRL2	IKZF1	9606.ENSP00000349967	9606.ENSP00000331614	0	0	0	0	0.126	0.056	0	0.235	0.313
CCRL2	RPS6KA4	9606.ENSP00000349967	9606.ENSP00000333896	0	0	0	0	0	0.056	0	0.142	0.155
CCRL2	TSLP	9606.ENSP00000349967	9606.ENSP00000339804	0	0	0	0	0	0	0	0.456	0.456
CCRL2	TCF7	9606.ENSP00000349967	9606.ENSP00000340347	0	0	0	0	0	0	0	0.276	0.276
CCRL2	IKZF3	9606.ENSP00000349967	9606.ENSP00000344544	0	0	0	0	0	0.056	0	0.245	0.256
CCRL2	TNFRSF14	9606.ENSP00000349967	9606.ENSP00000347948	0	0	0	0	0.176	0	0	0.184	0.298
CCRL2	SPRED2	9606.ENSP00000349967	9606.ENSP00000348753	0	0	0	0	0	0	0	0.218	0.218
CCRL2	GNAS	9606.ENSP00000349967	9606.ENSP00000360141	0	0	0	0	0	0.151	0	0	0.150
CCRL2	ETS1	9606.ENSP00000349967	9606.ENSP00000376436	0	0	0	0	0.063	0	0	0.181	0.199
CCRL2	TNFSF14	9606.ENSP00000349967	9606.ENSP00000469049	0	0	0	0	0.065	0	0	0.202	0.221
CCRL2	TNFRSF11A	9606.ENSP00000349967	9606.ENSP00000465500	0	0	0	0	0	0	0	0.230	0.230
CCRL2	GPR31	9606.ENSP00000349967	9606.ENSP00000355799	0	0	0	0.578	0.077	0	0	0.438	0.238
CCRL2	ITK	9606.ENSP00000349967	9606.ENSP00000398655	0	0	0	0	0	0.056	0	0.252	0.263
CCRL2	IRGM	9606.ENSP00000349967	9606.ENSP00000428220	0	0	0	0	0.062	0	0	0.265	0.281
CCRL2	HECA	9606.ENSP00000349967	9606.ENSP00000356630	0	0	0	0	0	0	0	0.291	0.290
CCRL2	RUNX3	9606.ENSP00000349967	9606.ENSP00000382800	0	0	0	0	0.071	0	0	0.282	0.304
CCRL2	SYK	9606.ENSP00000349967	9606.ENSP00000364907	0	0	0	0	0.124	0.056	0	0.244	0.320
CCRL2	FASLG	9606.ENSP00000349967	9606.ENSP00000356694	0	0	0	0	0.060	0	0	0.341	0.354
CCRL2	JAK2	9606.ENSP00000349967	9606.ENSP00000371067	0	0	0	0	0.069	0.056	0	0.335	0.364
CCRL2	MMP9	9606.ENSP00000349967	9606.ENSP00000361405	0	0	0	0	0.141	0.057	0	0.310	0.392
CCRL2	CD2	9606.ENSP00000349967	9606.ENSP00000358490	0	0	0	0	0.135	0	0	0.339	0.403
CCRL2	IL6R	9606.ENSP00000349967	9606.ENSP00000357470	0	0	0	0	0.076	0	0	0.420	0.441
CCRL2	TNFAIP3	9606.ENSP00000349967	9606.ENSP00000481570	0	0	0	0	0.186	0	0	0.343	0.442
CCRL2	EOMES	9606.ENSP00000349967	9606.ENSP00000388620	0	0	0	0	0	0.056	0	0.463	0.471
CCRL2	PTPN22	9606.ENSP00000349967	9606.ENSP00000352833	0	0	0	0	0.102	0	0	0.458	0.492
CCRL2	IL2RA	9606.ENSP00000349967	9606.ENSP00000369293	0	0	0	0	0.085	0	0	0.470	0.494
CCRL2	FCGR3A	9606.ENSP00000349967	9606.ENSP00000356946	0	0	0	0	0.153	0	0	0.517	0.573
CCRL2	GATA3	9606.ENSP00000349967	9606.ENSP00000368632	0	0	0	0	0	0	0	0.602	0.602
CCRL2	PTPRC	9606.ENSP00000349967	9606.ENSP00000411355	0	0	0	0	0.160	0	0	0.611	0.659
CCRL2	ITGAX	9606.ENSP00000349967	9606.ENSP00000454623	0	0	0	0	0.170	0	0	0.617	0.668
CCRL2	IL10	9606.ENSP00000349967	9606.ENSP00000412237	0	0	0	0	0.080	0	0	0.662	0.675
CD2	IL4	9606.ENSP00000358490	9606.ENSP00000231449	0	0	0	0	0.082	0	0	0.564	0.582
CD2	IRF1	9606.ENSP00000358490	9606.ENSP00000245414	0	0	0	0	0.127	0	0	0.180	0.253
CD2	IL12RB2	9606.ENSP00000358490	9606.ENSP00000262345	0	0	0	0	0	0	0	0.181	0.181
CD2	STAT3	9606.ENSP00000358490	9606.ENSP00000264657	0	0	0	0	0	0	0	0.309	0.309
CD2	GPR65	9606.ENSP00000358490	9606.ENSP00000267549	0	0	0	0	0.230	0	0	0.047	0.235
CD2	IRF8	9606.ENSP00000358490	9606.ENSP00000268638	0	0	0	0	0.256	0	0	0.208	0.385
CD2	FCGR2A	9606.ENSP00000358490	9606.ENSP00000271450	0	0	0	0	0.123	0	0	0.415	0.465
CD2	NCR1	9606.ENSP00000358490	9606.ENSP00000291890	0	0	0	0	0.062	0	0	0.635	0.643
CD2	IL13	9606.ENSP00000358490	9606.ENSP00000304915	0	0	0	0	0	0	0	0.391	0.390
CD2	FOS	9606.ENSP00000358490	9606.ENSP00000306245	0	0	0	0	0	0	0	0.173	0.173
CD2	RASGRP1	9606.ENSP00000358490	9606.ENSP00000310244	0	0	0	0	0.093	0	0	0.161	0.206
CD2	HAVCR2	9606.ENSP00000358490	9606.ENSP00000312002	0	0	0	0	0.152	0	0	0.325	0.403
CD2	MALT1	9606.ENSP00000358490	9606.ENSP00000319279	0	0	0	0	0	0	0	0.161	0.161
CD2	CXCR2	9606.ENSP00000358490	9606.ENSP00000319635	0	0	0	0	0.088	0	0	0.134	0.176
CD2	IL23R	9606.ENSP00000358490	9606.ENSP00000321345	0	0	0	0	0	0	0	0.209	0.209
CD2	KIR3DL2	9606.ENSP00000358490	9606.ENSP00000325525	0	0	0	0	0.213	0	0	0.324	0.445
CD2	RORC	9606.ENSP00000358490	9606.ENSP00000327025	0	0	0	0	0.076	0	0	0.218	0.246
CD2	IKZF1	9606.ENSP00000358490	9606.ENSP00000331614	0	0	0	0	0.347	0	0	0.334	0.546
CD2	RPS6KA4	9606.ENSP00000358490	9606.ENSP00000333896	0	0	0	0	0	0	0	0.457	0.457
CD2	TSLP	9606.ENSP00000358490	9606.ENSP00000339804	0	0	0	0	0	0	0	0.166	0.165
CD2	TCF7	9606.ENSP00000358490	9606.ENSP00000340347	0	0	0	0	0.088	0	0	0.203	0.242
CD2	GPR29	9606.ENSP00000358490	9606.ENSP00000343952	0	0	0	0	0.063	0	0	0.341	0.356
CD2	IKZF3	9606.ENSP00000358490	9606.ENSP00000344544	0	0	0	0	0.162	0	0	0.183	0.286
CD2	FCAR	9606.ENSP00000358490	9606.ENSP00000347714	0	0	0	0	0	0	0	0.155	0.155
CD2	TNFRSF14	9606.ENSP00000358490	9606.ENSP00000347948	0	0	0	0	0.152	0	0	0.287	0.369
CD2	PTPN22	9606.ENSP00000358490	9606.ENSP00000352833	0	0	0	0	0.173	0	0	0.202	0.312
CD2	IL20	9606.ENSP00000358490	9606.ENSP00000356065	0	0	0	0	0	0	0	0.189	0.189
CD2	HECA	9606.ENSP00000358490	9606.ENSP00000356630	0	0	0	0	0.099	0	0	0.184	0.233
CD2	FASLG	9606.ENSP00000358490	9606.ENSP00000356694	0	0	0	0	0.174	0	0	0.414	0.495
CD2	FCGR3A	9606.ENSP00000358490	9606.ENSP00000356946	0	0	0	0	0.337	0	0.900	0.923	0.994
CD2	IL6R	9606.ENSP00000358490	9606.ENSP00000357470	0	0	0	0	0.086	0	0	0.218	0.254
CD2	ETS1	9606.ENSP00000358490	9606.ENSP00000376436	0	0	0	0	0.084	0	0	0.123	0.162
CD2	CEBPA	9606.ENSP00000358490	9606.ENSP00000427514	0	0	0	0	0.076	0	0	0.145	0.176
CD2	MMP9	9606.ENSP00000358490	9606.ENSP00000361405	0	0	0	0	0.137	0	0	0.099	0.189
CD2	TNFAIP3	9606.ENSP00000358490	9606.ENSP00000481570	0	0	0	0	0.088	0	0	0.181	0.221
CD2	TNFSF14	9606.ENSP00000358490	9606.ENSP00000469049	0	0	0	0	0.107	0	0	0.166	0.224
CD2	GRB2	9606.ENSP00000358490	9606.ENSP00000376345	0	0	0	0	0	0	0	0.242	0.241
CD2	JAK2	9606.ENSP00000358490	9606.ENSP00000371067	0	0	0	0	0	0	0	0.292	0.292
CD2	RUNX3	9606.ENSP00000358490	9606.ENSP00000382800	0	0	0	0	0.171	0	0	0.181	0.292
CD2	EOMES	9606.ENSP00000358490	9606.ENSP00000388620	0	0	0	0	0.108	0	0	0.261	0.312
CD2	GATA3	9606.ENSP00000358490	9606.ENSP00000368632	0	0	0	0	0	0	0	0.337	0.337
CD2	ENSP00000383715	9606.ENSP00000358490	9606.ENSP00000383715	0	0	0	0	0.118	0	0	0.341	0.394
CD2	IL10	9606.ENSP00000358490	9606.ENSP00000412237	0	0	0	0	0	0	0	0.517	0.517
CD2	IL2RA	9606.ENSP00000358490	9606.ENSP00000369293	0	0	0	0	0.162	0	0	0.563	0.618
CD2	ITGAX	9606.ENSP00000358490	9606.ENSP00000454623	0	0	0	0	0.161	0	0	0.596	0.646
CD2	ITK	9606.ENSP00000358490	9606.ENSP00000398655	0	0	0	0	0.770	0.270	0	0.409	0.892
CD2	SYK	9606.ENSP00000358490	9606.ENSP00000364907	0	0	0	0	0.158	0	0.900	0.367	0.942
CD2	PTPRC	9606.ENSP00000358490	9606.ENSP00000411355	0	0	0	0	0.540	0.462	0	0.969	0.991
CDC37	ITK	9606.ENSP00000222005	9606.ENSP00000398655	0	0	0	0	0	0.152	0	0	0.152
CDC37	RPS6KA4	9606.ENSP00000222005	9606.ENSP00000333896	0	0	0	0	0.076	0.129	0	0.048	0.166
CDC37	PARK7	9606.ENSP00000222005	9606.ENSP00000418770	0	0	0	0	0.125	0	0	0.110	0.189
CDC37	KSR1	9606.ENSP00000222005	9606.ENSP00000381958	0	0	0	0	0	0.176	0	0.065	0.197
CDC37	GRB2	9606.ENSP00000222005	9606.ENSP00000376345	0	0	0	0	0	0	0.600	0.071	0.612
CDC37	CDK2	9606.ENSP00000222005	9606.ENSP00000266970	0	0	0	0	0.045	0.365	0	0.617	0.748
CDC37	ERBB3	9606.ENSP00000222005	9606.ENSP00000267101	0	0	0	0	0	0.142	0.900	0.106	0.916
CDK2	IL4	9606.ENSP00000266970	9606.ENSP00000231449	0	0	0	0	0	0	0	0.204	0.204
CDK2	IRF1	9606.ENSP00000266970	9606.ENSP00000245414	0	0	0	0	0	0	0	0.241	0.240
CDK2	STAT3	9606.ENSP00000266970	9606.ENSP00000264657	0	0	0	0	0.062	0.130	0	0.712	0.745
CDK2	TNFAIP3	9606.ENSP00000266970	9606.ENSP00000481570	0	0	0	0	0	0	0	0.151	0.151
CDK2	EOMES	9606.ENSP00000266970	9606.ENSP00000388620	0	0	0	0	0	0.058	0	0.139	0.154
CDK2	SYK	9606.ENSP00000266970	9606.ENSP00000364907	0	0	0	0.616	0.062	0.061	0	0.242	0.155
CDK2	UBE2L3	9606.ENSP00000266970	9606.ENSP00000400906	0	0	0	0	0.062	0.101	0	0.094	0.169
CDK2	PTPN22	9606.ENSP00000266970	9606.ENSP00000352833	0	0	0	0	0.062	0.148	0	0.046	0.171
CDK2	PDGFB	9606.ENSP00000266970	9606.ENSP00000330382	0	0	0	0	0	0	0	0.172	0.172
CDK2	RASGRP1	9606.ENSP00000266970	9606.ENSP00000310244	0	0	0	0	0	0.137	0	0.085	0.177
CDK2	GNAS	9606.ENSP00000266970	9606.ENSP00000360141	0	0	0	0	0	0.152	0	0.080	0.187
CDK2	JAK2	9606.ENSP00000266970	9606.ENSP00000371067	0	0	0	0.678	0.062	0.061	0	0.419	0.198
CDK2	ERBB3	9606.ENSP00000266970	9606.ENSP00000267101	0	0	0	0.581	0	0	0	0.429	0.203
CDK2	RUNX3	9606.ENSP00000266970	9606.ENSP00000382800	0	0	0	0	0	0.057	0	0.194	0.207
CDK2	IKZF1	9606.ENSP00000266970	9606.ENSP00000331614	0	0	0	0	0.054	0.091	0	0.158	0.213
CDK2	ETS2	9606.ENSP00000266970	9606.ENSP00000353344	0	0	0	0	0	0	0	0.216	0.216
CDK2	IL10	9606.ENSP00000266970	9606.ENSP00000412237	0	0	0	0	0	0	0	0.241	0.240
CDK2	ETS1	9606.ENSP00000266970	9606.ENSP00000376436	0	0	0	0	0	0	0	0.271	0.271
CDK2	PTPRC	9606.ENSP00000266970	9606.ENSP00000411355	0	0	0	0	0.053	0.119	0	0.235	0.306
CDK2	GRB2	9606.ENSP00000266970	9606.ENSP00000376345	0	0	0	0	0	0	0	0.322	0.321
CDK2	FASLG	9606.ENSP00000266970	9606.ENSP00000356694	0	0	0	0	0	0	0	0.342	0.342
CDK2	GATA3	9606.ENSP00000266970	9606.ENSP00000368632	0	0	0	0	0.076	0.270	0	0.183	0.401
CDK2	KIR3DL2	9606.ENSP00000266970	9606.ENSP00000325525	0	0	0	0	0	0	0	0.426	0.426
CDK2	FOS	9606.ENSP00000266970	9606.ENSP00000306245	0	0	0	0	0	0	0	0.478	0.478
CDK2	MMP9	9606.ENSP00000266970	9606.ENSP00000361405	0	0	0	0	0	0	0	0.528	0.528
CDK2	HECA	9606.ENSP00000266970	9606.ENSP00000356630	0	0	0	0	0	0	0	0.708	0.709
CDK2	CUL1	9606.ENSP00000266970	9606.ENSP00000326804	0	0	0	0	0.076	0.488	0.600	0.904	0.979
CDK2	CEBPA	9606.ENSP00000266970	9606.ENSP00000427514	0	0	0	0	0	0.592	0.900	0.991	0.999
CEBPA	IL4	9606.ENSP00000427514	9606.ENSP00000231449	0	0	0	0	0	0	0	0.344	0.343
CEBPA	IRF1	9606.ENSP00000427514	9606.ENSP00000245414	0	0	0	0	0.062	0	0	0.351	0.365
CEBPA	GRHL2	9606.ENSP00000427514	9606.ENSP00000251808	0	0	0	0	0.054	0.075	0	0.134	0.176
CEBPA	STAT3	9606.ENSP00000427514	9606.ENSP00000264657	0	0	0	0	0.062	0.066	0.650	0.720	0.903
CEBPA	ERBB3	9606.ENSP00000427514	9606.ENSP00000267101	0	0	0	0	0.062	0	0	0.164	0.183
CEBPA	IRF8	9606.ENSP00000427514	9606.ENSP00000268638	0	0	0	0	0.128	0	0	0.665	0.697
CEBPA	FCGR2A	9606.ENSP00000427514	9606.ENSP00000271450	0	0	0	0	0.089	0	0	0.171	0.212
CEBPA	HHEX	9606.ENSP00000427514	9606.ENSP00000282728	0	0	0	0	0.095	0	0	0.322	0.361
CEBPA	SOX8	9606.ENSP00000427514	9606.ENSP00000293894	0	0	0	0	0	0.302	0	0.071	0.324
CEBPA	IL13	9606.ENSP00000427514	9606.ENSP00000304915	0	0	0	0	0	0.107	0	0.260	0.310
CEBPA	FOS	9606.ENSP00000427514	9606.ENSP00000306245	0	0	0	0	0.112	0.299	0.900	0.880	0.991
CEBPA	CXCR2	9606.ENSP00000427514	9606.ENSP00000319635	0	0	0	0	0	0.056	0	0.142	0.155
CEBPA	RORC	9606.ENSP00000427514	9606.ENSP00000327025	0	0	0	0	0.062	0.070	0	0.109	0.155
CEBPA	PDGFB	9606.ENSP00000427514	9606.ENSP00000330382	0	0	0	0	0	0	0	0.179	0.179
CEBPA	IKZF1	9606.ENSP00000427514	9606.ENSP00000331614	0	0	0	0	0.098	0.058	0	0.517	0.553
CEBPA	TSLP	9606.ENSP00000427514	9606.ENSP00000339804	0	0	0	0	0	0	0	0.154	0.153
CEBPA	TCF7	9606.ENSP00000427514	9606.ENSP00000340347	0	0	0	0	0	0.223	0	0.205	0.356
CEBPA	IKZF3	9606.ENSP00000427514	9606.ENSP00000344544	0	0	0	0	0	0.058	0	0.155	0.169
CEBPA	ETS2	9606.ENSP00000427514	9606.ENSP00000353344	0	0	0	0	0.096	0.058	0.900	0.710	0.972
CEBPA	IRF6	9606.ENSP00000427514	9606.ENSP00000355988	0	0	0	0	0.062	0	0	0.154	0.173
CEBPA	FCGR3A	9606.ENSP00000427514	9606.ENSP00000356946	0	0	0	0	0.112	0	0	0.168	0.229
CEBPA	IL6R	9606.ENSP00000427514	9606.ENSP00000357470	0	0	0	0	0.090	0	0.900	0.188	0.919
CEBPA	GNAS	9606.ENSP00000427514	9606.ENSP00000360141	0	0	0	0	0	0	0	0.194	0.194
CEBPA	MMP9	9606.ENSP00000427514	9606.ENSP00000361405	0	0	0	0	0.154	0	0	0.320	0.400
CEBPA	SYK	9606.ENSP00000427514	9606.ENSP00000364907	0	0	0	0	0.098	0.058	0	0.149	0.214
CEBPA	GATA3	9606.ENSP00000427514	9606.ENSP00000368632	0	0	0	0	0.049	0.058	0	0.815	0.820
CEBPA	JAK2	9606.ENSP00000427514	9606.ENSP00000371067	0	0	0	0	0	0.058	0	0.527	0.535
CEBPA	GRB2	9606.ENSP00000427514	9606.ENSP00000376345	0	0	0	0	0	0	0	0.171	0.171
CEBPA	ETS1	9606.ENSP00000427514	9606.ENSP00000376436	0	0	0	0	0.062	0.058	0.900	0.840	0.984
CEBPA	RUNX3	9606.ENSP00000427514	9606.ENSP00000382800	0	0	0	0	0	0.065	0	0.282	0.299
CEBPA	EOMES	9606.ENSP00000427514	9606.ENSP00000388620	0	0	0	0	0	0.062	0	0.135	0.153
CEBPA	PTPRC	9606.ENSP00000427514	9606.ENSP00000411355	0	0	0	0	0.089	0	0	0.460	0.487
CEBPA	IL10	9606.ENSP00000427514	9606.ENSP00000412237	0	0	0	0	0	0.289	0	0.342	0.512
CEBPA	ITGAX	9606.ENSP00000427514	9606.ENSP00000454623	0	0	0	0	0.085	0.061	0	0.294	0.340
CLDN3	IL4	9606.ENSP00000378577	9606.ENSP00000231449	0	0	0	0	0	0	0	0.166	0.165
CLDN3	GRHL2	9606.ENSP00000378577	9606.ENSP00000251808	0	0	0	0	0.175	0	0	0.225	0.333
CLDN3	STAT3	9606.ENSP00000378577	9606.ENSP00000264657	0	0	0	0	0	0	0	0.202	0.202
CLDN3	ERBB3	9606.ENSP00000378577	9606.ENSP00000267101	0	0	0	0	0.196	0	0	0.129	0.270
CLDN3	IL13	9606.ENSP00000378577	9606.ENSP00000304915	0	0	0	0	0	0	0	0.161	0.161
CLDN3	PDGFB	9606.ENSP00000378577	9606.ENSP00000330382	0	0	0	0	0.059	0	0	0.163	0.179
CLDN3	IRF6	9606.ENSP00000378577	9606.ENSP00000355988	0	0	0	0	0.291	0	0	0	0.291
CLDN3	MMP9	9606.ENSP00000378577	9606.ENSP00000361405	0	0	0	0	0	0	0	0.310	0.309
CLDN3	GATA3	9606.ENSP00000378577	9606.ENSP00000368632	0	0	0	0	0.085	0	0	0.245	0.280
CLDN3	PTPRC	9606.ENSP00000378577	9606.ENSP00000411355	0	0	0	0	0	0	0	0.218	0.218
