T1	T2	bhat.dist
Juvenile Idiopathic Arthritis	Hayfever/Allergic Rhinitis	85.1054926402582
Juvenile Idiopathic Arthritis	Autoimmune Addison's disease	15.1103345723509
Juvenile Idiopathic Arthritis	MPO+ AAV	8.23967339814978
Juvenile Idiopathic Arthritis	PR3+ AAV	19.4786664270583
Juvenile Idiopathic Arthritis	Adult-onset Asthma	83.6160762620972
Juvenile Idiopathic Arthritis	Childhood-onset Asthma	132.202031637556
Juvenile Idiopathic Arthritis	Atopic Dermatitis	56.0510856783717
Juvenile Idiopathic Arthritis	Primary biliary cholangitis	9.34424763244189
Juvenile Idiopathic Arthritis	CR(E)ST syndrome	6.95902686471758
Juvenile Idiopathic Arthritis	Idiopathic thrombocytopenic purpura	8.01518114416493
Juvenile Idiopathic Arthritis	Sarcoidosis	20.6092536693654
Juvenile Idiopathic Arthritis	Dermatomyositis (Miller)	7.48445669292196
Juvenile Idiopathic Arthritis	Dermatomyositis (Rothwell)	7.17759404562518
Juvenile Idiopathic Arthritis	Type 1 diabetes	37.4290922499298
Juvenile Idiopathic Arthritis	Hypothyroidism, strict autoimmune	23.4114293364388
Juvenile Idiopathic Arthritis	ANCA negative EGPA	33.6435148466243
Juvenile Idiopathic Arthritis	MPO+ EGPA	15.6912593275066
Juvenile Idiopathic Arthritis	Eosinophilic Granulomatosis with Polyangiitis	37.1088235258595
Juvenile Idiopathic Arthritis	Eosinophilic Esophagitis	50.3900479385996
Juvenile Idiopathic Arthritis	Felty syndrome	11.344031245554
Juvenile Idiopathic Arthritis	Multiple Sclerosis	39.5034914502253
Juvenile Idiopathic Arthritis	Gout	39.6622862375929
Juvenile Idiopathic Arthritis	IgA deficiency	22.8286154842545
Juvenile Idiopathic Arthritis	IIM (Rothwell)	7.61995523694421
Juvenile Idiopathic Arthritis	Nasal polyp	78.97439905503
Juvenile Idiopathic Arthritis	Juvenile Dermatomyositis (Miller)	7.50615155575793
Juvenile Idiopathic Arthritis	Juvenile Dermatomyositis (Rothwell)	9.81876415697004
Juvenile Idiopathic Arthritis	Juvenile Idiopathic Arthritis	0
Juvenile Idiopathic Arthritis	Jo1+ Myositis (Rothwell)	10.4127113291498
Juvenile Idiopathic Arthritis	Primary sclerosing cholangitis	20.1016798934208
Juvenile Idiopathic Arthritis	Coeliac disease	39.7666010366335
Juvenile Idiopathic Arthritis	Crohn disease	54.8996250695386
Juvenile Idiopathic Arthritis	Inflammatory bowel disease	69.0552949084482
Juvenile Idiopathic Arthritis	Ulcerative colitis	68.0261727177782
Juvenile Idiopathic Arthritis	Erythema nodosum	9.24400399545353
Juvenile Idiopathic Arthritis	Lichen planus	30.6633831495048
Juvenile Idiopathic Arthritis	Lichen sclerosus et atrophicus	24.7458553086167
Juvenile Idiopathic Arthritis	Localized scleroderma [morphea]	9.28165373877743
Juvenile Idiopathic Arthritis	Psoriasis	32.6113970864122
Juvenile Idiopathic Arthritis	Arthropathic psoriasis	15.3390429086597
Juvenile Idiopathic Arthritis	Rosacea	21.94920991927
Juvenile Idiopathic Arthritis	Vitiligo	10.644324496458
Juvenile Idiopathic Arthritis	Ankylosing spondylitis	33.10730262684
Juvenile Idiopathic Arthritis	Palindromic rheumatism	12.6141507799253
Juvenile Idiopathic Arthritis	Polymyalgia rheumatica	21.0255831140653
Juvenile Idiopathic Arthritis	Rheumatoid arthritis	16.8734661463235
Juvenile Idiopathic Arthritis	Systemic lupus erythematosus	5.78032671416782
Juvenile Idiopathic Arthritis	Wegener granulomatosis	7.67842493440415
Juvenile Idiopathic Arthritis	Early-onset Myastenia Gravis	7.59779489964019
Juvenile Idiopathic Arthritis	Late-onset Myastenia Gravis	8.0393268138737
Juvenile Idiopathic Arthritis	Myastenia Gravis	9.78934146425146
Juvenile Idiopathic Arthritis	IIM (Miller)	7.30434755330887
Juvenile Idiopathic Arthritis	Glomerulonephritis	18.5408433466484
Juvenile Idiopathic Arthritis	IgG+ Neuromyelitis Optica	9.52747158893805
Juvenile Idiopathic Arthritis	Polymyositis (Miller)	6.90231427347101
Juvenile Idiopathic Arthritis	Polymyositis (Rothwell)	7.26346683234932
Juvenile Idiopathic Arthritis	Sjögren's syndrome	11.8911498013403
Juvenile Idiopathic Arthritis	Systemic Sclerosis	13.1840917038807
Juvenile Idiopathic Arthritis	Inflammation of eyelids	35.5384595228151
Juvenile Idiopathic Arthritis	Asthma	83.0400723023911
Jo1+ Myositis (Rothwell)	Emphysema/Chronic Bronchitis	17.390455059888
Jo1+ Myositis (Rothwell)	Hyperthyroidism/Thyrotoxicosis	11.6924969932101
Jo1+ Myositis (Rothwell)	Hayfever/Allergic Rhinitis	26.1046235784166
Jo1+ Myositis (Rothwell)	Autoimmune Addison's disease	12.9373599998568
Jo1+ Myositis (Rothwell)	MPO+ AAV	5.68385908349741
Jo1+ Myositis (Rothwell)	PR3+ AAV	7.77009886382136
Jo1+ Myositis (Rothwell)	Adult-onset Asthma	25.5298060012282
Jo1+ Myositis (Rothwell)	Childhood-onset Asthma	30.7953180511999
Jo1+ Myositis (Rothwell)	Atopic Dermatitis	22.3216093156248
Jo1+ Myositis (Rothwell)	Primary biliary cholangitis	6.42382059225947
Jo1+ Myositis (Rothwell)	CR(E)ST syndrome	4.25381094783115
Jo1+ Myositis (Rothwell)	Idiopathic thrombocytopenic purpura	6.91611286323546
Jo1+ Myositis (Rothwell)	Sarcoidosis	15.059205739059
Jo1+ Myositis (Rothwell)	Dermatomyositis (Miller)	5.06048628056419
Jo1+ Myositis (Rothwell)	Dermatomyositis (Rothwell)	5.27557942107484
Jo1+ Myositis (Rothwell)	Type 1 diabetes	20.61077791282
Jo1+ Myositis (Rothwell)	Hypothyroidism, strict autoimmune	19.7988169740261
Jo1+ Myositis (Rothwell)	ANCA negative EGPA	15.5865397173547
Jo1+ Myositis (Rothwell)	MPO+ EGPA	7.65799001898071
Jo1+ Myositis (Rothwell)	Eosinophilic Granulomatosis with Polyangiitis	15.3975977479707
Jo1+ Myositis (Rothwell)	Eosinophilic Esophagitis	18.7990235328278
Jo1+ Myositis (Rothwell)	Felty syndrome	5.13064825252137
Jo1+ Myositis (Rothwell)	Multiple Sclerosis	22.1636657235759
Jo1+ Myositis (Rothwell)	Gout	18.2418011154464
Jo1+ Myositis (Rothwell)	IgA deficiency	16.0061881138879
Jo1+ Myositis (Rothwell)	IIM (Rothwell)	7.93972476514149
Jo1+ Myositis (Rothwell)	Nasal polyp	20.3379824748433
Jo1+ Myositis (Rothwell)	Juvenile Dermatomyositis (Miller)	6.91689737648728
Jo1+ Myositis (Rothwell)	Juvenile Dermatomyositis (Rothwell)	7.81363087680619
Jo1+ Myositis (Rothwell)	Juvenile Idiopathic Arthritis	10.4127113291498
Jo1+ Myositis (Rothwell)	Jo1+ Myositis (Rothwell)	0
Jo1+ Myositis (Rothwell)	Primary sclerosing cholangitis	11.4947264322089
Jo1+ Myositis (Rothwell)	Coeliac disease	19.4534599654247
Jo1+ Myositis (Rothwell)	Crohn disease	22.5818465518923
Jo1+ Myositis (Rothwell)	Inflammatory bowel disease	22.9764641792022
Jo1+ Myositis (Rothwell)	Ulcerative colitis	21.5693500575389
Jo1+ Myositis (Rothwell)	Erythema nodosum	9.62424967729143
Jo1+ Myositis (Rothwell)	Lichen planus	16.963424907301
Jo1+ Myositis (Rothwell)	Lichen sclerosus et atrophicus	12.4963807766292
Jo1+ Myositis (Rothwell)	Localized scleroderma [morphea]	4.25677166339603
Jo1+ Myositis (Rothwell)	Psoriasis	18.8189029121087
Jo1+ Myositis (Rothwell)	Arthropathic psoriasis	13.8816973475438
Jo1+ Myositis (Rothwell)	Rosacea	13.7100149449328
Jo1+ Myositis (Rothwell)	Vitiligo	8.09028715988999
Jo1+ Myositis (Rothwell)	Ankylosing spondylitis	16.2735157242595
Jo1+ Myositis (Rothwell)	Palindromic rheumatism	6.06860709846687
Jo1+ Myositis (Rothwell)	Polymyalgia rheumatica	12.6550194923153
Jo1+ Myositis (Rothwell)	Rheumatoid arthritis	12.8488695999602
Jo1+ Myositis (Rothwell)	Systemic lupus erythematosus	8.52664637260092
Jo1+ Myositis (Rothwell)	Wegener granulomatosis	4.59439451907198
Jo1+ Myositis (Rothwell)	Early-onset Myastenia Gravis	5.57263513090685
Jo1+ Myositis (Rothwell)	Late-onset Myastenia Gravis	5.11212272480986
Jo1+ Myositis (Rothwell)	Myastenia Gravis	8.77312445851903
Jo1+ Myositis (Rothwell)	IIM (Miller)	6.89330886600914
Jo1+ Myositis (Rothwell)	Glomerulonephritis	9.15874937720429
Jo1+ Myositis (Rothwell)	IgG+ Neuromyelitis Optica	4.28840183965685
Jo1+ Myositis (Rothwell)	Polymyositis (Miller)	3.23295479732883
Jo1+ Myositis (Rothwell)	Polymyositis (Rothwell)	3.42167519134528
Jo1+ Myositis (Rothwell)	Sjögren's syndrome	9.93572191839699
Jo1+ Myositis (Rothwell)	Systemic Sclerosis	10.4299047721799
Jo1+ Myositis (Rothwell)	Inflammation of eyelids	16.5013164476866
Jo1+ Myositis (Rothwell)	Asthma	24.7461829099154
Primary sclerosing cholangitis	Emphysema/Chronic Bronchitis	10.088113978279
Primary sclerosing cholangitis	Hyperthyroidism/Thyrotoxicosis	18.891748584583
Primary sclerosing cholangitis	Hayfever/Allergic Rhinitis	18.1306653772437
Primary sclerosing cholangitis	Autoimmune Addison's disease	22.6794056466459
Primary sclerosing cholangitis	MPO+ AAV	14.0396591197772
Primary sclerosing cholangitis	PR3+ AAV	4.96026321364216
Primary sclerosing cholangitis	Adult-onset Asthma	17.2595136810109
Primary sclerosing cholangitis	Childhood-onset Asthma	35.1134042901556
Primary sclerosing cholangitis	Atopic Dermatitis	14.8552575066202
Primary sclerosing cholangitis	Primary biliary cholangitis	17.0185417897176
Primary sclerosing cholangitis	CR(E)ST syndrome	8.0188210928782
Primary sclerosing cholangitis	Idiopathic thrombocytopenic purpura	2.81804813626719
Primary sclerosing cholangitis	Sarcoidosis	6.62134701266655
Primary sclerosing cholangitis	Dermatomyositis (Miller)	8.82762453270989
Primary sclerosing cholangitis	Dermatomyositis (Rothwell)	8.74083789882642
Primary sclerosing cholangitis	Type 1 diabetes	33.5538883735203
Primary sclerosing cholangitis	Hypothyroidism, strict autoimmune	20.4418119014318
Primary sclerosing cholangitis	ANCA negative EGPA	19.8985775035874
Primary sclerosing cholangitis	MPO+ EGPA	9.65927000943648
Primary sclerosing cholangitis	Eosinophilic Granulomatosis with Polyangiitis	19.5254656484648
Primary sclerosing cholangitis	Eosinophilic Esophagitis	12.2967183264959
Primary sclerosing cholangitis	Felty syndrome	11.234161873191
Primary sclerosing cholangitis	Multiple Sclerosis	20.6533711222821
Primary sclerosing cholangitis	Gout	7.15850027179042
Primary sclerosing cholangitis	IgA deficiency	15.1900343964144
Primary sclerosing cholangitis	IIM (Rothwell)	14.5891174732231
Primary sclerosing cholangitis	Nasal polyp	17.8501847267624
Primary sclerosing cholangitis	Juvenile Dermatomyositis (Miller)	8.49749731157347
Primary sclerosing cholangitis	Juvenile Dermatomyositis (Rothwell)	8.5382069199293
Primary sclerosing cholangitis	Juvenile Idiopathic Arthritis	20.1016798934208
Primary sclerosing cholangitis	Jo1+ Myositis (Rothwell)	11.4947264322089
Primary sclerosing cholangitis	Primary sclerosing cholangitis	0
Primary sclerosing cholangitis	Coeliac disease	22.9639743050714
Primary sclerosing cholangitis	Crohn disease	17.1379705079289
Primary sclerosing cholangitis	Inflammatory bowel disease	18.4788823692975
Primary sclerosing cholangitis	Ulcerative colitis	19.4691124060921
Primary sclerosing cholangitis	Erythema nodosum	5.21970088699952
Primary sclerosing cholangitis	Lichen planus	10.1691206693848
Primary sclerosing cholangitis	Lichen sclerosus et atrophicus	6.92347151119693
Primary sclerosing cholangitis	Localized scleroderma [morphea]	6.95022582685091
Primary sclerosing cholangitis	Psoriasis	9.62780093452627
Primary sclerosing cholangitis	Arthropathic psoriasis	8.29601351802759
Primary sclerosing cholangitis	Rosacea	5.8906744430161
Primary sclerosing cholangitis	Vitiligo	10.7272759729128
Primary sclerosing cholangitis	Ankylosing spondylitis	7.60402381678666
Primary sclerosing cholangitis	Palindromic rheumatism	9.29086012743343
Primary sclerosing cholangitis	Polymyalgia rheumatica	6.14236862483177
Primary sclerosing cholangitis	Rheumatoid arthritis	19.8006536720168
Primary sclerosing cholangitis	Systemic lupus erythematosus	21.3175675608544
Primary sclerosing cholangitis	Wegener granulomatosis	6.06533670291256
Primary sclerosing cholangitis	Early-onset Myastenia Gravis	12.7786169235743
Primary sclerosing cholangitis	Late-onset Myastenia Gravis	12.960259731938
Primary sclerosing cholangitis	Myastenia Gravis	13.9998294050713
Primary sclerosing cholangitis	IIM (Miller)	11.9474306525449
Primary sclerosing cholangitis	Glomerulonephritis	2.10399804782624
Primary sclerosing cholangitis	IgG+ Neuromyelitis Optica	10.4751751148296
Primary sclerosing cholangitis	Polymyositis (Miller)	10.1733664736054
Primary sclerosing cholangitis	Polymyositis (Rothwell)	10.1110998509721
Primary sclerosing cholangitis	Sjögren's syndrome	23.123276936766
Primary sclerosing cholangitis	Systemic Sclerosis	26.3709020590638
Primary sclerosing cholangitis	Inflammation of eyelids	8.79596286284963
Primary sclerosing cholangitis	Asthma	17.6164153455226
Coeliac disease	Emphysema/Chronic Bronchitis	42.7852623786861
Coeliac disease	Hyperthyroidism/Thyrotoxicosis	37.2579631823707
Coeliac disease	Hayfever/Allergic Rhinitis	69.7566599987916
Coeliac disease	Autoimmune Addison's disease	35.0591796916626
Coeliac disease	MPO+ AAV	22.0750183235944
Coeliac disease	PR3+ AAV	18.3154839400755
Coeliac disease	Adult-onset Asthma	74.0400867778672
Coeliac disease	Childhood-onset Asthma	118.611025768842
Coeliac disease	Atopic Dermatitis	46.1199493605707
Coeliac disease	Primary biliary cholangitis	24.981553261714
Coeliac disease	CR(E)ST syndrome	15.0004837531938
Coeliac disease	Idiopathic thrombocytopenic purpura	15.5161755140174
Coeliac disease	Sarcoidosis	24.1691344579721
Coeliac disease	Dermatomyositis (Miller)	14.107177846976
Coeliac disease	Dermatomyositis (Rothwell)	15.3761142283855
Coeliac disease	Type 1 diabetes	70.6452263740603
Coeliac disease	Hypothyroidism, strict autoimmune	57.501791106816
Coeliac disease	ANCA negative EGPA	42.0586325172955
Coeliac disease	MPO+ EGPA	20.8556230462887
Coeliac disease	Eosinophilic Granulomatosis with Polyangiitis	49.7483197103098
Coeliac disease	Eosinophilic Esophagitis	50.6969568107185
Coeliac disease	Felty syndrome	19.3273436578943
Coeliac disease	Multiple Sclerosis	49.5899414570975
Coeliac disease	Gout	40.8091623013726
Coeliac disease	IgA deficiency	21.7215268904357
Coeliac disease	IIM (Rothwell)	32.6237748805959
Coeliac disease	Nasal polyp	63.1538511668637
Coeliac disease	Juvenile Dermatomyositis (Miller)	8.41702570068635
Coeliac disease	Juvenile Dermatomyositis (Rothwell)	10.153327503869
Coeliac disease	Juvenile Idiopathic Arthritis	39.7666010366335
Coeliac disease	Jo1+ Myositis (Rothwell)	19.4534599654247
Coeliac disease	Primary sclerosing cholangitis	22.9639743050714
Coeliac disease	Coeliac disease	0
Coeliac disease	Crohn disease	63.2278895220178
Coeliac disease	Inflammatory bowel disease	80.0697286553432
Coeliac disease	Ulcerative colitis	78.7818091016543
Coeliac disease	Erythema nodosum	14.9546579272252
Coeliac disease	Lichen planus	18.0822077340317
Coeliac disease	Lichen sclerosus et atrophicus	13.7387356469751
Coeliac disease	Localized scleroderma [morphea]	15.6309810994918
Coeliac disease	Psoriasis	24.6535313832275
Coeliac disease	Arthropathic psoriasis	18.2503755719486
Coeliac disease	Rosacea	26.0152446094849
Coeliac disease	Vitiligo	15.8323251494958
Coeliac disease	Ankylosing spondylitis	21.4658459138398
Coeliac disease	Palindromic rheumatism	12.666523620711
Coeliac disease	Polymyalgia rheumatica	27.7973389818398
Coeliac disease	Rheumatoid arthritis	64.7893183953548
Coeliac disease	Systemic lupus erythematosus	35.8405630833031
Coeliac disease	Wegener granulomatosis	12.6143930596407
Coeliac disease	Early-onset Myastenia Gravis	18.0044225063346
Coeliac disease	Late-onset Myastenia Gravis	23.4298122623421
Coeliac disease	Myastenia Gravis	37.6930941640762
Coeliac disease	IIM (Miller)	18.5707921741567
Coeliac disease	Glomerulonephritis	19.8427781218801
Coeliac disease	IgG+ Neuromyelitis Optica	15.6652818624543
Coeliac disease	Polymyositis (Miller)	15.265086541131
Coeliac disease	Polymyositis (Rothwell)	21.2987758112627
Coeliac disease	Sjögren's syndrome	48.9549927563398
Coeliac disease	Systemic Sclerosis	47.8907648613516
Coeliac disease	Inflammation of eyelids	31.5587824004482
Coeliac disease	Asthma	78.6596982940218
Crohn disease	Emphysema/Chronic Bronchitis	72.4526068545338
Crohn disease	Hyperthyroidism/Thyrotoxicosis	75.1431623582909
Crohn disease	Hayfever/Allergic Rhinitis	88.2810768262822
Crohn disease	Autoimmune Addison's disease	57.8954128657911
Crohn disease	MPO+ AAV	38.1936094386495
Crohn disease	PR3+ AAV	27.7421760505267
Crohn disease	Adult-onset Asthma	96.0506243493927
Crohn disease	Childhood-onset Asthma	126.759883045595
Crohn disease	Atopic Dermatitis	65.1395698670166
Crohn disease	Primary biliary cholangitis	28.2117758582605
Crohn disease	CR(E)ST syndrome	13.8576600144256
Crohn disease	Idiopathic thrombocytopenic purpura	9.0980192934802
Crohn disease	Sarcoidosis	37.6679984797493
Crohn disease	Dermatomyositis (Miller)	26.5649260481452
Crohn disease	Dermatomyositis (Rothwell)	30.0887265182741
Crohn disease	Type 1 diabetes	135.427402949819
Crohn disease	Hypothyroidism, strict autoimmune	108.686506596247
Crohn disease	ANCA negative EGPA	38.0905473445003
Crohn disease	MPO+ EGPA	18.3377830849928
Crohn disease	Eosinophilic Granulomatosis with Polyangiitis	44.1864636554932
Crohn disease	Eosinophilic Esophagitis	34.6699235674048
Crohn disease	Felty syndrome	21.9777532203548
Crohn disease	Multiple Sclerosis	57.3437339473225
Crohn disease	Gout	51.5081673876476
Crohn disease	IgA deficiency	41.1555012762371
Crohn disease	IIM (Rothwell)	56.5901649782921
Crohn disease	Nasal polyp	87.3080576274807
Crohn disease	Juvenile Dermatomyositis (Miller)	22.0294088181673
Crohn disease	Juvenile Dermatomyositis (Rothwell)	23.0062442846074
Crohn disease	Juvenile Idiopathic Arthritis	54.8996250695386
Crohn disease	Jo1+ Myositis (Rothwell)	22.5818465518923
Crohn disease	Primary sclerosing cholangitis	17.1379705079289
Crohn disease	Coeliac disease	63.2278895220178
Crohn disease	Crohn disease	0
Crohn disease	Inflammatory bowel disease	9.46541089404514
Crohn disease	Ulcerative colitis	13.9435447086161
Crohn disease	Erythema nodosum	10.4774156900596
Crohn disease	Lichen planus	48.7184015165246
Crohn disease	Lichen sclerosus et atrophicus	36.0338709998294
Crohn disease	Localized scleroderma [morphea]	12.1541054810949
Crohn disease	Psoriasis	53.5580078663451
Crohn disease	Arthropathic psoriasis	41.2528276068458
Crohn disease	Rosacea	20.0587248656368
Crohn disease	Vitiligo	21.1860033110463
Crohn disease	Ankylosing spondylitis	18.020011611882
Crohn disease	Palindromic rheumatism	20.0613593979951
Crohn disease	Polymyalgia rheumatica	45.9582232475355
Crohn disease	Rheumatoid arthritis	100.188035726632
Crohn disease	Systemic lupus erythematosus	41.7174190305328
Crohn disease	Wegener granulomatosis	16.6210469845435
Crohn disease	Early-onset Myastenia Gravis	19.0462508155672
Crohn disease	Late-onset Myastenia Gravis	26.7199070178766
Crohn disease	Myastenia Gravis	51.6922568945922
Crohn disease	IIM (Miller)	39.7442156712768
Crohn disease	Glomerulonephritis	23.0401895282549
Crohn disease	IgG+ Neuromyelitis Optica	18.3725047169239
Crohn disease	Polymyositis (Miller)	21.5288612440321
Crohn disease	Polymyositis (Rothwell)	28.2005667522637
Crohn disease	Sjögren's syndrome	75.5348427551443
Crohn disease	Systemic Sclerosis	78.9627638096243
Crohn disease	Inflammation of eyelids	38.4840333245208
Crohn disease	Asthma	95.7516559631963
Inflammatory bowel disease	Emphysema/Chronic Bronchitis	98.442924035805
Inflammatory bowel disease	Hyperthyroidism/Thyrotoxicosis	92.1063370029129
Inflammatory bowel disease	Hayfever/Allergic Rhinitis	174.379261817828
Inflammatory bowel disease	Autoimmune Addison's disease	65.0478115411411
Inflammatory bowel disease	MPO+ AAV	39.4784306081742
Inflammatory bowel disease	PR3+ AAV	31.412002318697
Inflammatory bowel disease	Adult-onset Asthma	196.693661110846
Inflammatory bowel disease	Childhood-onset Asthma	267.232541959894
Inflammatory bowel disease	Atopic Dermatitis	113.609899011569
Inflammatory bowel disease	Primary biliary cholangitis	30.032789823634
Inflammatory bowel disease	CR(E)ST syndrome	16.1859160351626
Inflammatory bowel disease	Idiopathic thrombocytopenic purpura	10.9118043776162
Inflammatory bowel disease	Sarcoidosis	46.8165221992193
Inflammatory bowel disease	Dermatomyositis (Miller)	27.4978713294145
Inflammatory bowel disease	Dermatomyositis (Rothwell)	31.1675404687284
Inflammatory bowel disease	Type 1 diabetes	218.116554836818
Inflammatory bowel disease	Hypothyroidism, strict autoimmune	200.512575641225
Inflammatory bowel disease	ANCA negative EGPA	43.0696358332523
Inflammatory bowel disease	MPO+ EGPA	21.1364169456978
Inflammatory bowel disease	Eosinophilic Granulomatosis with Polyangiitis	50.3492349676255
Inflammatory bowel disease	Eosinophilic Esophagitis	50.2831117661261
Inflammatory bowel disease	Felty syndrome	24.5377454918247
Inflammatory bowel disease	Multiple Sclerosis	63.4243200659542
Inflammatory bowel disease	Gout	71.7268165318172
Inflammatory bowel disease	IgA deficiency	46.1249959144888
Inflammatory bowel disease	IIM (Rothwell)	63.1920871074297
Inflammatory bowel disease	Nasal polyp	129.501128036585
Inflammatory bowel disease	Juvenile Dermatomyositis (Miller)	24.1188028047
Inflammatory bowel disease	Juvenile Dermatomyositis (Rothwell)	23.0700444025287
Inflammatory bowel disease	Juvenile Idiopathic Arthritis	69.0552949084482
Inflammatory bowel disease	Jo1+ Myositis (Rothwell)	22.9764641792022
Inflammatory bowel disease	Primary sclerosing cholangitis	18.4788823692975
Inflammatory bowel disease	Coeliac disease	80.0697286553432
Inflammatory bowel disease	Crohn disease	9.46541089404514
Inflammatory bowel disease	Inflammatory bowel disease	0
Inflammatory bowel disease	Ulcerative colitis	1.60267215218379
Inflammatory bowel disease	Erythema nodosum	12.4734018582007
Inflammatory bowel disease	Lichen planus	61.1968315297178
Inflammatory bowel disease	Lichen sclerosus et atrophicus	41.6358221187904
Inflammatory bowel disease	Localized scleroderma [morphea]	13.7146412664842
Inflammatory bowel disease	Psoriasis	78.3664495454732
Inflammatory bowel disease	Arthropathic psoriasis	52.214841991901
Inflammatory bowel disease	Rosacea	20.771705361138
Inflammatory bowel disease	Vitiligo	24.6563172928743
Inflammatory bowel disease	Ankylosing spondylitis	20.5030880459881
Inflammatory bowel disease	Palindromic rheumatism	21.6622269966098
Inflammatory bowel disease	Polymyalgia rheumatica	50.0599042705483
Inflammatory bowel disease	Rheumatoid arthritis	164.540249916491
Inflammatory bowel disease	Systemic lupus erythematosus	46.9353847868563
Inflammatory bowel disease	Wegener granulomatosis	18.5282838912494
Inflammatory bowel disease	Early-onset Myastenia Gravis	23.0019698005151
Inflammatory bowel disease	Late-onset Myastenia Gravis	27.8283898455872
Inflammatory bowel disease	Myastenia Gravis	56.0757662798445
Inflammatory bowel disease	IIM (Miller)	42.7313607824338
Inflammatory bowel disease	Glomerulonephritis	21.8336255201995
Inflammatory bowel disease	IgG+ Neuromyelitis Optica	21.0464884734858
Inflammatory bowel disease	Polymyositis (Miller)	23.6233936809245
Inflammatory bowel disease	Polymyositis (Rothwell)	27.8110280413106
Inflammatory bowel disease	Sjögren's syndrome	96.9639934918757
Inflammatory bowel disease	Systemic Sclerosis	101.902039045979
Inflammatory bowel disease	Inflammation of eyelids	45.3976688391074
Inflammatory bowel disease	Asthma	194.856187685735
Ulcerative colitis	Emphysema/Chronic Bronchitis	95.1610017232267
Ulcerative colitis	Hyperthyroidism/Thyrotoxicosis	87.9734008403536
Ulcerative colitis	Hayfever/Allergic Rhinitis	160.641192195198
Ulcerative colitis	Autoimmune Addison's disease	64.4123290962847
Ulcerative colitis	MPO+ AAV	38.5661020538431
Ulcerative colitis	PR3+ AAV	32.223314067231
Ulcerative colitis	Adult-onset Asthma	177.395290868161
Ulcerative colitis	Childhood-onset Asthma	244.058495022601
Ulcerative colitis	Atopic Dermatitis	114.364576786873
Ulcerative colitis	Primary biliary cholangitis	28.7479199758849
Ulcerative colitis	CR(E)ST syndrome	15.6606043949547
Ulcerative colitis	Idiopathic thrombocytopenic purpura	10.9982423924719
Ulcerative colitis	Sarcoidosis	48.2240589823956
Ulcerative colitis	Dermatomyositis (Miller)	27.1425294846065
Ulcerative colitis	Dermatomyositis (Rothwell)	30.8624342698567
Ulcerative colitis	Type 1 diabetes	197.280321635132
Ulcerative colitis	Hypothyroidism, strict autoimmune	172.395583657121
Ulcerative colitis	ANCA negative EGPA	43.0474565426843
Ulcerative colitis	MPO+ EGPA	20.477753147804
Ulcerative colitis	Eosinophilic Granulomatosis with Polyangiitis	50.3886042673588
Ulcerative colitis	Eosinophilic Esophagitis	53.9395610074604
Ulcerative colitis	Felty syndrome	23.9054328616455
Ulcerative colitis	Multiple Sclerosis	62.170271652475
Ulcerative colitis	Gout	72.3781120277141
Ulcerative colitis	IgA deficiency	46.5976610308871
Ulcerative colitis	IIM (Rothwell)	61.1589614941343
Ulcerative colitis	Nasal polyp	124.682770027635
Ulcerative colitis	Juvenile Dermatomyositis (Miller)	24.0962706100929
Ulcerative colitis	Juvenile Dermatomyositis (Rothwell)	22.595736403662
Ulcerative colitis	Juvenile Idiopathic Arthritis	68.0261727177782
Ulcerative colitis	Jo1+ Myositis (Rothwell)	21.5693500575389
Ulcerative colitis	Primary sclerosing cholangitis	19.4691124060921
Ulcerative colitis	Coeliac disease	78.7818091016543
Ulcerative colitis	Crohn disease	13.9435447086161
Ulcerative colitis	Inflammatory bowel disease	1.60267215218379
Ulcerative colitis	Ulcerative colitis	0
Ulcerative colitis	Erythema nodosum	12.9843018844953
Ulcerative colitis	Lichen planus	62.1094439059763
Ulcerative colitis	Lichen sclerosus et atrophicus	42.817982885144
Ulcerative colitis	Localized scleroderma [morphea]	12.899387442044
Ulcerative colitis	Psoriasis	78.377337629118
Ulcerative colitis	Arthropathic psoriasis	54.0567314574103
Ulcerative colitis	Rosacea	22.2454533271182
Ulcerative colitis	Vitiligo	24.3168465181504
Ulcerative colitis	Ankylosing spondylitis	22.6347166133329
Ulcerative colitis	Palindromic rheumatism	20.8990236799695
Ulcerative colitis	Polymyalgia rheumatica	49.6069489325234
Ulcerative colitis	Rheumatoid arthritis	148.759779636266
Ulcerative colitis	Systemic lupus erythematosus	46.2196092790979
Ulcerative colitis	Wegener granulomatosis	18.1639614884865
Ulcerative colitis	Early-onset Myastenia Gravis	22.6754539946841
Ulcerative colitis	Late-onset Myastenia Gravis	26.9750065077894
Ulcerative colitis	Myastenia Gravis	54.9559634480693
Ulcerative colitis	IIM (Miller)	42.3874891850216
Ulcerative colitis	Glomerulonephritis	21.7934013864909
Ulcerative colitis	IgG+ Neuromyelitis Optica	20.4178354590355
Ulcerative colitis	Polymyositis (Miller)	23.0667610381666
Ulcerative colitis	Polymyositis (Rothwell)	26.7121350421298
Ulcerative colitis	Sjögren's syndrome	94.5579360018374
Ulcerative colitis	Systemic Sclerosis	99.0496162449079
Ulcerative colitis	Inflammation of eyelids	46.9524059916949
Ulcerative colitis	Asthma	175.81257262651
Erythema nodosum	Emphysema/Chronic Bronchitis	11.8255846795306
Erythema nodosum	Hyperthyroidism/Thyrotoxicosis	12.0954656471438
Erythema nodosum	Hayfever/Allergic Rhinitis	19.7877421418343
