Trait	nSNP	overall_p	mscomp
IFNG_Reales_up_1	566	0.504856559937058	PC12 (7e-02)
IFNG_Traglia_30134952_1	166	0.633762647788261	PC11 (1e-02)
IFNG_Traglia_30134952_2	165	0.206858817998212	PC2 (7e-02)
IFNG_Traglia_30134952_3	166	0.187015300488306	PC13 (8e-02)
IFNG_Traglia_30134952_4	165	0.70119262093401	PC8 (1e-01)
IGA_Scepanovic_30053915_1	559	0.230978522728745	PC6 (4e-02)
IGAD_Bronson_27723758_1	566	5.34558437686729e-16	PC4 (5e-06)
IGAN_Kiryluk_25305756_1	566	9.4491349235478e-46	PC8 (5e-23)
IGAN_Sakaue_doi1011012020102320213652_1	534	0.413893010151748	PC6 (5e-01)
IGE_Scepanovic_30053915_1	559	0.344205056698217	PC13 (8e-02)
IGF1_SinnottArmstrong_33462484_1	547	1.27638189193289e-30	PC5 (8e-12)
IGG_Scepanovic_30053915_1	559	0.190108112929113	PC13 (4e-02)
IGM_Scepanovic_30053915_1	559	0.481061076495355	PC6 (1e-02)
IIM_Rothwell_up_1	479	1.62376746212668e-29	PC12 (3e-09)
IL10_AholaOlli_27989323_1	566	0.440884352046357	PC8 (3e-02)
IL10_Hoglund_31727947_1	566	0.907988594965404	PC5 (9e-02)
IL10_Reales_up_1	566	0.352256296378163	PC8 (3e-02)
IL10_Traglia_30134952_1	166	0.951363164628056	PC12 (1e-01)
IL10_Traglia_30134952_2	165	0.390519382731396	PC2 (4e-02)
IL10_Traglia_30134952_3	166	0.306407501840934	PC6 (8e-02)
IL10_Traglia_30134952_4	165	0.0721667087058685	PC5 (3e-02)
IL10RA_Hoglund_31727947_1	566	0.668784440465576	PC10 (6e-02)
IL10RB_Hoglund_31727947_1	566	0.941780076307337	PC1 (2e-01)
IL12_AholaOlli_27989323_1	566	0.859352536465785	PC9 (2e-01)
IL12_Enroth_25147954_1	330	0.0906913331358417	PC7 (3e-03)
IL12_Reales_up_1	330	0.453306033357362	PC7 (1e-01)
IL12B_Hoglund_31727947_1	566	0.0755694555914026	PC12 (3e-02)
IL12p40_Traglia_30134952_1	166	0.212157606854977	PC4 (2e-02)
IL12p40_Traglia_30134952_4	165	0.080009970909692	PC3 (4e-03)
IL12p70_Traglia_30134952_1	166	0.429614908575911	PC2 (6e-02)
IL12p70_Traglia_30134952_2	165	0.19729737768568	PC2 (2e-02)
IL12p70_Traglia_30134952_3	166	0.143804515899265	PC6 (3e-02)
IL12p70_Traglia_30134952_4	165	0.484275819295901	PC2 (8e-02)
IL13_AholaOlli_27989323_1	566	0.830618721790246	PC2 (2e-01)
IL13_Hoglund_31727947_1	566	0.0532110985435998	PC10 (4e-02)
IL13_Reales_up_1	566	0.701777716799207	PC10 (6e-02)
IL13_Traglia_30134952_1	166	0.482256442403145	PC2 (1e-01)
IL13_Traglia_30134952_2	165	0.168589717509717	PC2 (4e-02)
IL13_Traglia_30134952_3	166	0.271668210675465	PC6 (2e-02)
IL13_Traglia_30134952_4	165	0.181591083561092	PC2 (4e-03)
IL15RA_Hoglund_31727947_1	566	0.234248415672286	PC7 (7e-02)
IL16_AholaOlli_27989323_1	566	0.686201796813807	PC11 (1e-01)
IL16_Folkersen_33067605_1	429	0.752156160798314	PC7 (5e-02)
IL16_Traglia_30134952_2	165	0.186671574740165	PC8 (3e-02)
IL16_Traglia_30134952_3	166	0.304799071139159	PC8 (1e-01)
IL17_AholaOlli_27989323_1	566	0.390386509019453	PC10 (1e-01)
IL17_Hoglund_31727947_1	566	0.506902172445075	PC11 (3e-02)
IL17_Reales_up_1	566	0.340963371452346	PC11 (3e-02)
IL17_Traglia_30134952_1	166	0.357498303822807	PC3 (7e-02)
IL17_Traglia_30134952_4	165	0.485758349777794	PC10 (2e-01)
IL17C_Hoglund_31727947_1	566	0.836482579973297	PC9 (4e-02)
IL17RB_Enroth_25147954_1	330	0.197206609243518	PC1 (4e-02)
IL18_AholaOlli_27989323_1	566	0.305502221418756	PC11 (7e-02)
IL18_Folkersen_33067605_1	429	0.5736583788841	PC6 (1e-01)
IL18_Hoglund_31727947_1	566	0.569421624993443	PC7 (9e-02)
IL18_Hoglund_31727947_2	566	0.548688224972241	PC7 (9e-02)
IL18_Reales_up_1	566	0.268645940358285	PC11 (7e-02)
IL18R1_Hoglund_31727947_1	566	0.31182335817804	PC12 (1e-01)
IL1A_Hoglund_31727947_1	566	0.753542853453552	PC11 (2e-01)
IL1A_Traglia_30134952_1	166	0.679504550636664	PC6 (1e-01)
IL1A_Traglia_30134952_4	165	0.661073956657724	PC2 (5e-02)
IL1B_AholaOlli_27989323_1	566	0.469564682226367	PC10 (7e-03)
IL1B_Traglia_30134952_1	166	0.949979929383615	PC11 (2e-01)
IL1B_Traglia_30134952_2	165	0.0771288349178287	PC11 (1e-02)
IL1B_Traglia_30134952_3	166	0.443901492816741	PC2 (2e-01)
IL1B_Traglia_30134952_4	165	0.602090591536078	PC13 (1e-01)
IL1RA_AholaOlli_27989323_1	566	0.233238210984197	PC2 (1e-02)
IL1RA_Folkersen_33067605_1	429	0.82775117924564	PC3 (1e-01)
IL1RA_Traglia_30134952_1	166	0.93770733616538	PC13 (2e-01)
IL1RA_Traglia_30134952_4	165	0.113782025815363	PC13 (1e-02)
IL2_AholaOlli_27989323_1	566	0.403907044160994	PC1 (3e-02)
IL2_Traglia_30134952_1	166	0.103922631361537	PC7 (7e-04)
IL2_Traglia_30134952_2	165	0.0574526780028354	PC2 (5e-02)
IL2_Traglia_30134952_3	166	0.27183025527185	PC12 (5e-02)
IL2_Traglia_30134952_4	165	0.526198997779825	PC2 (2e-02)
IL20_Hoglund_31727947_1	566	0.455599423833402	PC4 (2e-02)
IL20RA_Hoglund_31727947_1	566	0.763840072040065	PC9 (2e-01)
IL22RA1_Hoglund_31727947_1	566	0.199521001659095	PC2 (2e-02)
IL24_Hoglund_31727947_1	566	0.209081904198016	PC1 (2e-02)
IL27_Folkersen_33067605_1	429	0.638742595882077	PC3 (8e-02)
IL2RA_AholaOlli_27989323_1	566	0.198376876016886	PC10 (4e-02)
IL2RB_Hoglund_31727947_1	566	0.468282159246485	PC8 (1e-01)
IL4_AholaOlli_27989323_1	566	0.406516261048912	PC12 (4e-02)
IL4_Hoglund_31727947_1	566	0.790131421649315	PC12 (1e-01)
IL4_Reales_up_1	566	0.237217452987522	PC12 (2e-02)
IL4_Traglia_30134952_1	166	0.790345834032057	PC7 (2e-01)
IL4_Traglia_30134952_2	165	0.987180745893883	PC11 (2e-01)
IL4_Traglia_30134952_3	166	0.788004233633141	PC6 (1e-01)
IL4_Traglia_30134952_4	165	0.152344310183741	PC12 (1e-02)
IL5_AholaOlli_27989323_1	566	0.297470855912572	PC10 (3e-02)
IL5_Hoglund_31727947_1	566	0.524780672649769	PC7 (7e-02)
IL5_Reales_up_1	566	0.646395446408368	PC10 (2e-02)
IL6_AholaOlli_27989323_1	566	0.722833918677533	PC12 (1e-01)
IL6_Folkersen_33067605_1	481	0.00823906574814039	PC3 (2e-03)
IL6_Hoglund_31727947_1	566	0.115673739445462	PC9 (5e-03)
IL6_Hoglund_31727947_2	566	0.0488298310701394	PC3 (8e-03)
IL6_Reales_up_1	566	0.893243341052352	PC12 (1e-01)
IL6_Traglia_30134952_1	166	0.972651259185699	PC5 (2e-01)
IL6_Traglia_30134952_2	165	0.0198162420714749	PC11 (2e-03)
IL6_Traglia_30134952_3	166	0.38593914310807	PC13 (5e-02)
IL6_Traglia_30134952_4	165	0.635909149840105	PC2 (4e-02)
IL6RA_Enroth_25147954_1	330	0.917798652670413	PC7 (1e-01)
IL6RA_Folkersen_33067605_1	425	0.00423832659072722	PC3 (3e-03)
IL7_AholaOlli_27989323_1	566	0.423523045831014	PC7 (6e-03)
IL7_Hoglund_31727947_1	566	0.681933484727493	PC5 (6e-02)
IL7_Reales_up_1	566	0.145058310957295	PC7 (2e-03)
IL7_Traglia_30134952_1	166	0.668868172107241	PC4 (1e-01)
IL7_Traglia_30134952_4	165	0.233706577610281	PC3 (2e-02)
IL8_AholaOlli_27989323_1	566	0.515613746298632	PC12 (7e-02)
IL8_Folkersen_33067605_1	441	0.136533550828816	PC11 (3e-02)
IL8_Hoglund_31727947_1	566	0.0807798241194188	PC11 (4e-02)
IL8_Hoglund_31727947_2	566	0.00901418427868081	PC9 (9e-03)
IL8_Reales_up_1	566	0.122750754605908	PC12 (3e-02)
IL8_Traglia_30134952_1	166	0.797690334756683	PC8 (2e-01)
IL8_Traglia_30134952_2	165	0.267692231239001	PC11 (1e-02)
IL8_Traglia_30134952_3	166	0.838363159970645	PC1 (2e-01)
IL8_Traglia_30134952_4	165	0.591232647237204	PC2 (4e-02)
IL9_AholaOlli_27989323_1	566	0.889389392926693	PC11 (1e-01)
ILD_ENDPOINTS_FinnGen_FinnGenR5_1	561	6.9309501911001e-84	PC3 (3e-36)
ILD_FinnGen_FinnGenR5_1	561	0.0679017803763134	PC5 (4e-02)
ILD_INSUFFICIENCY_FinnGen_FinnGenR5_1	561	0.00535173461020003	PC13 (9e-03)
ILD_Sakaue_doi1011012020102320213652_1	534	0.823600031124421	PC10 (4e-01)
ILD_SYST_AUTO_FinnGen_FinnGenR5_1	561	0.0117984982892474	PC13 (1e-02)
ILEUS_Sakaue_doi1011012020102320213652_1	534	0.966457207124391	PC10 (2e-01)
IM_Tian_28928442_1	565	0.0316013689741378	PC12 (9e-03)
IMSUPR_Sakaue_doi1011012020102320213652_1	534	0.000752569136850718	PC4 (2e-01)
INCERHEMO_Sakaue_doi1011012020102320213652_1	534	0.870662860172808	PC1 (4e-01)
INCREASEDMUSCLETONE_FinnGen_FinnGenR5_1	561	0.108304862288909	PC4 (1e-02)
INFLUENZA_FinnGen_FinnGenR5_1	561	0.196930636145031	PC4 (4e-02)
INS_Kubo_BBJ_1	529	0.403256015131689	PC8 (3e-01)
INSOMNIA_Sakaue_doi1011012020102320213652_1	534	0.683726663898501	PC6 (2e-01)
INV_VENT_FinnGen_FinnGenR5_1	561	0.800676305197984	PC13 (1e-01)
IP10_AholaOlli_27989323_1	566	0.000330857652459498	PC3 (6e-07)
IP10_Enroth_25147954_1	330	0.439377908186726	PC9 (1e-01)
IP10_Hoglund_31727947_1	566	0.858010579137482	PC6 (1e-01)
IP10_Hoglund_31727947_2	566	0.478739728395456	PC7 (3e-02)
IP10_Reales_up_1	330	0.00926639364349799	PC3 (1e-03)
IP10_Traglia_30134952_1	166	0.693767421690254	PC13 (2e-01)
IP10_Traglia_30134952_2	165	0.457296841709789	PC3 (7e-02)
IP10_Traglia_30134952_3	166	0.0295361453469008	PC12 (1e-02)
IP10_Traglia_30134952_4	165	0.914801781107236	PC1 (8e-02)
IP9_Hoglund_31727947_1	566	0.180209583599169	PC6 (2e-03)
IP9_Hoglund_31727947_2	566	0.539067579816657	PC10 (3e-02)
IP9_Traglia_30134952_2	165	0.727462343011141	PC6 (1e-01)
IP9_Traglia_30134952_3	166	0.261044992040287	PC12 (2e-02)
IPF_FinnGen_FinnGenR5_1	561	0.108524203024224	PC1 (2e-02)
IRITIS_Sakaue_doi1011012020102320213652_1	534	0.751438071583883	PC9 (3e-01)
IS_Sakaue_doi1011012020102320213652_1	534	0.81788056518294	PC6 (5e-02)
ITP_Sakaue_doi1011012020102320213652_1	534	0.0796336118718867	PC13 (3e-03)
IVA_Scepanovic_30053915_1	559	0.904956657460608	PC8 (2e-01)
IVAIGG_Scepanovic_30053915_1	559	0.110695544267677	PC1 (2e-03)
J10_ABSCLUNGPNEUMO_FinnGen_FinnGenR5_1	561	0.969590154898237	PC12 (1e-01)
J10_ACUTELOWERNAS_FinnGen_FinnGenR5_1	561	0.0689334507162862	PC13 (2e-03)
J10_ACUTEUPPERINFEC_FinnGen_FinnGenR5_1	561	0.12772477452631	PC12 (1e-02)
J10_ARDS_FinnGen_FinnGenR5_1	561	0.269664135237667	PC10 (3e-02)
J10_ASBESTPNEUMOC_FinnGen_FinnGenR5_1	561	0.0303202979554777	PC5 (1e-04)
J10_ASTHMA_EXMORE_FinnGen_FinnGenR5_1	561	2.20668341840291e-71	PC13 (1e-62)
J10_ASTHMA_FinnGen_FinnGenR5_1	561	5.32696991488537e-71	PC13 (6e-63)
J10_ASTHMA_INCLAVO_FinnGen_FinnGenR5_1	561	1.40780819462601e-72	PC13 (2e-62)
J10_ASTHMA_MAIN_EXMORE_FinnGen_FinnGenR5_1	561	1.15001726763691e-65	PC13 (7e-57)
J10_ASTHMA_MAIN_FinnGen_FinnGenR5_1	561	9.41613742712494e-66	PC13 (2e-57)
J10_ASTHMACOPDKELA_FinnGen_FinnGenR5_1	561	9.49831590412757e-97	PC13 (1e-77)
J10_BRONCH_FinnGen_FinnGenR5_1	561	0.00182264190481987	PC13 (2e-04)
J10_BRONCHIECTASIS_FinnGen_FinnGenR5_1	561	0.0439452666608219	PC12 (4e-02)
J10_BRONCHIOLITIS_FinnGen_FinnGenR5_1	561	0.0276909737816596	PC13 (2e-02)
J10_BRONCHITIS_FinnGen_FinnGenR5_1	561	0.0355310244268253	PC13 (8e-04)
J10_BRONCHNAS_FinnGen_FinnGenR5_1	561	0.0416793008242855	PC2 (2e-02)
J10_CHEMGASRESP_FinnGen_FinnGenR5_1	561	0.394792486381092	PC9 (5e-02)
J10_CHRONLARYNGITIS_FinnGen_FinnGenR5_1	561	0.111477976994454	PC2 (5e-03)
J10_CHRONRHINITIS_FinnGen_FinnGenR5_1	561	0.110585177814109	PC10 (4e-02)
J10_CHRONSINUSITIS_FinnGen_FinnGenR5_1	561	4.9775630070048e-26	PC13 (2e-22)
J10_CHRONTONSADEN_FinnGen_FinnGenR5_1	561	0.0440994993921194	PC1 (2e-03)
J10_COLD_FinnGen_FinnGenR5_1	561	0.207141122504932	PC4 (2e-02)
J10_COPD_FinnGen_FinnGenR5_1	561	2.92389682217854e-05	PC13 (9e-09)
J10_COPDNAS_FinnGen_FinnGenR5_1	561	0.000104648088009977	PC13 (1e-07)
J10_COPDNAS_INCLAVO_FinnGen_FinnGenR5_1	561	0.0196484694862828	PC13 (9e-05)
J10_EMPHYSEMA_FinnGen_FinnGenR5_1	561	0.064514846638234	PC8 (7e-04)
J10_EPIGLOTTITIS_FinnGen_FinnGenR5_1	561	0.0178853009262546	PC4 (7e-03)
J10_EXTERLUNG_FinnGen_FinnGenR5_1	561	0.105703789980545	PC3 (7e-04)
J10_HYPERSPNEUMONI_FinnGen_FinnGenR5_1	561	0.123687835515784	PC3 (3e-03)
J10_INFLUENZA_FinnGen_FinnGenR5_1	561	0.510220101686903	PC4 (5e-02)
J10_INFLUPNEU_FinnGen_FinnGenR5_1	561	0.078101477087805	PC13 (2e-04)
J10_INTERSTITIUM_FinnGen_FinnGenR5_1	561	0.339093620165691	PC1 (2e-02)
J10_LARYNGITIS_FinnGen_FinnGenR5_1	561	0.315251927786714	PC4 (9e-02)
J10_LOWCHRON_FinnGen_FinnGenR5_1	561	1.63826322360408e-91	PC13 (6e-72)
J10_LOWERINF_FinnGen_FinnGenR5_1	561	0.00107764018454878	PC13 (2e-06)
J10_NASALPOLYP_FinnGen_FinnGenR5_1	561	1.10575031616139e-35	PC13 (5e-25)
J10_NECROTIC_FinnGen_FinnGenR5_1	561	0.629373730035706	PC8 (7e-02)
J10_OTHERINSTPULM_FinnGen_FinnGenR5_1	561	0.151432953416495	PC5 (6e-02)
J10_PERITONSABSC_FinnGen_FinnGenR5_1	561	0.0221850262199862	PC1 (8e-03)
J10_PHARYNGITIS_FinnGen_FinnGenR5_1	561	0.746909743615313	PC11 (9e-02)
J10_PLEURA_FinnGen_FinnGenR5_1	561	0.0495452664439335	PC13 (9e-03)
J10_PLEUREFFUSION_FinnGen_FinnGenR5_1	561	0.0842623176107439	PC4 (6e-03)
J10_PLEUROTH_FinnGen_FinnGenR5_1	561	0.00618466646496259	PC8 (2e-02)
J10_PLEURPLAGUE_FinnGen_FinnGenR5_1	561	0.168561738050488	PC6 (2e-02)
J10_PNEUMOBACT_FinnGen_FinnGenR5_1	561	0.00471401980933	PC13 (5e-04)
J10_PNEUMOBACTEROTH_FinnGen_FinnGenR5_1	561	0.00217316158216895	PC12 (9e-04)
J10_PNEUMONAS_FinnGen_FinnGenR5_1	561	0.222197285018716	PC13 (6e-04)
J10_PNEUMONIA_FinnGen_FinnGenR5_1	561	0.064257162848842	PC13 (1e-04)
J10_PNEUMONISOLLIQ_FinnGen_FinnGenR5_1	561	0.047540464137018	PC8 (2e-02)
J10_PNEUMONONBACT_FinnGen_FinnGenR5_1	561	0.00453379177612612	PC12 (4e-03)
J10_PNEUMOPNEUMO_FinnGen_FinnGenR5_1	561	0.169013598298607	PC3 (2e-02)
J10_PNEUMOPROBBAC_FinnGen_FinnGenR5_1	561	0.162147815899528	PC13 (3e-04)
J10_PNEUMOTHORAX_FinnGen_FinnGenR5_1	561	0.695076439024139	PC5 (6e-02)
J10_PULMEOS_FinnGen_FinnGenR5_1	561	0.272515433536719	PC8 (5e-02)
J10_PULMOEDEMA_FinnGen_FinnGenR5_1	561	0.235984868328688	PC11 (5e-03)
J10_PYOTHORAX_FinnGen_FinnGenR5_1	561	0.272223967977759	PC8 (4e-02)
J10_RESPCONDEXT_FinnGen_FinnGenR5_1	561	0.0708986967259795	PC3 (2e-02)
J10_RESPDISOTH_FinnGen_FinnGenR5_1	561	0.12203249427426	PC13 (5e-02)
J10_RESPIRATORY_FinnGen_FinnGenR5_1	561	5.31937253429409e-30	PC13 (7e-28)
J10_RESPOTHER_FinnGen_FinnGenR5_1	561	0.122035946393888	PC13 (5e-02)
J10_SEPTDEV_FinnGen_FinnGenR5_1	561	0.00650120396846698	PC13 (7e-03)
J10_SIMPLBRONCH_FinnGen_FinnGenR5_1	561	0.599244315114946	PC8 (2e-02)
J10_SINUSITIS_FinnGen_FinnGenR5_1	561	3.79806931925634e-06	PC13 (1e-05)
J10_TONSILLITIS_FinnGen_FinnGenR5_1	561	0.275472671506823	PC1 (1e-02)
J10_UPPERDIS_FinnGen_FinnGenR5_1	561	3.06605761065364e-14	PC13 (3e-15)
J10_UPPERINFEC_FinnGen_FinnGenR5_1	561	0.000130730021607353	PC13 (1e-03)
J10_VASOALLERRHIN_FinnGen_FinnGenR5_1	561	1.92296692485257e-31	PC13 (4e-29)
J10_VIRALPNEUMO_FinnGen_FinnGenR5_1	561	0.103924362496579	PC4 (3e-02)
J10_VOCALLARYNX_FinnGen_FinnGenR5_1	561	0.0175315379924102	PC13 (1e-03)
JCPYVIGG_ButlerLaporte_33204752_1	566	0.251087278613537	PC10 (5e-02)
JCPYVVP1AB_ButlerLaporte_33204752_1	566	0.0156030678315882	PC8 (2e-02)
JDM_Miller_26291516_1	564	0.00467494010014519	PC1 (2e-03)
JDM_Rothwell_up_1	479	0.00484844729774528	PC12 (2e-04)
JIA_Hinks_23603761_1	339	1.05226898891071e-25	PC3 (2e-10)
JIA_LopezIsac_33106285_1	566	8.78550471059859e-52	PC3 (8e-20)
JO1M_Rothwell_up_1	479	1.8977756477173e-07	PC9 (4e-05)
JOINTPAIN_FinnGen_FinnGenR5_1	561	0.0391298213691227	PC13 (2e-02)
JRA_Sakaue_doi1011012020102320213652_1	534	0.889041138303439	PC7 (2e-01)
JUVEN_ARTHR_FinnGen_FinnGenR5_1	561	6.91475972532737e-10	PC3 (2e-07)
K11_ABSCANAL_FinnGen_FinnGenR5_1	561	0.00242987252591147	PC3 (3e-03)
K11_ACHAL_FinnGen_FinnGenR5_1	561	0.764960711017705	PC8 (1e-01)
K11_ACUTGASTR_FinnGen_FinnGenR5_1	561	0.460615669171822	PC4 (7e-02)
K11_ACUTPANC_FinnGen_FinnGenR5_1	561	0.045265771376648	PC3 (2e-02)
K11_ADHE_FinnGen_FinnGenR5_1	561	0.00456014706211211	PC8 (3e-03)
K11_ALCGASTR_FinnGen_FinnGenR5_1	561	0.7438018057867	PC12 (1e-01)
K11_ALCOLIV_FinnGen_FinnGenR5_1	561	0.206829647019281	PC5 (4e-02)
K11_ANOMALI_DENTAL_ARCH_RELATIONS1_FinnGen_FinnGenR5_1	561	0.0304172622098339	PC6 (1e-02)
K11_ANOMALI_JAW_C_BASE_RELATIONS_FinnGen_FinnGenR5_1	561	0.243819068102422	PC11 (4e-02)
K11_APPENDACUT_FinnGen_FinnGenR5_1	561	9.45531761405193e-08	PC1 (4e-07)
K11_APPENDIX_FinnGen_FinnGenR5_1	561	1.16153503313669e-07	PC1 (4e-07)
K11_APPENDOTH_FinnGen_FinnGenR5_1	561	0.31968075374714	PC8 (1e-02)
K11_ASYMMETRY_JAW_FinnGen_FinnGenR5_1	561	0.239925954616066	PC3 (7e-02)
K11_ATROPHY_SALIVARY_GLAND_FinnGen_FinnGenR5_1	561	0.936684040129941	PC7 (1e-01)
K11_ATTRITION_FinnGen_FinnGenR5_1	561	0.189961407436408	PC13 (9e-03)
K11_BARRET_FinnGen_FinnGenR5_1	561	0.318106259566899	PC8 (1e-02)
K11_BILIAOTH_FinnGen_FinnGenR5_1	561	0.09304963034095	PC12 (2e-03)
K11_CARIES_FinnGen_FinnGenR5_1	561	0.358015297856477	PC13 (7e-03)
K11_CD_NOUC_FinnGen_FinnGenR5_1	561	3.43984810382151e-26	PC1 (7e-19)
K11_CD_STRICT_FinnGen_FinnGenR5_1	561	6.2933703958395e-31	PC1 (4e-19)
K11_CD_STRICT2_FinnGen_FinnGenR5_1	561	2.35768196351938e-28	PC1 (3e-18)
K11_CHOLANGI_FinnGen_FinnGenR5_1	561	0.00512271303465837	PC13 (6e-03)
K11_CHOLANGI_STRICT_FinnGen_FinnGenR5_1	561	0.000147223048035728	PC13 (7e-04)
K11_CHOLECYST_FinnGen_FinnGenR5_1	561	0.0536290982424244	PC4 (1e-02)
K11_CHOLELITH_FinnGen_FinnGenR5_1	561	0.00241208415113617	PC2 (1e-03)
K11_CHRONGASTR_FinnGen_FinnGenR5_1	561	0.00222463859466376	PC1 (8e-04)
K11_CHRONHEP_FinnGen_FinnGenR5_1	561	0.0135584535807456	PC13 (5e-04)
K11_CHRONPANC_FinnGen_FinnGenR5_1	561	0.00775959770830984	PC7 (1e-02)
K11_COELIAC_FinnGen_FinnGenR5_1	561	2.74189663637072e-29	PC7 (4e-16)
K11_CONSTIPATION_FinnGen_FinnGenR5_1	561	0.302054303812351	PC13 (6e-03)
K11_CROHN_FinnGen_FinnGenR5_1	561	1.90929924641488e-50	PC1 (1e-25)
K11_CROSSBITE_FinnGen_FinnGenR5_1	561	0.380547640685435	PC4 (3e-02)
K11_CROWDI_TEETH_FinnGen_FinnGenR5_1	561	0.701900052407955	PC12 (1e-01)
K11_DEEP_BITE_FinnGen_FinnGenR5_1	561	0.193119079386025	PC6 (2e-02)
K11_DENTOFACIAL_ANOMALIES_FinnGen_FinnGenR5_1	561	0.187574389059935	PC11 (3e-02)
K11_DEPOSITS_FinnGen_FinnGenR5_1	561	0.0869960486785415	PC1 (1e-02)
K11_DIAHER_FinnGen_FinnGenR5_1	561	0.744935341121681	PC5 (1e-01)
K11_DISLIVOTH_FinnGen_FinnGenR5_1	561	0.0014597478993383	PC3 (4e-03)
K11_DISOESINOTH_FinnGen_FinnGenR5_1	561	0.246739817020812	PC3 (2e-02)
K11_DISORD_TEETH_FinnGen_FinnGenR5_1	561	0.131496439840536	PC13 (4e-02)
K11_DISTAL_BITE_FinnGen_FinnGenR5_1	561	0.581309297743889	PC12 (7e-02)
K11_DIVERTIC_FinnGen_FinnGenR5_1	561	0.270241783708325	PC1 (4e-02)
K11_DULC_FinnGen_FinnGenR5_1	561	0.278021448287271	PC13 (6e-02)
K11_EMBED_TEETH_FinnGen_FinnGenR5_1	561	0.382711105598143	PC11 (3e-02)
K11_EMBIMPACT_TEETH_FinnGen_FinnGenR5_1	561	0.791470455244517	PC11 (5e-02)
K11_ENERCOLNONINF_FinnGen_FinnGenR5_1	561	1.98123048600032e-89	PC3 (2e-38)
K11_Enroth_25147954_1	330	0.815955964546284	PC13 (2e-01)
K11_EROSION_FinnGen_FinnGenR5_1	561	0.880384842796414	PC12 (1e-01)
K11_ERUPTION_FinnGen_FinnGenR5_1	561	0.272949912044206	PC13 (5e-02)
K11_FEMHER_FinnGen_FinnGenR5_1	561	0.207279010697269	PC10 (5e-02)
K11_FIBROCHIRLIV_FinnGen_FinnGenR5_1	561	0.000119726468287752	PC1 (4e-03)
K11_FISSANAL_FinnGen_FinnGenR5_1	561	0.0274385608016909	PC3 (4e-03)
K11_FISTULA_FinnGen_FinnGenR5_1	561	0.0478739461866931	PC3 (1e-02)
K11_Folkersen_33067605_1	513	0.377143621839772	PC2 (3e-02)
K11_FUNCDYSP_FinnGen_FinnGenR5_1	561	0.122984485343389	PC13 (2e-03)
K11_GALLBILPANC_FinnGen_FinnGenR5_1	561	3.68115467557576e-06	PC2 (8e-05)
K11_GALLBLAOTH_FinnGen_FinnGenR5_1	561	0.074890105372334	PC4 (2e-03)
K11_GASTRODUOULC_FinnGen_FinnGenR5_1	561	0.607156260751241	PC10 (4e-02)
K11_GIBLEEDING_FinnGen_FinnGenR5_1	561	0.336550599707189	PC10 (3e-02)
K11_GIDISEASES_FinnGen_FinnGenR5_1	561	4.10128746809124e-05	PC13 (2e-04)
K11_GINGIVA_FinnGen_FinnGenR5_1	561	0.466989070519796	PC7 (4e-02)
K11_GINGIVITIS_ACUTE_FinnGen_FinnGenR5_1	561	0.768131823800181	PC9 (1e-01)
K11_GINGIVITIS_CHRONIC_FinnGen_FinnGenR5_1	561	0.367193776326144	PC12 (2e-02)
K11_GINGIVITIS_PERIODONTAL_FinnGen_FinnGenR5_1	561	0.310928091947466	PC13 (3e-02)
K11_GJULC_FinnGen_FinnGenR5_1	561	0.195829694413517	PC11 (4e-02)
K11_GULC_FinnGen_FinnGenR5_1	561	0.739811953020448	PC13 (6e-02)
K11_HAEMORR_FinnGen_FinnGenR5_1	561	0.00799393473130474	PC9 (5e-03)
K11_HEPFAIL_FinnGen_FinnGenR5_1	561	0.79777921104278	PC6 (5e-02)
K11_HERING_FinnGen_FinnGenR5_1	561	0.0168278609645203	PC9 (4e-03)
K11_HERNIA_FinnGen_FinnGenR5_1	561	0.0116199796405264	PC5 (2e-02)
K11_HYPO_ONLY_FinnGen_FinnGenR5_1	561	0.104541010964851	PC12 (5e-03)
K11_HYPODONTIA_FinnGen_FinnGenR5_1	561	0.108433598342305	PC12 (4e-03)
K11_IBD_FinnGen_FinnGenR5_1	561	1.15146821173594e-108	PC1 (2e-48)
K11_IBD_STRICT_FinnGen_FinnGenR5_1	561	2.21169727575143e-118	PC1 (9e-54)
K11_IBD_STRICT_PSC_FinnGen_FinnGenR5_1	561	4.69664663097592e-05	PC11 (4e-04)
K11_IBS_FinnGen_FinnGenR5_1	561	0.463873733995816	PC3 (2e-02)
K11_ILEUS_FinnGen_FinnGenR5_1	561	0.00769276227414994	PC1 (5e-03)
K11_IMPACT_FinnGen_FinnGenR5_1	561	0.955735204759515	PC9 (1e-01)
K11_IMPACTED_TEETH_FinnGen_FinnGenR5_1	561	0.49778395198405	PC5 (2e-02)
K11_INTESTOTH_FinnGen_FinnGenR5_1	561	1.57869336558965e-05	PC1 (9e-05)
K11_INTUSS_FinnGen_FinnGenR5_1	561	0.626547040008632	PC13 (6e-02)
K11_JAWS_FinnGen_FinnGenR5_1	561	0.423712597758974	PC6 (3e-02)
K11_KELACROHN_FinnGen_FinnGenR5_1	561	2.50665850795445e-33	PC1 (4e-20)
K11_KELAIBD_FinnGen_FinnGenR5_1	561	2.67565999674497e-123	PC1 (3e-55)
K11_KELAUC_FinnGen_FinnGenR5_1	561	7.24275660895537e-95	PC3 (6e-44)
K11_LIP_ORAL_MUCOSA_FinnGen_FinnGenR5_1	561	0.00043461907355285	PC3 (5e-03)
