T1	T2	bhat.dist
IIM (Rothwell)	Eosinophilic Granulomatosis with Polyangiitis	23.5376797252533
IIM (Rothwell)	Eosinophilic Esophagitis	28.9633569258128
IIM (Rothwell)	Felty syndrome	6.14887447332168
IIM (Rothwell)	Diabethic neuropathy	15.2124940674632
IIM (Rothwell)	Multiple Sclerosis	27.5019402185875
IIM (Rothwell)	Gout	22.8823114321897
IIM (Rothwell)	Hypothyroidism (congenital or acquired)	19.2301304587005
IIM (Rothwell)	Inflammatory Bowel Disease	144.229700607033
IIM (Rothwell)	IgA deficiency	15.5470956232541
IIM (Rothwell)	IIM (Rothwell)	0
IIM (Rothwell)	Nasal polyp	45.6087760011155
IIM (Rothwell)	Juvenile Dermatomyositis (Miller)	2.58330696257204
IIM (Rothwell)	Juvenile Dermatomyositis (Rothwell)	3.70914951905641
IIM (Rothwell)	Juvenile Idiopathic Arthritis	4.28808470370114
IIM (Rothwell)	Jo1+ Myositis (Rothwell)	5.28178895622448
IIM (Rothwell)	Primary sclerosing cholangitis	11.4791639235794
IIM (Rothwell)	Coeliac disease	16.4705469659218
IIM (Rothwell)	Erythema nodosum	5.76591887976369
IIM (Rothwell)	Lichen planus	23.6497941609171
IIM (Rothwell)	Lichen sclerosus et atrophicus	13.9566153216225
IIM (Rothwell)	Localized scleroderma [morphea]	6.51984536463438
IIM (Rothwell)	Psoriasis	19.4995828223358
IIM (Rothwell)	Arthropathic psoriasis	7.72715386712147
IIM (Rothwell)	Rosacea	14.8228901790502
IIM (Rothwell)	Vitiligo	8.39597908083144
IIM (Rothwell)	Ankylosing spondylitis	22.8884631411357
IIM (Rothwell)	Juvenile rheuma	4.97758217004595
IIM (Rothwell)	Palindromic rheumatism	6.18987349574433
IIM (Rothwell)	Polymyalgia rheumatica	9.65937603243973
IIM (Rothwell)	Wegener granulomatosis	3.14239824303588
IIM (Rothwell)	Early-onset Myastenia Gravis	4.65136230210623
IIM (Rothwell)	Late-onset Myastenia Gravis	6.17188110898089
IIM (Rothwell)	Myastenia Gravis	7.52048668530079
IIM (Rothwell)	IIM (Miller)	2.00563785702252
IIM (Rothwell)	Glomerulonephritis	7.8376907280779
IIM (Rothwell)	IgG+ Neuromyelitis Optica	5.46148184976973
IIM (Rothwell)	Polymyositis (Miller)	4.52887352896007
IIM (Rothwell)	Polymyositis (Rothwell)	1.78896981381496
IIM (Rothwell)	Rheumatoid Arthritis	27.1321209992845
IIM (Rothwell)	Biological medication for rheuma	6.23432599218822
IIM (Rothwell)	Sjögren's syndrome	4.02985797686707
IIM (Rothwell)	Systemic Lupus Erythematosus	101.999587138078
IIM (Rothwell)	Systemic Sclerosis	4.94952959668457
IIM (Rothwell)	Type 1 Diabetes	74.6159099267552
IIM (Rothwell)	Ulcerative Colitis	107.518725011994
IIM (Rothwell)	Inflammation of eyelids	20.0461168979993
IIM (Rothwell)	Asthma	48.0845737135326
Nasal polyp	Hyperthyroidism/Thyrotoxicosis	37.5285917548539
Nasal polyp	Hayfever/Allergic Rhinitis	20.6400937732698
Nasal polyp	Autoimmune Addison's disease	37.3587913654443
Nasal polyp	MPO+ AAV	21.1730368120969
Nasal polyp	PR3+ AAV	10.6424253586672
Nasal polyp	Autoimmune Thyroid disease	85.6009198223944
Nasal polyp	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	6.5161099457836
Nasal polyp	Adult-onset Asthma	11.8232334020533
Nasal polyp	Childhood-onset Asthma	19.4206721107478
Nasal polyp	Atopic Dermatitis	24.4599770950578
Nasal polyp	Crohn's Disease	230.774975809459
Nasal polyp	Primary biliary cholangitis	20.7910542463815
Nasal polyp	CR(E)ST syndrome	13.0288351514729
Nasal polyp	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	47.0460497592022
Nasal polyp	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	8.97171149820761
Nasal polyp	Certain disorders involving the immune mechanism	22.2652844960764
Nasal polyp	Idiopathic thrombocytopenic purpura	12.2786768367192
Nasal polyp	Sarcoidosis	21.4792450820367
Nasal polyp	Dermatomyositis (Miller)	13.6366260056168
Nasal polyp	Dermatomyositis (Rothwell)	18.761956870935
Nasal polyp	Diabetic nephropathy	28.9053295572974
Nasal polyp	Peripheral atherosclerosis	38.7193471561447
Nasal polyp	Diabetic retinopathy	39.9347104660692
Nasal polyp	Type 2 diabetes	57.6294633082229
Nasal polyp	Autoimmune thyroiditis	19.8423694382443
Nasal polyp	ANCA negative EGPA	9.47946459056177
Nasal polyp	MPO+ EGPA	5.94226609493943
Nasal polyp	Eosinophilic Granulomatosis with Polyangiitis	8.65660577867155
Nasal polyp	Eosinophilic Esophagitis	6.61046215404235
Nasal polyp	Felty syndrome	10.1496857809155
Nasal polyp	Diabethic neuropathy	20.6350367732423
Nasal polyp	Multiple Sclerosis	42.432234028235
Nasal polyp	Gout	34.8906989926966
Nasal polyp	Hypothyroidism (congenital or acquired)	60.8460059951925
Nasal polyp	Inflammatory Bowel Disease	211.132769297093
Nasal polyp	IgA deficiency	18.204604684094
Nasal polyp	IIM (Rothwell)	45.6087760011155
Nasal polyp	Nasal polyp	0
Nasal polyp	Juvenile Dermatomyositis (Miller)	11.857061320666
Nasal polyp	Juvenile Dermatomyositis (Rothwell)	17.5421966552703
Nasal polyp	Juvenile Idiopathic Arthritis	54.1826429906685
Nasal polyp	Jo1+ Myositis (Rothwell)	15.0461670237747
Nasal polyp	Primary sclerosing cholangitis	11.5330912469423
Nasal polyp	Coeliac disease	20.0674191672241
Nasal polyp	Erythema nodosum	13.4399726026003
Nasal polyp	Lichen planus	17.4311274986255
Nasal polyp	Lichen sclerosus et atrophicus	8.50419455356212
Nasal polyp	Localized scleroderma [morphea]	7.87003535032276
Nasal polyp	Psoriasis	35.183269759749
Nasal polyp	Arthropathic psoriasis	20.6535855793184
Nasal polyp	Rosacea	23.0100744280242
Nasal polyp	Vitiligo	12.4844147687039
Nasal polyp	Ankylosing spondylitis	16.6459669975254
Nasal polyp	Juvenile rheuma	10.7804555519013
Nasal polyp	Palindromic rheumatism	7.50440185478015
Nasal polyp	Polymyalgia rheumatica	18.4538314719679
Nasal polyp	Wegener granulomatosis	9.19007599773889
Nasal polyp	Early-onset Myastenia Gravis	13.9095248864468
Nasal polyp	Late-onset Myastenia Gravis	20.226893904822
Nasal polyp	Myastenia Gravis	31.1653292650954
Nasal polyp	IIM (Miller)	21.2049078625591
Nasal polyp	Glomerulonephritis	14.188501551298
Nasal polyp	IgG+ Neuromyelitis Optica	13.1171172994718
Nasal polyp	Polymyositis (Miller)	11.1743552087266
Nasal polyp	Polymyositis (Rothwell)	19.8361931710922
Nasal polyp	Rheumatoid Arthritis	153.904530204195
Nasal polyp	Biological medication for rheuma	31.2333672462216
Nasal polyp	Sjögren's syndrome	66.6592428279228
Nasal polyp	Systemic Lupus Erythematosus	293.783207560574
Nasal polyp	Systemic Sclerosis	64.9872594647209
Nasal polyp	Type 1 Diabetes	156.728679261676
Nasal polyp	Ulcerative Colitis	132.477386694648
Nasal polyp	Inflammation of eyelids	29.5504767192507
Nasal polyp	Asthma	9.91061925867527
Juvenile Dermatomyositis (Miller)	Hyperthyroidism/Thyrotoxicosis	4.18218588783719
Juvenile Dermatomyositis (Miller)	Hayfever/Allergic Rhinitis	13.5018742459809
Juvenile Dermatomyositis (Miller)	Autoimmune Addison's disease	5.03314800189059
Juvenile Dermatomyositis (Miller)	MPO+ AAV	0.963516988230285
Juvenile Dermatomyositis (Miller)	PR3+ AAV	3.76759204010774
Juvenile Dermatomyositis (Miller)	Autoimmune Thyroid disease	7.0378230550488
Juvenile Dermatomyositis (Miller)	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	5.30362912092734
Juvenile Dermatomyositis (Miller)	Adult-onset Asthma	13.1130091552217
Juvenile Dermatomyositis (Miller)	Childhood-onset Asthma	19.8084819126576
Juvenile Dermatomyositis (Miller)	Atopic Dermatitis	10.1883480207311
Juvenile Dermatomyositis (Miller)	Crohn's Disease	46.2437878212007
Juvenile Dermatomyositis (Miller)	Primary biliary cholangitis	3.39525383285925
Juvenile Dermatomyositis (Miller)	CR(E)ST syndrome	3.60783691381549
Juvenile Dermatomyositis (Miller)	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	8.82335802219927
Juvenile Dermatomyositis (Miller)	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	3.72202579157822
Juvenile Dermatomyositis (Miller)	Certain disorders involving the immune mechanism	5.9486139250289
Juvenile Dermatomyositis (Miller)	Idiopathic thrombocytopenic purpura	3.67129078018572
Juvenile Dermatomyositis (Miller)	Sarcoidosis	5.13100012726925
Juvenile Dermatomyositis (Miller)	Dermatomyositis (Miller)	0.490701636075416
Juvenile Dermatomyositis (Miller)	Dermatomyositis (Rothwell)	0.928234877718907
Juvenile Dermatomyositis (Miller)	Diabetic nephropathy	4.28261997647569
Juvenile Dermatomyositis (Miller)	Peripheral atherosclerosis	6.93656047007823
Juvenile Dermatomyositis (Miller)	Diabetic retinopathy	7.17439248512882
Juvenile Dermatomyositis (Miller)	Type 2 diabetes	9.66811832566052
Juvenile Dermatomyositis (Miller)	Autoimmune thyroiditis	3.10687436586778
Juvenile Dermatomyositis (Miller)	ANCA negative EGPA	10.6162443784483
Juvenile Dermatomyositis (Miller)	MPO+ EGPA	5.16494592615662
Juvenile Dermatomyositis (Miller)	Eosinophilic Granulomatosis with Polyangiitis	9.91464055736233
Juvenile Dermatomyositis (Miller)	Eosinophilic Esophagitis	10.6180636042172
Juvenile Dermatomyositis (Miller)	Felty syndrome	2.27052463392222
Juvenile Dermatomyositis (Miller)	Diabethic neuropathy	3.87114276848927
Juvenile Dermatomyositis (Miller)	Multiple Sclerosis	8.25603559728646
Juvenile Dermatomyositis (Miller)	Gout	7.04659822852797
Juvenile Dermatomyositis (Miller)	Hypothyroidism (congenital or acquired)	6.2030717135259
Juvenile Dermatomyositis (Miller)	Inflammatory Bowel Disease	37.4620232876247
Juvenile Dermatomyositis (Miller)	IgA deficiency	4.31873435500615
Juvenile Dermatomyositis (Miller)	IIM (Rothwell)	2.58330696257204
Juvenile Dermatomyositis (Miller)	Nasal polyp	11.857061320666
Juvenile Dermatomyositis (Miller)	Juvenile Dermatomyositis (Miller)	0
Juvenile Dermatomyositis (Miller)	Juvenile Dermatomyositis (Rothwell)	1.44834524710714
Juvenile Dermatomyositis (Miller)	Juvenile Idiopathic Arthritis	3.54337848669617
Juvenile Dermatomyositis (Miller)	Jo1+ Myositis (Rothwell)	4.09494493854477
Juvenile Dermatomyositis (Miller)	Primary sclerosing cholangitis	4.78336513114943
Juvenile Dermatomyositis (Miller)	Coeliac disease	5.45796702868762
Juvenile Dermatomyositis (Miller)	Erythema nodosum	3.33244504179169
Juvenile Dermatomyositis (Miller)	Lichen planus	5.96030402286395
Juvenile Dermatomyositis (Miller)	Lichen sclerosus et atrophicus	5.19782087727454
Juvenile Dermatomyositis (Miller)	Localized scleroderma [morphea]	4.23654679826709
Juvenile Dermatomyositis (Miller)	Psoriasis	6.51704870046235
Juvenile Dermatomyositis (Miller)	Arthropathic psoriasis	3.34863844993513
Juvenile Dermatomyositis (Miller)	Rosacea	6.75551230043361
Juvenile Dermatomyositis (Miller)	Vitiligo	3.10827479409104
Juvenile Dermatomyositis (Miller)	Ankylosing spondylitis	8.96632639826243
Juvenile Dermatomyositis (Miller)	Juvenile rheuma	2.50345033615744
Juvenile Dermatomyositis (Miller)	Palindromic rheumatism	2.70442637839092
Juvenile Dermatomyositis (Miller)	Polymyalgia rheumatica	3.59446909167052
Juvenile Dermatomyositis (Miller)	Wegener granulomatosis	2.07986986613797
Juvenile Dermatomyositis (Miller)	Early-onset Myastenia Gravis	2.22416925224562
Juvenile Dermatomyositis (Miller)	Late-onset Myastenia Gravis	3.13143630747046
Juvenile Dermatomyositis (Miller)	Myastenia Gravis	2.56399911857574
Juvenile Dermatomyositis (Miller)	IIM (Miller)	1.18783164709274
Juvenile Dermatomyositis (Miller)	Glomerulonephritis	3.70688755889
Juvenile Dermatomyositis (Miller)	IgG+ Neuromyelitis Optica	2.47232036905507
Juvenile Dermatomyositis (Miller)	Polymyositis (Miller)	2.54124198830972
Juvenile Dermatomyositis (Miller)	Polymyositis (Rothwell)	2.74426622001295
Juvenile Dermatomyositis (Miller)	Rheumatoid Arthritis	9.55963885595134
Juvenile Dermatomyositis (Miller)	Biological medication for rheuma	4.36645174743367
Juvenile Dermatomyositis (Miller)	Sjögren's syndrome	4.4514985522686
Juvenile Dermatomyositis (Miller)	Systemic Lupus Erythematosus	32.5654063040106
Juvenile Dermatomyositis (Miller)	Systemic Sclerosis	4.45389949823261
Juvenile Dermatomyositis (Miller)	Type 1 Diabetes	14.7818159306744
Juvenile Dermatomyositis (Miller)	Ulcerative Colitis	30.6225318024849
Juvenile Dermatomyositis (Miller)	Inflammation of eyelids	7.13296861264212
Juvenile Dermatomyositis (Miller)	Asthma	13.0876861529457
Juvenile Dermatomyositis (Rothwell)	Hyperthyroidism/Thyrotoxicosis	9.4640145330023
Juvenile Dermatomyositis (Rothwell)	Hayfever/Allergic Rhinitis	15.3734950120495
Juvenile Dermatomyositis (Rothwell)	Autoimmune Addison's disease	12.0787728381071
Juvenile Dermatomyositis (Rothwell)	MPO+ AAV	4.07002274959234
Juvenile Dermatomyositis (Rothwell)	PR3+ AAV	5.48162784312089
Juvenile Dermatomyositis (Rothwell)	Autoimmune Thyroid disease	12.5424526758325
Juvenile Dermatomyositis (Rothwell)	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	6.26918021132557
Juvenile Dermatomyositis (Rothwell)	Adult-onset Asthma	16.2149244939015
Juvenile Dermatomyositis (Rothwell)	Childhood-onset Asthma	26.3303887860122
Juvenile Dermatomyositis (Rothwell)	Atopic Dermatitis	10.6863648731004
Juvenile Dermatomyositis (Rothwell)	Crohn's Disease	49.1719301863864
Juvenile Dermatomyositis (Rothwell)	Primary biliary cholangitis	5.5551501427592
Juvenile Dermatomyositis (Rothwell)	CR(E)ST syndrome	3.96516297708376
Juvenile Dermatomyositis (Rothwell)	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	9.35056885562639
Juvenile Dermatomyositis (Rothwell)	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	5.08699118492551
Juvenile Dermatomyositis (Rothwell)	Certain disorders involving the immune mechanism	7.29193575996212
Juvenile Dermatomyositis (Rothwell)	Idiopathic thrombocytopenic purpura	4.22759141739142
Juvenile Dermatomyositis (Rothwell)	Sarcoidosis	6.28678354898593
Juvenile Dermatomyositis (Rothwell)	Dermatomyositis (Miller)	2.28019267508015
Juvenile Dermatomyositis (Rothwell)	Dermatomyositis (Rothwell)	1.46550563000773
Juvenile Dermatomyositis (Rothwell)	Diabetic nephropathy	7.61601426561199
Juvenile Dermatomyositis (Rothwell)	Peripheral atherosclerosis	7.18944713785793
Juvenile Dermatomyositis (Rothwell)	Diabetic retinopathy	9.38380509792483
Juvenile Dermatomyositis (Rothwell)	Type 2 diabetes	9.9665719455055
Juvenile Dermatomyositis (Rothwell)	Autoimmune thyroiditis	7.42464573828969
Juvenile Dermatomyositis (Rothwell)	ANCA negative EGPA	17.2040824965542
Juvenile Dermatomyositis (Rothwell)	MPO+ EGPA	9.31232605110296
Juvenile Dermatomyositis (Rothwell)	Eosinophilic Granulomatosis with Polyangiitis	17.6993217156174
Juvenile Dermatomyositis (Rothwell)	Eosinophilic Esophagitis	12.957202080708
Juvenile Dermatomyositis (Rothwell)	Felty syndrome	5.00982961311467
Juvenile Dermatomyositis (Rothwell)	Diabethic neuropathy	7.40359002548822
Juvenile Dermatomyositis (Rothwell)	Multiple Sclerosis	5.74177345011911
Juvenile Dermatomyositis (Rothwell)	Gout	7.25961034823333
Juvenile Dermatomyositis (Rothwell)	Hypothyroidism (congenital or acquired)	10.0436344548154
Juvenile Dermatomyositis (Rothwell)	Inflammatory Bowel Disease	42.2629849091884
Juvenile Dermatomyositis (Rothwell)	IgA deficiency	8.09180450060626
Juvenile Dermatomyositis (Rothwell)	IIM (Rothwell)	3.70914951905641
Juvenile Dermatomyositis (Rothwell)	Nasal polyp	17.5421966552703
Juvenile Dermatomyositis (Rothwell)	Juvenile Dermatomyositis (Miller)	1.44834524710714
Juvenile Dermatomyositis (Rothwell)	Juvenile Dermatomyositis (Rothwell)	0
Juvenile Dermatomyositis (Rothwell)	Juvenile Idiopathic Arthritis	6.58324715386172
Juvenile Dermatomyositis (Rothwell)	Jo1+ Myositis (Rothwell)	6.60553573372303
Juvenile Dermatomyositis (Rothwell)	Primary sclerosing cholangitis	5.99385727476192
Juvenile Dermatomyositis (Rothwell)	Coeliac disease	6.68479134278371
Juvenile Dermatomyositis (Rothwell)	Erythema nodosum	2.93192801879141
Juvenile Dermatomyositis (Rothwell)	Lichen planus	8.94561015868619
Juvenile Dermatomyositis (Rothwell)	Lichen sclerosus et atrophicus	7.41025815494445
Juvenile Dermatomyositis (Rothwell)	Localized scleroderma [morphea]	6.14198422190032
Juvenile Dermatomyositis (Rothwell)	Psoriasis	6.60733052592501
Juvenile Dermatomyositis (Rothwell)	Arthropathic psoriasis	4.42256604760854
Juvenile Dermatomyositis (Rothwell)	Rosacea	5.74412338074946
Juvenile Dermatomyositis (Rothwell)	Vitiligo	6.94236261477634
Juvenile Dermatomyositis (Rothwell)	Ankylosing spondylitis	8.2961793222056
Juvenile Dermatomyositis (Rothwell)	Juvenile rheuma	4.97988630893134
Juvenile Dermatomyositis (Rothwell)	Palindromic rheumatism	4.89396525139646
Juvenile Dermatomyositis (Rothwell)	Polymyalgia rheumatica	4.35204223242646
Juvenile Dermatomyositis (Rothwell)	Wegener granulomatosis	3.71616205896966
Juvenile Dermatomyositis (Rothwell)	Early-onset Myastenia Gravis	4.7975262799534
Juvenile Dermatomyositis (Rothwell)	Late-onset Myastenia Gravis	5.76039060273718
Juvenile Dermatomyositis (Rothwell)	Myastenia Gravis	6.19980888729124
Juvenile Dermatomyositis (Rothwell)	IIM (Miller)	3.99698442210957
Juvenile Dermatomyositis (Rothwell)	Glomerulonephritis	4.50614340629836
Juvenile Dermatomyositis (Rothwell)	IgG+ Neuromyelitis Optica	3.79255719784075
Juvenile Dermatomyositis (Rothwell)	Polymyositis (Miller)	6.2998885611481
Juvenile Dermatomyositis (Rothwell)	Polymyositis (Rothwell)	4.81601813774193
Juvenile Dermatomyositis (Rothwell)	Rheumatoid Arthritis	15.5290138222216
Juvenile Dermatomyositis (Rothwell)	Biological medication for rheuma	6.60438314971439
Juvenile Dermatomyositis (Rothwell)	Sjögren's syndrome	5.6406439902533
Juvenile Dermatomyositis (Rothwell)	Systemic Lupus Erythematosus	41.614991440173
Juvenile Dermatomyositis (Rothwell)	Systemic Sclerosis	5.82765750901599
Juvenile Dermatomyositis (Rothwell)	Type 1 Diabetes	27.5584186584822
Juvenile Dermatomyositis (Rothwell)	Ulcerative Colitis	36.5422466971899
Juvenile Dermatomyositis (Rothwell)	Inflammation of eyelids	5.79712302015378
Juvenile Dermatomyositis (Rothwell)	Asthma	16.6125301554794
Juvenile Idiopathic Arthritis	Hyperthyroidism/Thyrotoxicosis	11.7599049521469
Juvenile Idiopathic Arthritis	Hayfever/Allergic Rhinitis	71.9204073723494
Juvenile Idiopathic Arthritis	Autoimmune Addison's disease	12.7119365103841
Juvenile Idiopathic Arthritis	MPO+ AAV	5.61272230666764
Juvenile Idiopathic Arthritis	PR3+ AAV	12.0941325544439
Juvenile Idiopathic Arthritis	Autoimmune Thyroid disease	20.0678932467663
Juvenile Idiopathic Arthritis	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	8.65750831294138
Juvenile Idiopathic Arthritis	Adult-onset Asthma	68.0179685968518
Juvenile Idiopathic Arthritis	Childhood-onset Asthma	103.633592317615
Juvenile Idiopathic Arthritis	Atopic Dermatitis	48.7520124259961
Juvenile Idiopathic Arthritis	Crohn's Disease	156.385267550848
Juvenile Idiopathic Arthritis	Primary biliary cholangitis	3.59702555238673
Juvenile Idiopathic Arthritis	CR(E)ST syndrome	5.0989678462102
Juvenile Idiopathic Arthritis	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	38.636847605409
Juvenile Idiopathic Arthritis	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	11.3932702271209
Juvenile Idiopathic Arthritis	Certain disorders involving the immune mechanism	23.0245573576298
Juvenile Idiopathic Arthritis	Idiopathic thrombocytopenic purpura	6.69954804714695
Juvenile Idiopathic Arthritis	Sarcoidosis	18.8839839726117
Juvenile Idiopathic Arthritis	Dermatomyositis (Miller)	4.3419903590147
Juvenile Idiopathic Arthritis	Dermatomyositis (Rothwell)	4.69089858780586
Juvenile Idiopathic Arthritis	Diabetic nephropathy	17.3013845473527
Juvenile Idiopathic Arthritis	Peripheral atherosclerosis	40.6050492604675
Juvenile Idiopathic Arthritis	Diabetic retinopathy	35.6604340546124
Juvenile Idiopathic Arthritis	Type 2 diabetes	51.772557275531
Juvenile Idiopathic Arthritis	Autoimmune thyroiditis	7.20150248458209
Juvenile Idiopathic Arthritis	ANCA negative EGPA	22.0054148120316
Juvenile Idiopathic Arthritis	MPO+ EGPA	9.52627300454432
Juvenile Idiopathic Arthritis	Eosinophilic Granulomatosis with Polyangiitis	24.0438240708824
Juvenile Idiopathic Arthritis	Eosinophilic Esophagitis	38.682173392387
Juvenile Idiopathic Arthritis	Felty syndrome	6.60418772447065
Juvenile Idiopathic Arthritis	Diabethic neuropathy	17.6061597290208
Juvenile Idiopathic Arthritis	Multiple Sclerosis	32.7726408877755
Juvenile Idiopathic Arthritis	Gout	36.8851883269783
Juvenile Idiopathic Arthritis	Hypothyroidism (congenital or acquired)	20.8268243452889
Juvenile Idiopathic Arthritis	Inflammatory Bowel Disease	145.715786138961
Juvenile Idiopathic Arthritis	IgA deficiency	12.7570533308391
Juvenile Idiopathic Arthritis	IIM (Rothwell)	4.28808470370114
Juvenile Idiopathic Arthritis	Nasal polyp	54.1826429906685
Juvenile Idiopathic Arthritis	Juvenile Dermatomyositis (Miller)	3.54337848669617
Juvenile Idiopathic Arthritis	Juvenile Dermatomyositis (Rothwell)	6.58324715386172
Juvenile Idiopathic Arthritis	Juvenile Idiopathic Arthritis	0
Juvenile Idiopathic Arthritis	Jo1+ Myositis (Rothwell)	6.37307922025148
Juvenile Idiopathic Arthritis	Primary sclerosing cholangitis	15.8584504191801
Juvenile Idiopathic Arthritis	Coeliac disease	18.4030649269558
Juvenile Idiopathic Arthritis	Erythema nodosum	6.91186167957155
Juvenile Idiopathic Arthritis	Lichen planus	26.5488994488132
Juvenile Idiopathic Arthritis	Lichen sclerosus et atrophicus	17.8999589200028
Juvenile Idiopathic Arthritis	Localized scleroderma [morphea]	6.71754584430391
Juvenile Idiopathic Arthritis	Psoriasis	29.6274948106236
Juvenile Idiopathic Arthritis	Arthropathic psoriasis	13.595326169107
Juvenile Idiopathic Arthritis	Rosacea	20.3572951512279
Juvenile Idiopathic Arthritis	Vitiligo	6.28836334226637
Juvenile Idiopathic Arthritis	Ankylosing spondylitis	30.2127148151387
Juvenile Idiopathic Arthritis	Juvenile rheuma	3.55082313140403
Juvenile Idiopathic Arthritis	Palindromic rheumatism	5.34035876075375
Juvenile Idiopathic Arthritis	Polymyalgia rheumatica	16.1379174136866
Juvenile Idiopathic Arthritis	Wegener granulomatosis	3.1290856730355
Juvenile Idiopathic Arthritis	Early-onset Myastenia Gravis	3.85116461586382
Juvenile Idiopathic Arthritis	Late-onset Myastenia Gravis	5.95371084875472
Juvenile Idiopathic Arthritis	Myastenia Gravis	7.8170807273662
Juvenile Idiopathic Arthritis	IIM (Miller)	4.43870529511987
Juvenile Idiopathic Arthritis	Glomerulonephritis	12.8962494332606
Juvenile Idiopathic Arthritis	IgG+ Neuromyelitis Optica	5.8606449132168
Juvenile Idiopathic Arthritis	Polymyositis (Miller)	4.87812440217808
Juvenile Idiopathic Arthritis	Polymyositis (Rothwell)	3.94487991701153
Juvenile Idiopathic Arthritis	Rheumatoid Arthritis	31.794903713044
Juvenile Idiopathic Arthritis	Biological medication for rheuma	8.17586976178511
Juvenile Idiopathic Arthritis	Sjögren's syndrome	9.59773965837369
Juvenile Idiopathic Arthritis	Systemic Lupus Erythematosus	92.7741248790203
Juvenile Idiopathic Arthritis	Systemic Sclerosis	11.1423162498169
Juvenile Idiopathic Arthritis	Type 1 Diabetes	47.3652990258452
Juvenile Idiopathic Arthritis	Ulcerative Colitis	110.358074279285
Juvenile Idiopathic Arthritis	Inflammation of eyelids	30.0660202174074
Juvenile Idiopathic Arthritis	Asthma	64.846986865895
Jo1+ Myositis (Rothwell)	Hyperthyroidism/Thyrotoxicosis	8.56014905579773
Jo1+ Myositis (Rothwell)	Hayfever/Allergic Rhinitis	18.8313538096696
Jo1+ Myositis (Rothwell)	Autoimmune Addison's disease	10.5440165442373
Jo1+ Myositis (Rothwell)	MPO+ AAV	4.59619742378628
Jo1+ Myositis (Rothwell)	PR3+ AAV	5.84328124376561
Jo1+ Myositis (Rothwell)	Autoimmune Thyroid disease	12.5152285600608
Jo1+ Myositis (Rothwell)	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	3.96292433221268
Jo1+ Myositis (Rothwell)	Adult-onset Asthma	18.175624761632
Jo1+ Myositis (Rothwell)	Childhood-onset Asthma	21.9974937048639
Jo1+ Myositis (Rothwell)	Atopic Dermatitis	15.8181127094347
Jo1+ Myositis (Rothwell)	Crohn's Disease	39.8342820036153
Jo1+ Myositis (Rothwell)	Primary biliary cholangitis	1.7935843221525
Jo1+ Myositis (Rothwell)	CR(E)ST syndrome	3.30728035504618
Jo1+ Myositis (Rothwell)	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	15.601414794294
Jo1+ Myositis (Rothwell)	Other and unspecified disorders involving the immune mechanism, not elsewhere classified	7.79378506347422
Jo1+ Myositis (Rothwell)	Certain disorders involving the immune mechanism	11.8830510304453
Jo1+ Myositis (Rothwell)	Idiopathic thrombocytopenic purpura	5.38535396860137
Jo1+ Myositis (Rothwell)	Sarcoidosis	11.0179291368368
Jo1+ Myositis (Rothwell)	Dermatomyositis (Miller)	3.77476139449692
Jo1+ Myositis (Rothwell)	Dermatomyositis (Rothwell)	4.07890401236012
Jo1+ Myositis (Rothwell)	Diabetic nephropathy	11.0864260671092
Jo1+ Myositis (Rothwell)	Peripheral atherosclerosis	14.3203621168221
Jo1+ Myositis (Rothwell)	Diabetic retinopathy	13.9697733114199
Jo1+ Myositis (Rothwell)	Type 2 diabetes	17.8930234189178
Jo1+ Myositis (Rothwell)	Autoimmune thyroiditis	6.4598463736248
Jo1+ Myositis (Rothwell)	ANCA negative EGPA	11.2222853337509
Jo1+ Myositis (Rothwell)	MPO+ EGPA	5.71766597193697
Jo1+ Myositis (Rothwell)	Eosinophilic Granulomatosis with Polyangiitis	11.0613888918174
Jo1+ Myositis (Rothwell)	Eosinophilic Esophagitis	13.6473991289396
Jo1+ Myositis (Rothwell)	Felty syndrome	3.32701838660296
Jo1+ Myositis (Rothwell)	Diabethic neuropathy	9.41200417816798
Jo1+ Myositis (Rothwell)	Multiple Sclerosis	19.9028056752426
Jo1+ Myositis (Rothwell)	Gout	13.5576265517202
Jo1+ Myositis (Rothwell)	Hypothyroidism (congenital or acquired)	12.7064309316417
Jo1+ Myositis (Rothwell)	Inflammatory Bowel Disease	31.5322909410144
Jo1+ Myositis (Rothwell)	IgA deficiency	10.4336266152239
Jo1+ Myositis (Rothwell)	IIM (Rothwell)	5.28178895622448
Jo1+ Myositis (Rothwell)	Nasal polyp	15.0461670237747
Jo1+ Myositis (Rothwell)	Juvenile Dermatomyositis (Miller)	4.09494493854477
