Trait	nSNP	overall_p	mscomp
K11_PARODON_PERIAPIC_CHRONIC_FinnGen_FinnGenR7_1	562	0.0237632011413179	PC3 (8e-03)
K11_PERFOES_FinnGen_FinnGenR7_1	562	0.495728154141556	PC10 (5e-02)
K11_PERIODON_CHRON_COMPL_FinnGen_FinnGenR7_1	562	0.00502871478916761	PC8 (5e-03)
K11_PERIODON_CHRON_FinnGen_FinnGenR7_1	562	0.00174320199284627	PC3 (1e-03)
K11_PERIODON_CHRON_INCLAVO_FinnGen_FinnGenR7_1	562	0.27195388617584	PC3 (5e-02)
K11_PERITON_FinnGen_FinnGenR7_1	562	7.95954007707596e-05	PC13 (1e-04)
K11_PERITONITIS_FinnGen_FinnGenR7_1	562	0.000591766206039249	PC13 (1e-02)
K11_POSTOPDIS_FinnGen_FinnGenR7_1	562	0.193820701422273	PC5 (6e-03)
K11_PSC_COLITIS_FinnGen_FinnGenR7_1	562	5.08053681821045e-10	PC6 (4e-06)
K11_PSC_COLITIS_STRICT_FinnGen_FinnGenR7_1	562	1.51768006890311e-08	PC6 (2e-05)
K11_PULC_FinnGen_FinnGenR7_1	562	0.216462809178015	PC5 (5e-03)
K11_PULP_PERIAPICAL_FinnGen_FinnGenR7_1	562	6.09253064911151e-05	PC3 (3e-04)
K11_PULP_PERIAPICAL_INCLAVO_FinnGen_FinnGenR7_1	562	3.77599161707718e-05	PC13 (9e-05)
K11_PULPITIS_1_FinnGen_FinnGenR7_1	562	7.03801350741805e-05	PC13 (1e-04)
K11_PULPITIS_1_ONLYAVO_FinnGen_FinnGenR7_1	562	0.001138227945076	PC13 (2e-03)
K11_PULPITIS_2_FinnGen_FinnGenR7_1	562	0.0010648147018636	PC13 (1e-02)
K11_PULPITIS_2_ONLYAVO_FinnGen_FinnGenR7_1	562	0.000903040858307699	PC13 (2e-02)
K11_PULPITIS_3_FinnGen_FinnGenR7_1	562	0.353492435772274	PC1 (9e-02)
K11_PULPITIS_3_ONLYAVO_FinnGen_FinnGenR7_1	562	0.248335099330495	PC5 (7e-02)
K11_PULPITIS_4_FinnGen_FinnGenR7_1	562	5.96665745027293e-05	PC13 (1e-04)
K11_PULPITIS_4_ONLYAVO_FinnGen_FinnGenR7_1	562	0.000968091075001106	PC13 (2e-03)
K11_REFLUX_FinnGen_FinnGenR7_1	562	0.0874438357072386	PC13 (7e-04)
K11_REIMB_202_FinnGen_FinnGenR7_1	562	1.32173670108224e-169	PC3 (4e-36)
K11_RESORBTION_FinnGen_FinnGenR7_1	562	0.111872173145175	PC5 (6e-03)
K11_RETROG_MAXILLAE_INCLAVO_FinnGen_FinnGenR7_1	562	0.437422348588849	PC7 (7e-03)
K11_SALIVARY_FinnGen_FinnGenR7_1	562	0.00821762731074855	PC13 (2e-03)
K11_SCISS_BITE_INCLAVO_FinnGen_FinnGenR7_1	562	0.916776817583563	PC5 (1e-01)
K11_STOMATITIS_FinnGen_FinnGenR7_1	562	0.357798411881421	PC11 (4e-02)
K11_STRICTURE_FinnGen_FinnGenR7_1	562	2.79744880902603e-06	PC1 (4e-04)
K11_SUPNUM_ONLY_INCLAVO_FinnGen_FinnGenR7_1	562	0.0588123348979509	PC1 (6e-02)
K11_TEETH_HARD_FinnGen_FinnGenR7_1	562	0.135962335782822	PC3 (1e-02)
K11_TEETH_HARD_NOS_FinnGen_FinnGenR7_1	562	0.786419748118632	PC9 (1e-01)
K11_TONGUE_FinnGen_FinnGenR7_1	562	0.684210929585426	PC8 (6e-02)
K11_TOOTH_DEV_FinnGen_FinnGenR7_1	562	0.0641401878874166	PC12 (5e-03)
K11_TOXLIV_FinnGen_FinnGenR7_1	562	0.0107288841223517	PC6 (1e-03)
K11_UC_NOCD_FinnGen_FinnGenR7_1	562	8.19445471945555e-113	PC3 (2e-42)
K11_UC_STRICT_FinnGen_FinnGenR7_1	562	1.15430083997997e-142	PC3 (1e-56)
K11_UC_STRICT_PSC_FinnGen_FinnGenR7_1	562	9.50299559466347e-06	PC11 (9e-04)
K11_UC_STRICT2_FinnGen_FinnGenR7_1	562	3.28317901701382e-139	PC3 (2e-54)
K11_ULCER_FinnGen_FinnGenR7_1	562	1.41858136681997e-157	PC3 (2e-57)
K11_UMBHER_FinnGen_FinnGenR7_1	562	0.299209725108297	PC4 (4e-02)
K11_VASCINT_FinnGen_FinnGenR7_1	562	0.617636418830591	PC10 (9e-02)
K11_VENTHER_FinnGen_FinnGenR7_1	562	0.0667491795876915	PC2 (1e-02)
K11_VOLVU_FinnGen_FinnGenR7_1	562	0.103785131476324	PC12 (5e-03)
K6_Folkersen_33067605_1	429	0.444889070547205	PC11 (3e-02)
KD_Buda_33692975_1	123	0.813050049139524	PC4 (2e-01)
KD_Hoggart_33772158_1	547	0.16684374725547	PC9 (2e-02)
KELA_DIAB_INSUL_EXMORE_FinnGen_FinnGenR7_1	562	1.02772957344707e-46	PC1 (6e-24)
KELA_DIAB_INSUL_FinnGen_FinnGenR7_1	562	1.78132931071104e-45	PC1 (5e-23)
KELOID_Sakaue_doi1011012020102320213652_1	534	0.0765300312448831	PC9 (3e-01)
KIM1_Folkersen_33067605_1	429	0.209833781745472	PC8 (5e-02)
KNEE_ARTHROSIS_FinnGen_FinnGenR7_1	562	0.0466467400556332	PC9 (4e-03)
KRA_PSY_ALCOH_EXMORE_FinnGen_FinnGenR7_1	562	0.0188562428412154	PC6 (2e-03)
KRA_PSY_ALCOH_FinnGen_FinnGenR7_1	562	0.0153295063773097	PC6 (6e-03)
KRA_PSY_ANXIETY_EXMORE_FinnGen_FinnGenR7_1	562	0.681763962521279	PC3 (4e-02)
KRA_PSY_ANXIETY_FinnGen_FinnGenR7_1	562	0.586244993261009	PC3 (3e-02)
KRA_PSY_ANYMENTAL_FinnGen_FinnGenR7_1	562	0.374515327132702	PC8 (5e-02)
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE_FinnGen_FinnGenR7_1	562	0.147035008685287	PC12 (2e-02)
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_FinnGen_FinnGenR7_1	562	0.157348803711542	PC13 (2e-02)
KRA_PSY_AUTISM_EXMORE_FinnGen_FinnGenR7_1	562	0.77071332198721	PC2 (4e-02)
KRA_PSY_AUTISM_FinnGen_FinnGenR7_1	562	0.612701907656719	PC2 (2e-02)
KRA_PSY_BEHAV_EXMORE_FinnGen_FinnGenR7_1	562	0.846729019128732	PC12 (2e-01)
KRA_PSY_BEHAV_FinnGen_FinnGenR7_1	562	0.983770661849227	PC7 (4e-01)
KRA_PSY_CHILDEMOT_EXMORE_FinnGen_FinnGenR7_1	562	0.638367297596884	PC7 (6e-02)
KRA_PSY_CHILDEMOT_FinnGen_FinnGenR7_1	562	0.308058311061063	PC3 (5e-02)
KRA_PSY_CHILDOTH_EXMORE_FinnGen_FinnGenR7_1	562	0.455976545518517	PC1 (8e-02)
KRA_PSY_CHILDOTH_FinnGen_FinnGenR7_1	562	0.481211334722133	PC1 (6e-02)
KRA_PSY_CHILDSOC_EXMORE_FinnGen_FinnGenR7_1	562	0.989992114818048	PC9 (3e-01)
KRA_PSY_CHILDSOC_FinnGen_FinnGenR7_1	562	0.920042801030483	PC1 (7e-02)
KRA_PSY_CODUCTEMOT_EXMORE_FinnGen_FinnGenR7_1	562	0.14297323681955	PC6 (5e-02)
KRA_PSY_CODUCTEMOT_FinnGen_FinnGenR7_1	562	0.210798625404357	PC1 (3e-02)
KRA_PSY_DEMENTIA_EXMORE_FinnGen_FinnGenR7_1	562	0.49262647852886	PC9 (6e-02)
KRA_PSY_DEMENTIA_FinnGen_FinnGenR7_1	562	0.384212043894263	PC10 (1e-01)
KRA_PSY_DEVWIDE_EXMORE_FinnGen_FinnGenR7_1	562	0.730012222637635	PC10 (1e-01)
KRA_PSY_DEVWIDE_FinnGen_FinnGenR7_1	562	0.771778922820583	PC2 (1e-01)
KRA_PSY_EATING_EXMORE_FinnGen_FinnGenR7_1	562	0.991376174250256	PC5 (2e-01)
KRA_PSY_EATING_FinnGen_FinnGenR7_1	562	0.968242100057346	PC5 (2e-01)
KRA_PSY_HYPERKIN_EXMORE_FinnGen_FinnGenR7_1	562	0.071186005875715	PC2 (1e-02)
KRA_PSY_HYPERKIN_FinnGen_FinnGenR7_1	562	0.0271375284794413	PC2 (2e-03)
KRA_PSY_MENTALRET_EXMORE_FinnGen_FinnGenR7_1	562	0.307926705502313	PC1 (6e-02)
KRA_PSY_MENTALRET_FinnGen_FinnGenR7_1	562	0.57925877117795	PC1 (6e-02)
KRA_PSY_MOOD_EXMORE_FinnGen_FinnGenR7_1	562	0.349487255171542	PC8 (7e-02)
KRA_PSY_MOOD_FinnGen_FinnGenR7_1	562	0.294772009550691	PC8 (4e-02)
KRA_PSY_MOTOR_EXMORE_FinnGen_FinnGenR7_1	562	0.437293097566553	PC4 (1e-01)
KRA_PSY_MOTOR_FinnGen_FinnGenR7_1	562	0.263944612046553	PC12 (8e-02)
KRA_PSY_PERSON_EXMORE_FinnGen_FinnGenR7_1	562	0.190596629514162	PC5 (3e-02)
KRA_PSY_PERSON_FinnGen_FinnGenR7_1	562	0.371437355415461	PC5 (7e-03)
KRA_PSY_PUERPER_EXMORE_FinnGen_FinnGenR7_1	562	0.642708415818099	PC11 (6e-02)
KRA_PSY_PUERPER_FinnGen_FinnGenR7_1	562	0.532282018697646	PC5 (2e-01)
KRA_PSY_SCHIZODEL_EXMORE_FinnGen_FinnGenR7_1	562	0.00345534826314227	PC1 (1e-03)
KRA_PSY_SCHIZODEL_FinnGen_FinnGenR7_1	562	0.00873121476468072	PC1 (1e-03)
KRA_PSY_SLEEP_NONORG_EXMORE_FinnGen_FinnGenR7_1	562	0.66142420610077	PC6 (5e-02)
KRA_PSY_SLEEP_NONORG_FinnGen_FinnGenR7_1	562	0.872729423760629	PC6 (2e-01)
KRA_PSY_SPEELING_EXMORE_FinnGen_FinnGenR7_1	562	0.725155531286701	PC1 (1e-02)
KRA_PSY_SPEELING_FinnGen_FinnGenR7_1	562	0.566779838041006	PC1 (2e-02)
KRA_PSY_SUBSTANCE_EXMORE_FinnGen_FinnGenR7_1	562	0.0333487448942457	PC6 (2e-03)
KRA_PSY_SUBSTANCE_FinnGen_FinnGenR7_1	562	0.0460982840138899	PC6 (2e-03)
KRA_PSY_TIC_EXMORE_FinnGen_FinnGenR7_1	562	0.591780004668839	PC3 (9e-02)
KRA_PSY_TIC_FinnGen_FinnGenR7_1	562	0.349167833633211	PC3 (6e-02)
L12_ABSCESS_CUT_FinnGen_FinnGenR7_1	562	0.391321498716582	PC3 (2e-02)
L12_ACNE_CONGLOBLATA_FinnGen_FinnGenR7_1	562	0.93603557830691	PC8 (7e-02)
L12_ACNE_FinnGen_FinnGenR7_1	562	0.025899506611068	PC8 (8e-03)
L12_ACNE_NAS_FinnGen_FinnGenR7_1	562	0.15161383663961	PC7 (2e-03)
L12_ACNE_VULGARIS_FinnGen_FinnGenR7_1	562	0.0963463826295458	PC8 (7e-03)
L12_ACQKERAT_FinnGen_FinnGenR7_1	562	0.675930721154005	PC1 (2e-01)
L12_ACTINKERA_FinnGen_FinnGenR7_1	562	4.65979516861338e-07	PC1 (1e-06)
L12_AGEP_FinnGen_FinnGenR7_1	562	0.0333651777092064	PC8 (2e-03)
L12_ALLERGICCONTACT_FinnGen_FinnGenR7_1	562	2.57019268981297e-05	PC13 (5e-06)
L12_ALOPECANDRO_FinnGen_FinnGenR7_1	562	0.906636834812231	PC7 (1e-01)
L12_ALOPECAREATA_FinnGen_FinnGenR7_1	562	0.00569514835038452	PC13 (9e-05)
L12_APOCRINESWEAT_FinnGen_FinnGenR7_1	562	0.424905935048782	PC1 (2e-02)
L12_ATOPIC_FinnGen_FinnGenR7_1	562	2.49572631571886e-41	PC13 (2e-25)
L12_ATROPHICSKIN_FinnGen_FinnGenR7_1	562	0.131431253530349	PC3 (1e-02)
L12_BULLOTH_FinnGen_FinnGenR7_1	562	0.00014833575294008	PC7 (9e-05)
L12_BULLOUS_FinnGen_FinnGenR7_1	562	0.000104820238816433	PC13 (7e-05)
L12_CELLULITIS_FinnGen_FinnGenR7_1	562	0.327101310644373	PC7 (9e-02)
L12_CHRONICULCEROFSKIN_FinnGen_FinnGenR7_1	562	0.0396478528614286	PC3 (7e-03)
L12_CORNSANDCALLOS_FinnGen_FinnGenR7_1	562	0.00824498601778073	PC8 (1e-02)
L12_CUTLAXSEN_FinnGen_FinnGenR7_1	562	0.654443007202273	PC10 (1e-01)
L12_DECUBITANSULCERANDPRESSURE_FinnGen_FinnGenR7_1	562	0.068151797038479	PC4 (8e-02)
L12_DERM_NAS_FinnGen_FinnGenR7_1	562	1.00964136391692e-13	PC13 (2e-11)
L12_DERM_NUMMULAR_FinnGen_FinnGenR7_1	562	0.0360971581893511	PC13 (4e-04)
L12_DERMATHERP_FinnGen_FinnGenR7_1	562	1.01665292770747e-06	PC7 (1e-05)
L12_DERMATITISECZEMA_FinnGen_FinnGenR7_1	562	1.07320566430395e-37	PC13 (3e-25)
L12_DERMATITISNAS_FinnGen_FinnGenR7_1	562	2.97130675400887e-17	PC13 (5e-13)
L12_DISORDSKINAPPENDIX_FinnGen_FinnGenR7_1	562	0.000526353280172638	PC3 (1e-05)
L12_DYSHIDROSIS_FinnGen_FinnGenR7_1	562	0.303555829497094	PC6 (7e-02)
L12_EPIDERMALTHICKOTH_FinnGen_FinnGenR7_1	562	0.362529966995093	PC13 (4e-02)
L12_EPIDERMTHICKNAS_FinnGen_FinnGenR7_1	562	0.416252058591059	PC2 (1e-01)
L12_ERYT_INTERTRIG_FinnGen_FinnGenR7_1	562	0.790350943933439	PC4 (1e-01)
L12_ERYTH_NAS_FinnGen_FinnGenR7_1	562	0.233056962102185	PC13 (5e-03)
L12_ERYTHEMAMULTIF_FinnGen_FinnGenR7_1	562	0.166355706935677	PC9 (2e-02)
L12_ERYTHEMANODOSUM_FinnGen_FinnGenR7_1	562	0.00110273892164805	PC3 (3e-04)
L12_ERYTHEMATOUSOTH_FinnGen_FinnGenR7_1	562	0.114478324977799	PC13 (4e-03)
L12_ERYTHRO_KELA_FinnGen_FinnGenR7_1	562	0.633747096460382	PC11 (1e-01)
L12_EXFOLIATIVE_FinnGen_FinnGenR7_1	562	0.178489335391037	PC7 (4e-02)
L12_FACTITIALDERMAT_FinnGen_FinnGenR7_1	562	0.549445199949963	PC13 (9e-03)
L12_FOLICULAROTH_FinnGen_FinnGenR7_1	562	0.0115637335030654	PC3 (2e-03)
L12_FOLLICULARCYST_FinnGen_FinnGenR7_1	562	0.52943502916623	PC4 (1e-01)
L12_FOLLICULARNAS_FinnGen_FinnGenR7_1	562	0.898635878331683	PC5 (2e-01)
L12_FOODDERMAT_FinnGen_FinnGenR7_1	562	0.0252067713101229	PC5 (1e-02)
L12_GRANUANNU_FinnGen_FinnGenR7_1	562	0.19555137271707	PC13 (5e-02)
L12_GRANULOMATOUSSKIN_FinnGen_FinnGenR7_1	562	0.0862100998311273	PC13 (1e-02)
L12_HAIRCOLOUR_FinnGen_FinnGenR7_1	562	0.953445305019811	PC12 (2e-01)
L12_HAIRLOSS_NONSCARNAS_FinnGen_FinnGenR7_1	562	0.64471016006626	PC12 (4e-02)
L12_HAIRLOSSNONSCAR_FinnGen_FinnGenR7_1	562	0.801760381809769	PC7 (1e-01)
L12_HAIRLOSSSCAR_FinnGen_FinnGenR7_1	562	0.182714915977586	PC5 (2e-02)
L12_HIDRADENITISSUP_FinnGen_FinnGenR7_1	562	0.000580905487109348	PC3 (4e-05)
L12_HIRSUTISM_FinnGen_FinnGenR7_1	562	0.28182547945692	PC7 (6e-02)
L12_HYPERTRICHOSIS_FinnGen_FinnGenR7_1	562	0.429273034919897	PC1 (3e-02)
L12_HYPERTROPHICNAS_FinnGen_FinnGenR7_1	562	0.274414078671319	PC7 (2e-02)
L12_HYPERTROPHICSKIN_FinnGen_FinnGenR7_1	562	0.982332959121311	PC12 (9e-02)
L12_HYPETROPHICSCAR_FinnGen_FinnGenR7_1	562	0.960981004942308	PC12 (1e-01)
L12_IMPETIGO_FinnGen_FinnGenR7_1	562	0.00556344373461679	PC1 (8e-03)
L12_INFECT_DERM_FinnGen_FinnGenR7_1	562	3.80028852360678e-05	PC13 (2e-05)
L12_INFECT_SKIN_FinnGen_FinnGenR7_1	562	0.0708256567642097	PC3 (9e-03)
L12_INFECT_SKIN_NAS_FinnGen_FinnGenR7_1	562	0.0286222521440863	PC13 (2e-03)
L12_INFECT_SKIN_OTHER_FinnGen_FinnGenR7_1	562	0.00713780537035507	PC13 (3e-04)
L12_INTERNALSUBSTANCEDERM_FinnGen_FinnGenR7_1	562	0.168545584859919	PC13 (9e-03)
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	562	4.79110133186161e-15	PC2 (4e-06)
L12_LICHENPLANUS_INCLAVO_FinnGen_FinnGenR7_1	562	3.95673521094168e-18	PC3 (2e-06)
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	562	6.68456745141087e-06	PC3 (8e-05)
L12_LICHENSIMPLEX_FinnGen_FinnGenR7_1	562	0.000625217416491051	PC13 (5e-05)
L12_LICHSIMPANDPRURIGO_FinnGen_FinnGenR7_1	562	8.88493830675519e-06	PC13 (9e-10)
L12_LOCALDCONNECTISSUEOTH_FinnGen_FinnGenR7_1	562	0.000365584518532623	PC3 (1e-06)
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	562	0.00514689371897148	PC3 (1e-04)
L12_LUPUS_FinnGen_FinnGenR7_1	562	1.74756115600292e-08	PC2 (1e-06)
L12_LYMPHADENITIS_FinnGen_FinnGenR7_1	562	0.432997733229657	PC11 (6e-02)
L12_NAIL_DYSTROPHY_FinnGen_FinnGenR7_1	562	0.654905751429339	PC6 (1e-01)
L12_NAIL_INGROW_FinnGen_FinnGenR7_1	562	0.828700399638886	PC13 (1e-01)
L12_NAIL_LYSIS_FinnGen_FinnGenR7_1	562	0.266793423676394	PC13 (1e-02)
L12_NAILDIS_FinnGen_FinnGenR7_1	562	0.432997253614618	PC1 (1e-01)
L12_NAILNAS_FinnGen_FinnGenR7_1	562	0.0368068227406467	PC2 (2e-02)
L12_NECROLIPOIDIC_FinnGen_FinnGenR7_1	562	0.0522197544753016	PC1 (2e-03)
L12_NONIONRADISKIN_FinnGen_FinnGenR7_1	562	2.39412280785545e-07	PC1 (1e-06)
L12_NONIONRADISKINNAS_FinnGen_FinnGenR7_1	562	0.231553385496313	PC8 (3e-02)
L12_OTHACUSKINSUN_FinnGen_FinnGenR7_1	562	0.00014052673832071	PC3 (7e-03)
L12_OTHACUSKINSUNNAS_FinnGen_FinnGenR7_1	562	0.00119276096177626	PC4 (8e-03)
L12_OTHERBULL_FinnGen_FinnGenR7_1	562	0.557740158569403	PC5 (4e-02)
L12_OTHERCONTACT_FinnGen_FinnGenR7_1	562	0.109749777916589	PC13 (3e-03)
L12_OTHERDISSKINANDSUBCUTIS_FinnGen_FinnGenR7_1	562	0.0108755784869223	PC3 (2e-03)
L12_OTHERINFILTRATIVESKIN_FinnGen_FinnGenR7_1	562	0.631068709714239	PC7 (3e-02)
L12_OTHERMELANIN_FinnGen_FinnGenR7_1	562	0.556139050065874	PC11 (6e-02)
L12_OTHERSKINSUBCUTIS_FinnGen_FinnGenR7_1	562	6.71738668493851e-08	PC3 (4e-06)
L12_OTHPIGMENTATION_FinnGen_FinnGenR7_1	562	0.235583994164074	PC13 (4e-02)
L12_PAPULOSQUAMOUS_FinnGen_FinnGenR7_1	562	1.95677459446716e-26	PC5 (5e-07)
L12_PAPULOSQUAOTH_FinnGen_FinnGenR7_1	562	0.616340879069924	PC5 (9e-02)
L12_PAPULOSQUONAS_FinnGen_FinnGenR7_1	562	0.712877427076623	PC8 (1e-01)
L12_PARAPSO_RETIFORM_FinnGen_FinnGenR7_1	562	0.540657886122871	PC9 (8e-02)
L12_PARAPSORI_FinnGen_FinnGenR7_1	562	0.412057139761012	PC9 (2e-02)
L12_PEMPHIGOID_BULL_FinnGen_FinnGenR7_1	562	0.138911078571224	PC11 (6e-02)
L12_PEMPHIGOID_FinnGen_FinnGenR7_1	562	0.172935324970887	PC13 (3e-02)
L12_PEMPHIGOID_NAS_FinnGen_FinnGenR7_1	562	0.402051322664647	PC4 (8e-02)
L12_PEMPHIGUS_FinnGen_FinnGenR7_1	562	0.0169732105960646	PC10 (8e-04)
L12_PERIORALDERM_FinnGen_FinnGenR7_1	562	0.5521450250319	PC3 (8e-02)
L12_PG_FinnGen_FinnGenR7_1	562	0.219275391719933	PC3 (4e-03)
L12_PIGMENTNAS_FinnGen_FinnGenR7_1	562	0.00114294873240134	PC13 (8e-05)
L12_PIGPURPDERM_FinnGen_FinnGenR7_1	562	0.0104143508677711	PC5 (1e-02)
L12_PILONIDALCYST_FinnGen_FinnGenR7_1	562	0.318177045870725	PC3 (6e-02)
L12_PITYROCHEA_FinnGen_FinnGenR7_1	562	0.326720310894928	PC9 (9e-03)
L12_POLYMORPHLIGHTERUPT_FinnGen_FinnGenR7_1	562	0.423610388435638	PC1 (3e-02)
L12_PRURIGONAS_FinnGen_FinnGenR7_1	562	0.546011837268235	PC13 (5e-02)
L12_PRURIGONOD_FinnGen_FinnGenR7_1	562	0.026217430662424	PC13 (1e-04)
L12_PRURITUS_FinnGen_FinnGenR7_1	562	0.00159036377354323	PC13 (2e-03)
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	562	2.60577469251442e-09	PC5 (8e-05)
L12_PSORI_GUTTATE_FinnGen_FinnGenR7_1	562	0.0593547925584302	PC4 (8e-03)
L12_PSORI_NAS_FinnGen_FinnGenR7_1	562	0.0196795933802443	PC5 (3e-03)
L12_PSORI_PUST_FinnGen_FinnGenR7_1	562	0.00108308911248574	PC1 (9e-05)
L12_PSORI_PUSTUPALM_FinnGen_FinnGenR7_1	562	0.000352083231849416	PC1 (9e-05)
L12_PSORI_VULG_FinnGen_FinnGenR7_1	562	3.92092676167073e-11	PC11 (5e-07)
L12_PSORIASIS_FinnGen_FinnGenR7_1	562	1.07498221243843e-16	PC5 (8e-06)
L12_PYODERMA_FinnGen_FinnGenR7_1	562	0.00369554777544241	PC1 (3e-03)
L12_PYODERMAGANGRENOSUM_FinnGen_FinnGenR7_1	562	0.227563447967957	PC3 (4e-03)
L12_PYOGENGRANUL_FinnGen_FinnGenR7_1	562	0.33911423070473	PC1 (7e-02)
L12_RADIATIONRELATEDSKIN_FinnGen_FinnGenR7_1	562	4.35681334427562e-08	PC1 (1e-07)
L12_RHINOPHYMA_FinnGen_FinnGenR7_1	562	0.75476626618479	PC2 (2e-01)
L12_ROSACEA_FinnGen_FinnGenR7_1	562	3.35321747641787e-05	PC3 (3e-07)
L12_ROSACEANAS_FinnGen_FinnGenR7_1	562	5.71328681403162e-05	PC3 (5e-07)
L12_SCARCONDITIONS_FinnGen_FinnGenR7_1	562	0.474977515598402	PC12 (4e-02)
L12_SEBORRHOEIC_FinnGen_FinnGenR7_1	562	0.00715868932927008	PC7 (5e-03)
L12_SEBORRKERAT_FinnGen_FinnGenR7_1	562	0.0778767272634856	PC1 (3e-03)
L12_SKIN_FinnGen_FinnGenR7_1	562	4.0353062813669e-35	PC13 (8e-22)
L12_SKINSUBCUTISNAS_FinnGen_FinnGenR7_1	562	0.261839836430137	PC3 (4e-02)
L12_STRIAEATROPHICAE_FinnGen_FinnGenR7_1	562	0.143501993142975	PC13 (5e-03)
L12_ULCERLOWLIMB_FinnGen_FinnGenR7_1	562	0.00621448289157517	PC1 (2e-02)
L12_URTICA_ALLERG_FinnGen_FinnGenR7_1	562	0.991679201653789	PC2 (2e-01)
L12_URTICA_CHOLINERG_FinnGen_FinnGenR7_1	562	0.735072287163103	PC12 (5e-02)
L12_URTICA_COLDHEAT_FinnGen_FinnGenR7_1	562	0.159809974222573	PC1 (3e-02)
L12_URTICA_DERTMATOG_FinnGen_FinnGenR7_1	562	0.173575540185346	PC13 (1e-02)
L12_URTICA_IDIOPAT_FinnGen_FinnGenR7_1	562	0.155414013183133	PC13 (3e-02)
L12_URTICA_NAS_FinnGen_FinnGenR7_1	562	0.0013170706309252	PC13 (4e-06)
L12_URTICARIA_FinnGen_FinnGenR7_1	562	0.00730132885608228	PC13 (2e-05)
L12_URTICARIAERYTHEMA_FinnGen_FinnGenR7_1	562	0.000286872112656297	PC13 (1e-06)
L12_VASCULITISNAS_FinnGen_FinnGenR7_1	562	0.119580359959458	PC12 (4e-02)
L12_VASCULITISSKIN_FinnGen_FinnGenR7_1	562	0.0541990473996503	PC12 (2e-02)
L12_VITILIGO_FinnGen_FinnGenR7_1	562	7.966596158777e-07	PC1 (1e-03)
L12_XEROSCUT_FinnGen_FinnGenR7_1	562	0.463935197400448	PC13 (1e-02)
LADA_Cousminer_30254083_1	564	2.65012610663101e-86	PC11 (4e-37)
LB19C_Ferreira_20045101_1	560	0.235463077169821	PC8 (2e-02)
LDLC_Sakaue_doi1011012020102320213652_1	534	0.794435569028084	PC10 (1e-01)
LDLD_SinnottArmstrong_33462484_1	547	9.30695120289648e-16	PC5 (1e-08)
LEP_Folkersen_33067605_1	429	0.542151510543351	PC6 (3e-02)
LEUC_Astle_27863252_1	566	4.04825528958854e-40	PC1 (2e-25)
LEUC_Chen_32888493_1	566	0.000855732974410321	PC7 (3e-06)
LEUC_Chen_32888493_2	566	2.04396902792669e-144	PC1 (5e-84)
LEUC_Chen_32888493_3	561	0.587411490897132	PC6 (2e-02)
LEUC_Chen_32888493_4	566	0.408864486012918	PC8 (9e-02)
LEUC_Chen_32888493_5	566	8.85807796753088e-144	PC1 (2e-85)
LEUC_Chen_32888493_6	566	1.5750900695033e-09	PC13 (3e-05)
LEUC_Ferreira_19853236_1	439	0.266383669899284	PC3 (4e-02)
LEUC_Kanai_29403010_1	507	0.0197420497817095	PC13 (5e-03)
LEUC_Sakaue_doi1011012020102320213652_1	534	0.0115934799067711	PC11 (9e-02)
LEUC_Vuckovic_32888494_1	566	5.21952312753103e-102	PC1 (2e-61)
LIF_Hoglund_31727947_1	566	0.144950187458757	PC2 (3e-02)
LIFR_Hoglund_31727947_1	566	0.4185725331142	PC7 (2e-02)
LOCALIZED_SKIN_ERUPT_DRUGS_MEDICAM_FinnGen_FinnGenR7_1	562	0.976727059575012	PC2 (3e-01)
LOX1_Folkersen_33067605_1	429	0.235535465217327	PC3 (4e-02)
LPA_SinnottArmstrong_33462484_1	547	0.739435818370051	PC8 (9e-02)
LUNCAN_Sakaue_doi1011012020102320213652_1	534	0.116369433249034	PC7 (2e-02)
LUNG_TRANSPLANTATION_FinnGen_FinnGenR7_1	562	0.696580368626664	PC5 (6e-02)
LYMC_Astle_27863252_1	566	3.74435025491101e-32	PC3 (2e-15)
LYMC_Chen_32888493_1	566	0.822946222052713	PC2 (2e-01)
LYMC_Chen_32888493_2	566	3.46299134191011e-116	PC3 (5e-46)
LYMC_Chen_32888493_3	561	0.637036748620797	PC7 (4e-02)
LYMC_Chen_32888493_4	566	0.160876385013516	PC6 (4e-02)
LYMC_Chen_32888493_5	566	4.93212000816304e-117	PC3 (1e-45)
LYMC_Chen_32888493_6	566	3.31502812192808e-06	PC3 (2e-06)
LYMC_Ferreira_19853236_1	439	0.550440966001189	PC3 (1e-01)
LYMC_Kanai_29403010_1	507	0.059362048159541	PC2 (1e-02)
LYMC_Sakaue_doi1011012020102320213652_1	534	0.118757700763667	PC12 (6e-02)
LYMC_Vuckovic_32888494_1	566	5.22129700034091e-100	PC3 (1e-40)
LYMPL_Astle_27863252_1	566	2.42990141505668e-16	PC3 (1e-08)
LYMPL_Vuckovic_32888494_1	566	2.99053920454214e-46	PC3 (4e-20)
M13_ABSCTENDON_FinnGen_FinnGenR7_1	562	0.832588848651154	PC3 (2e-01)
